device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1097.854225316 119.0 18.0 12.0 50 50 -3.134765625 -3.26171875
E 1097.952225610 119.0 18.0 12.0 50 50 -3.125 -3.26171875
E 1098.080034878 119.0 17.0 11.0 50 50 -3.115234375 -3.26171875
E 1098.129032848 119.0 18.0 12.0 50 50 -3.115234375 -3.28125
E 1098.227152702 119.0 18.0 11.0 50 50 -3.10546875 -2.91015625
E 1098.334842298 119.0 18.0 12.0 50 50 -3.095703125 -2.83203125
E 1098.432962068 119.0 17.0 14.0 50 50 -3.076171875 -2.67578125
E 1098.540655976 119.0 18.0 23.0 50 50 -3.056640625 -2.451171875
E 1098.639324756 117.0 19.0 34.0 50 50 -3.046875 -2.265625
E 1098.746465202 116.0 19.0 43.0 50 50 -3.0078125 -2.1484375
E 1098.844580702 114.0 19.0 61.0 50 50 -2.958984375 -2.275390625
E 1098.952272118 109.0 21.0 89.0 50 50 -3.046875 -2.646484375
E 1099.070390166 98.0 22.0 90.0 50 50 -3.115234375 -2.802734375
E 1099.178079902 87.0 22.0 87.0 50 50 -3.0078125 -2.890625
E 1099.276199504 77.0 23.0 89.0 50 50 -2.96875 -3.037109375
E 1099.383889394 66.0 23.0 93.0 50 50 -2.900390625 -3.0859375
E 1099.482013140 55.0 26.0 100.0 50 50 -2.900390625 -3.046875
E 1099.638701126 39.0 33.0 100.0 50 50 -2.8125 -3.037109375
E 1099.795508308 27.0 38.0 100.0 50 50 -2.822265625 -3.017578125
E 1099.893627910 22.0 45.0 97.0 50 50 -2.79296875 -3.0078125
E 1100.021321818 21.0 51.0 99.0 50 50 -2.783203125 -2.98828125
E 1100.119437206 21.0 56.0 100.0 50 50 -2.7734375 -3.02734375
E 1100.227131212 20.0 60.0 100.0 50 50 -2.67578125 -3.0078125
E 1100.335046614 21.0 68.0 100.0 50 50 -2.71484375 -3.017578125
E 1100.442736728 21.0 69.0 100.0 50 50 -2.783203125 -3.02734375
E 1100.540856162 21.0 69.0 99.0 50 50 -2.783203125 -3.017578125
E 1100.648546290 21.0 65.0 88.0 50 50 -2.79296875 -3.017578125
E 1100.747218878 21.0 63.0 83.0 50 50 -2.802734375 -3.017578125
E 1100.854355404 21.0 61.0 71.0 50 50 -2.802734375 -3.017578125
E 1100.952479080 21.0 72.0 68.0 50 50 -2.841796875 -3.076171875
E 1101.080164966 22.0 93.0 60.0 50 50 -2.87109375 -3.115234375
E 1101.178288348 24.0 100.0 53.0 50 50 -2.880859375 -3.115234375
E 1101.285974444 26.0 100.0 45.0 50 50 -2.919921875 -3.173828125
E 1101.334976600 29.0 100.0 41.0 50 50 -2.9296875 -3.18359375
E 1101.442785924 37.0 100.0 37.0 50 50 -2.978515625 -3.212890625
E 1101.540786134 46.0 100.0 33.0 50 50 -3.0859375 -3.22265625
E 1101.648590936 58.0 100.0 29.0 50 50 -3.115234375 -3.203125
E 1101.746599630 69.0 100.0 26.0 50 50 -3.193359375 -3.193359375
E 1101.854400442 81.0 100.0 24.0 50 50 -3.232421875 -3.154296875
E 1102.021520674 98.0 100.0 21.0 50 50 -3.232421875 -3.251953125
E 1102.129216192 107.0 100.0 19.0 50 50 -3.2421875 -3.26171875
E 1102.227330180 114.0 100.0 18.0 50 50 -3.232421875 -3.26171875
E 1102.335021316 120.0 92.0 17.0 50 50 -3.1640625 -3.26171875
E 1102.433139770 122.0 78.0 16.0 50 50 -3.154296875 -3.28125
E 1102.540830850 122.0 65.0 17.0 50 50 -3.1640625 -3.26171875
E 1102.638972964 120.0 58.0 18.0 50 50 -3.203125 -3.26171875
E 1102.746640468 119.0 52.0 18.0 50 50 -3.193359375 -3.26171875
E 1102.845311614 119.0 49.0 19.0 50 50 -3.193359375 -3.26171875
E 1102.952449610 119.0 42.0 18.0 50 50 -3.22265625 -3.26171875
E 1103.070567602 119.0 39.0 16.0 50 50 -3.2421875 -3.26171875
E 1103.178258976 119.0 35.0 15.0 50 50 -3.232421875 -3.28125
E 1103.276377192 119.0 31.0 14.0 50 50 -3.2421875 -3.28125
E 1103.384068426 119.0 27.0 14.0 50 50 -3.2421875 -3.26171875
E 1103.540875664 119.0 23.0 14.0 50 50 -3.232421875 -3.26171875
E 1103.638928192 119.0 22.0 13.0 50 50 -3.22265625 -3.26171875
E 1103.687996232 119.0 22.0 14.0 50 50 -3.232421875 -3.26171875
E 1103.795687368 119.0 22.0 13.0 50 50 -3.232421875 -3.28125
E 1103.893805318 119.0 23.0 13.0 50 50 -3.232421875 -3.28125
E 1104.021496538 119.0 23.0 12.0 50 50 -3.232421875 -3.26171875
E 1104.119614782 119.0 24.0 12.0 50 50 -3.232421875 -3.26171875
E 1104.227306058 119.0 23.0 12.0 50 50 -3.232421875 -3.26171875
E 1104.276359958 119.0 23.0 13.0 50 50 -3.232421875 -3.28125
E 1104.384113254 119.0 23.0 13.0 50 50 -3.232421875 -3.26171875
E 1104.482141380 119.0 22.0 12.0 50 50 -3.232421875 -3.26171875
