device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 87.918428700 3.0 13.0 48.0 10 10
H 87.921840626 1.0 9.0 43.0 10 10
E 87.967430926 3.0 17.0 45.0 10 10
H 87.970844882 1.0 9.0 40.0 10 10
E 88.036433208 4.0 20.0 43.0 10 10
H 88.039757802 1.0 9.0 36.0 10 10
E 88.085548974 4.0 25.0 42.0 10 10
H 88.089188092 2.0 10.0 34.0 10 10
E 88.144238010 4.0 37.0 37.0 10 10
H 88.147650832 2.0 12.0 33.0 10 10
E 88.193240572 4.0 47.0 33.0 10 10
H 88.196653380 2.0 13.0 32.0 10 10
E 88.242242476 7.0 54.0 30.0 10 10
H 88.245758184 2.0 15.0 31.0 10 10
E 88.291358088 10.0 59.0 27.0 10 10
H 88.295145676 2.0 18.0 30.0 10 10
E 88.350047432 16.0 68.0 25.0 10 10
H 88.353546060 2.0 21.0 29.0 10 10
E 88.399049924 21.0 76.0 25.0 10 10
H 88.402650010 2.0 23.0 28.0 10 10
E 88.448051982 28.0 83.0 24.0 10 10
H 88.451680754 3.0 24.0 27.0 10 10
E 88.497167790 35.0 88.0 22.0 10 10
H 88.500864616 3.0 26.0 25.0 10 10
E 88.555856812 43.0 92.0 21.0 10 10
H 88.559456128 4.0 31.0 24.0 10 10
E 88.604859234 50.0 94.0 21.0 10 10
H 88.608460216 4.0 37.0 23.0 10 10
E 88.653861334 58.0 95.0 21.0 10 10
H 88.657363280 7.0 44.0 22.0 10 10
E 88.702977002 65.0 97.0 21.0 10 10
H 88.706767964 12.0 49.0 21.0 10 10
E 88.761666234 72.0 100.0 21.0 10 10
H 88.765444204 20.0 52.0 20.0 10 10
E 88.810668642 79.0 99.0 20.0 10 10
H 88.814169580 27.0 50.0 19.0 10 10
E 88.859670798 84.0 100.0 19.0 10 10
H 88.863349032 33.0 49.0 20.0 10 10
E 88.908786830 90.0 100.0 19.0 10 10
H 88.912761234 39.0 48.0 21.0 10 10
E 88.967475754 97.0 100.0 18.0 10 10
H 88.971152028 46.0 45.0 23.0 10 10
E 89.036478022 101.0 100.0 18.0 10 10
H 89.040251162 51.0 50.0 25.0 10 10
E 89.085480304 106.0 100.0 18.0 10 10
H 89.089255642 56.0 55.0 27.0 10 10
E 89.134597484 110.0 100.0 19.0 10 10
H 89.138560310 61.0 58.0 30.0 10 10
E 89.193285148 115.0 100.0 20.0 10 10
H 89.197051050 66.0 57.0 32.0 10 10
E 89.242287360 118.0 100.0 21.0 10 10
H 89.246053094 70.0 52.0 33.0 10 10
E 89.291289558 120.0 98.0 21.0 10 10
H 89.294879102 72.0 48.0 34.0 10 10
E 89.340406724 120.0 94.0 22.0 10 10
H 89.344286320 74.0 44.0 34.0 10 10
E 89.399094472 120.0 90.0 22.0 10 10
H 89.402683806 75.0 39.0 35.0 10 10
E 89.448096810 120.0 85.0 21.0 10 10
H 89.451686396 75.0 35.0 36.0 10 10
E 89.497099078 120.0 82.0 19.0 10 10
H 89.500784914 75.0 32.0 36.0 10 10
E 89.546216104 120.0 78.0 17.0 10 10
H 89.550122188 75.0 29.0 37.0 10 10
E 89.604903936 120.0 74.0 15.0 10 10
H 89.608591130 75.0 25.0 36.0 10 10
E 89.653906302 120.0 71.0 14.0 10 10
H 89.657495454 73.0 23.0 36.0 10 10
E 89.702908374 120.0 66.0 15.0 10 10
H 89.706497582 71.0 21.0 37.0 10 10
E 89.752025498 120.0 61.0 20.0 10 10
H 89.755908636 69.0 19.0 37.0 10 10
E 89.810713302 119.0 53.0 31.0 10 10
H 89.814301110 65.0 17.0 37.0 10 10
E 89.859715514 119.0 47.0 40.0 10 10
H 89.863304694 62.0 16.0 39.0 10 10
E 89.908717768 116.0 42.0 49.0 10 10
H 89.912306948 58.0 14.0 40.0 10 10
E 89.958682354 113.0 38.0 54.0 10 10
H 89.962270036 54.0 13.0 38.0 10 10
E 90.036522822 107.0 33.0 55.0 10 10
H 90.040023956 49.0 12.0 38.0 10 10
E 90.085524894 103.0 32.0 51.0 10 10
H 90.089025104 44.0 12.0 39.0 10 10
E 90.134527106 98.0 32.0 51.0 10 10
H 90.138126240 39.0 11.0 43.0 10 10
E 90.183643964 93.0 31.0 53.0 10 10
H 90.187439952 34.0 11.0 46.0 10 10
E 90.242332048 87.0 28.0 54.0 10 10
H 90.245832776 27.0 11.0 48.0 10 10
E 90.291334428 81.0 25.0 51.0 10 10
H 90.294934794 20.0 11.0 50.0 10 10
E 90.340336570 76.0 23.0 48.0 10 10
H 90.343935676 13.0 11.0 54.0 10 10
E 90.389453582 72.0 23.0 46.0 10 10
H 90.393150660 6.0 11.0 64.0 10 10
E 90.448141722 66.0 22.0 44.0 10 10
H 90.451741822 0.0 12.0 73.0 10 10
E 90.497143822 62.0 20.0 42.0 10 10
H 90.500729558 0.0 12.0 78.0 10 10
E 90.546145936 58.0 18.0 42.0 10 10
H 90.549647392 0.0 13.0 83.0 10 10
E 90.595262948 53.0 16.0 42.0 10 10
H 90.599059692 0.0 13.0 84.0 10 10
E 90.653950962 48.0 14.0 39.0 10 10
H 90.657536362 0.0 12.0 83.0 10 10
E 90.702953160 43.0 13.0 36.0 10 10
H 90.706453230 0.0 12.0 82.0 10 10
E 90.751955428 40.0 12.0 34.0 10 10
H 90.755456716 0.0 12.0 84.0 10 10
E 90.801072398 36.0 11.0 31.0 10 10
H 90.804852272 0.0 11.0 86.0 10 10
E 90.859760370 32.0 10.0 30.0 10 10
H 90.863261560 0.0 11.0 88.0 10 10
E 90.908762778 29.0 9.0 31.0 10 10
H 90.912086994 0.0 10.0 87.0 10 10
E 90.957764892 26.0 9.0 34.0 10 10
H 90.961090592 0.0 10.0 85.0 10 10
E 91.026881890 22.0 8.0 37.0 10 10
H 91.030415714 0.0 9.0 85.0 10 10
E 91.085569750 17.0 9.0 42.0 10 10
H 91.088805346 0.0 9.0 85.0 10 10
E 91.134571990 13.0 10.0 54.0 10 10
H 91.138073726 0.0 9.0 86.0 10 10
E 91.183574146 8.0 12.0 66.0 10 10
H 91.187086368 0.0 9.0 89.0 10 10
E 91.232691816 3.0 13.0 73.0 10 10
H 91.236386150 0.0 9.0 90.0 10 10
E 91.291379186 3.0 15.0 78.0 10 10
H 91.294792400 0.0 9.0 87.0 10 10
E 91.340381398 2.0 16.0 80.0 10 10
H 91.343882280 0.0 8.0 84.0 10 10
E 91.389383680 2.0 18.0 78.0 10 10
H 91.392881552 0.0 8.0 78.0 10 10
E 91.438501406 2.0 23.0 73.0 10 10
H 91.442110704 0.0 8.0 69.0 10 10
E 91.497188566 3.0 34.0 70.0 10 10
H 91.500690288 0.0 8.0 60.0 10 10
E 91.546190946 4.0 49.0 70.0 10 10
H 91.549688034 0.0 9.0 55.0 10 10
E 91.595193060 4.0 66.0 67.0 10 10
H 91.598604986 0.0 9.0 51.0 10 10
E 91.644310870 4.0 84.0 60.0 10 10
H 91.648020912 1.0 11.0 47.0 10 10
E 91.702998072 9.0 100.0 53.0 10 10
H 91.706675690 1.0 14.0 45.0 10 10
E 91.752000158 15.0 100.0 48.0 10 10
H 91.755676404 1.0 17.0 43.0 10 10
E 91.801002412 22.0 100.0 43.0 10 10
H 91.804678056 2.0 19.0 42.0 10 10
E 91.850119970 29.0 100.0 40.0 10 10
H 91.854081830 2.0 21.0 40.0 10 10
E 91.908807340 37.0 100.0 36.0 10 10
H 91.912483096 3.0 25.0 37.0 10 10
E 91.957809636 45.0 100.0 33.0 10 10
H 91.961584708 4.0 33.0 34.0 10 10
E 92.026811778 52.0 100.0 31.0 10 10
H 92.030497236 5.0 42.0 32.0 10 10
E 92.076677160 58.0 100.0 30.0 10 10
H 92.080265206 7.0 50.0 30.0 10 10
E 92.134616776 66.0 100.0 28.0 10 10
H 92.138392296 13.0 55.0 28.0 10 10
E 92.183618974 73.0 100.0 27.0 10 10
H 92.187398624 19.0 59.0 25.0 10 10
E 92.232621354 79.0 100.0 26.0 10 10
H 92.236299560 26.0 63.0 23.0 10 10
E 92.281737022 85.0 100.0 25.0 10 10
H 92.285707996 35.0 64.0 22.0 10 10
E 92.340426156 92.0 100.0 23.0 10 10
H 92.344103256 46.0 67.0 21.0 10 10
E 92.389428382 97.0 100.0 22.0 10 10
H 92.393103998 55.0 68.0 20.0 10 10
E 92.438430720 101.0 100.0 21.0 10 10
E 92.712956678 123.0 100.0 21.0 10 15
H 92.717209388 94.0 46.0 26.0 10 15
E 92.771645812 123.0 100.0 22.0 10 15
H 92.775508776 95.0 40.0 29.0 10 15
E 92.820648052 123.0 100.0 21.0 10 15
H 92.824537056 95.0 37.0 29.0 10 15
E 92.869650502 123.0 100.0 20.0 10 15
H 92.873415858 95.0 34.0 29.0 10 15
E 92.918766170 123.0 100.0 18.0 10 15
H 92.922529720 95.0 31.0 30.0 10 15
E 92.977455136 123.0 96.0 15.0 10 15
H 93.001045912 95.0 27.0 30.0 10 15
E 93.046457586 123.0 84.0 14.0 10 15
H 93.050054816 95.0 24.0 29.0 10 15
E 93.095459686 123.0 72.0 16.0 10 15
H 93.099086526 95.0 22.0 28.0 10 15
E 93.144575634 123.0 62.0 20.0 10 15
H 93.148165654 94.0 19.0 27.0 10 15
E 93.203264754 123.0 52.0 23.0 10 15
H 93.206853626 94.0 18.0 29.0 10 15
E 93.252266938 123.0 45.0 28.0 10 15
H 93.255856566 94.0 17.0 32.0 10 15
E 93.301269234 121.0 40.0 35.0 10 15
H 93.304982230 93.0 16.0 35.0 10 15
E 93.350385784 119.0 36.0 38.0 10 15
H 93.354071830 90.0 15.0 38.0 10 15
E 93.409074204 117.0 35.0 37.0 10 15
H 93.412661186 86.0 14.0 42.0 10 15
E 93.458076360 116.0 34.0 40.0 10 15
H 93.461665176 81.0 15.0 47.0 10 15
E 93.507078670 115.0 31.0 50.0 10 15
H 93.510666338 77.0 16.0 54.0 10 15
E 93.556194996 112.0 30.0 59.0 10 15
H 93.559883338 71.0 17.0 60.0 10 15
E 93.614883528 105.0 27.0 61.0 10 15
H 93.618572066 62.0 18.0 63.0 10 15
E 93.663885768 100.0 26.0 56.0 10 15
H 93.667475130 54.0 17.0 66.0 10 15
E 93.712888036 94.0 25.0 50.0 10 15
H 93.716389674 46.0 18.0 74.0 10 15
E 93.762004306 90.0 23.0 47.0 10 15
H 93.765503942 35.0 19.0 81.0 10 15
E 93.820692978 85.0 19.0 45.0 10 15
H 93.824291986 23.0 19.0 89.0 10 15
E 93.869695428 80.0 17.0 44.0 10 15
H 93.873293120 12.0 19.0 94.0 10 15
E 93.918697318 76.0 16.0 43.0 10 15
H 93.922199642 2.0 20.0 97.0 10 15
E 93.967813994 71.0 14.0 43.0 10 15
H 93.971315562 1.0 19.0 99.0 10 15
E 94.046502204 65.0 13.0 43.0 10 15
H 94.049914788 1.0 18.0 98.0 10 15
E 94.095504528 60.0 12.0 43.0 10 15
H 94.099016036 1.0 18.0 97.0 10 15
E 94.144506810 56.0 11.0 41.0 10 15
H 94.148097124 1.0 18.0 100.0 10 15
E 94.194372542 51.0 10.0 39.0 10 15
H 94.198060016 1.0 18.0 100.0 10 15
E 94.252311640 46.0 10.0 42.0 10 15
H 94.255911656 1.0 16.0 100.0 10 15
E 94.301313964 41.0 10.0 46.0 10 15
H 94.304815252 1.0 16.0 100.0 10 15
E 94.350316344 36.0 9.0 50.0 10 15
H 94.353641372 1.0 15.0 100.0 10 15
E 94.399432796 31.0 9.0 52.0 10 15
H 94.402759392 1.0 14.0 100.0 10 15
E 94.458121230 25.0 9.0 52.0 10 15
H 94.461536432 1.0 14.0 100.0 10 15
E 94.507123554 20.0 9.0 56.0 10 15
H 94.510546974 1.0 14.0 100.0 10 15
E 94.556125556 14.0 9.0 61.0 10 15
H 94.559451536 1.0 14.0 100.0 10 15
E 94.605241714 9.0 10.0 63.0 10 15
H 94.608652562 1.0 13.0 100.0 10 15
E 94.663930512 4.0 11.0 67.0 10 15
H 94.667343684 1.0 14.0 100.0 10 15
E 94.712932864 3.0 11.0 71.0 10 15
H 94.716435888 1.0 15.0 100.0 10 15
E 94.761934978 2.0 11.0 73.0 10 15
H 94.765437624 1.0 16.0 100.0 10 15
E 94.811051234 2.0 11.0 69.0 10 15
H 94.814464392 1.0 15.0 100.0 10 15
E 94.869739920 2.0 17.0 60.0 10 15
H 94.873153554 1.0 13.0 100.0 10 15
E 94.918742160 3.0 24.0 55.0 10 15
H 94.922155290 1.0 13.0 89.0 10 15
E 94.967744442 4.0 33.0 50.0 10 15
H 94.971247074 1.0 14.0 78.0 10 15
E 95.036860544 4.0 44.0 44.0 10 15
H 95.040312034 1.0 17.0 69.0 10 15
E 95.095549314 4.0 53.0 39.0 10 15
H 95.098873922 2.0 22.0 61.0 10 15
E 95.144551470 6.0 59.0 35.0 10 15
H 95.147965496 2.0 27.0 57.0 10 15
E 95.193553808 10.0 64.0 32.0 10 15
H 95.197054984 3.0 36.0 53.0 10 15
E 95.242669924 15.0 69.0 30.0 10 15
H 95.246299284 4.0 46.0 49.0 10 15
E 95.301358890 21.0 76.0 28.0 10 15
H 95.304961846 5.0 56.0 44.0 10 15
E 95.350361004 27.0 80.0 28.0 10 15
H 95.353861480 9.0 60.0 40.0 10 15
E 95.399363552 34.0 81.0 27.0 10 15
H 95.402865750 14.0 63.0 37.0 10 15
E 95.448479150 41.0 83.0 26.0 10 15
H 95.451981222 20.0 67.0 34.0 10 15
E 95.507168186 49.0 87.0 25.0 10 15
H 95.510770498 30.0 75.0 30.0 10 15
E 95.556170496 56.0 90.0 24.0 10 15
H 95.559766760 40.0 80.0 28.0 10 15
E 95.605172820 63.0 95.0 23.0 10 15
H 95.608673338 51.0 84.0 26.0 10 15
E 95.654288852 69.0 100.0 23.0 10 15
H 95.657967408 63.0 85.0 25.0 10 15
E 95.712977692 77.0 100.0 23.0 10 15
H 95.716655730 76.0 85.0 23.0 10 15
E 95.761979932 83.0 100.0 22.0 10 15
H 95.765755564 86.0 83.0 23.0 10 15
E 95.810982032 89.0 100.0 21.0 10 15
H 95.814755998 94.0 76.0 26.0 10 15
E 95.860098288 94.0 100.0 21.0 10 15
H 95.863772294 99.0 69.0 27.0 10 15
E 95.918786974 100.0 100.0 20.0 10 15
H 95.922553030 99.0 61.0 26.0 10 15
E 95.967789228 105.0 100.0 20.0 10 15
H 95.971555592 99.0 55.0 25.0 10 15
E 96.036791566 109.0 100.0 20.0 10 15
H 96.040556796 98.0 49.0 25.0 10 15
E 96.085907024 113.0 100.0 20.0 10 15
H 96.089679576 98.0 44.0 26.0 10 15
E 96.144596326 117.0 100.0 19.0 10 15
H 96.148362578 98.0 38.0 28.0 10 15
E 96.193598524 120.0 97.0 19.0 10 15
H 96.197188376 97.0 33.0 28.0 10 15
E 96.242600820 120.0 93.0 19.0 10 15
H 96.246186780 97.0 29.0 29.0 10 15
E 96.292589136 120.0 90.0 20.0 10 15
H 96.296178694 97.0 26.0 31.0 10 15
E 96.350405706 120.0 83.0 20.0 10 15
H 96.353994032 97.0 23.0 32.0 10 15
E 96.399408030 120.0 80.0 18.0 10 15
H 96.402997378 96.0 21.0 32.0 10 15
E 96.448410270 120.0 77.0 17.0 10 15
H 96.452128236 96.0 19.0 32.0 10 15
E 96.497525882 120.0 70.0 19.0 10 15
H 96.501216576 96.0 19.0 31.0 10 15
E 96.556215198 119.0 64.0 27.0 10 15
H 96.559804532 96.0 20.0 31.0 10 15
E 96.605217354 119.0 63.0 34.0 10 15
H 96.608806926 96.0 20.0 34.0 10 15
E 96.654219748 119.0 62.0 40.0 10 15
H 96.657810034 95.0 18.0 39.0 10 15
E 96.703335206 119.0 57.0 47.0 10 15
H 96.707022358 92.0 17.0 45.0 10 15
E 96.762024396 116.0 50.0 52.0 10 15
H 96.765758504 87.0 17.0 48.0 10 15
E 96.811026790 114.0 47.0 55.0 10 15
H 96.814613380 82.0 16.0 51.0 10 15
E 96.860028988 112.0 44.0 62.0 10 15
H 96.863617076 77.0 15.0 53.0 10 15
E 96.909144600 108.0 39.0 70.0 10 15
H 96.912732674 71.0 14.0 56.0 10 15
E 96.967833972 101.0 37.0 72.0 10 15
H 96.971611466 63.0 14.0 61.0 10 15
E 97.036836184 95.0 38.0 68.0 10 15
H 97.040438258 55.0 14.0 62.0 10 15
E 97.085838438 91.0 42.0 70.0 10 15
H 97.089338620 47.0 14.0 62.0 10 15
E 97.134953924 86.0 43.0 76.0 10 15
H 97.138543818 38.0 14.0 67.0 10 15
E 97.193643408 79.0 39.0 78.0 10 15
H 97.197233414 28.0 15.0 79.0 10 15
E 97.242645718 73.0 37.0 73.0 10 15
H 97.246330994 17.0 15.0 86.0 10 15
E 97.291648014 68.0 37.0 68.0 10 15
H 97.295337770 7.0 16.0 92.0 10 15
E 97.340763962 63.0 38.0 64.0 10 15
H 97.344353002 0.0 18.0 100.0 10 15
E 97.399452648 58.0 38.0 62.0 10 15
H 97.403043200 0.0 18.0 100.0 10 15
E 97.448455140 54.0 36.0 65.0 10 15
H 97.452044586 0.0 18.0 100.0 10 15
E 97.497457170 49.0 34.0 67.0 10 15
H 97.501134018 0.0 18.0 100.0 10 15
E 97.546573342 45.0 31.0 66.0 10 15
H 97.550265702 0.0 18.0 100.0 10 15
E 97.605262098 39.0 28.0 62.0 10 15
H 97.608850704 0.0 18.0 100.0 10 15
E 97.654264296 34.0 25.0 58.0 10 15
H 97.657851838 0.0 17.0 100.0 10 15
E 97.703266732 30.0 23.0 57.0 10 15
H 97.706853952 0.0 16.0 100.0 10 15
E 97.752382134 26.0 20.0 57.0 10 15
H 97.756060200 0.0 15.0 100.0 10 15
E 97.811071632 21.0 18.0 62.0 10 15
H 97.814762774 0.0 14.0 100.0 10 15
E 97.860073858 15.0 17.0 66.0 10 15
H 97.863662114 0.0 13.0 97.0 10 15
E 97.909076154 10.0 16.0 68.0 10 15
H 97.912663794 0.0 12.0 98.0 10 15
E 97.958191528 5.0 15.0 67.0 10 15
H 97.961692914 0.0 12.0 100.0 10 15
E 98.036881110 3.0 15.0 71.0 10 15
H 98.040289704 0.0 12.0 99.0 10 15
E 98.085883140 3.0 16.0 76.0 10 15
H 98.089295850 0.0 12.0 97.0 10 15
E 98.134885352 3.0 18.0 81.0 10 15
H 98.138297950 0.0 12.0 99.0 10 15
E 98.184000992 3.0 21.0 83.0 10 15
H 98.187410496 0.0 12.0 100.0 10 15
E 98.242690392 3.0 25.0 77.0 10 15
H 98.246103060 0.0 12.0 100.0 10 15
E 98.291692758 3.0 31.0 70.0 10 15
H 98.295190756 0.0 11.0 97.0 10 15
E 98.340694942 3.0 39.0 64.0 10 15
H 98.344195082 0.0 11.0 84.0 10 15
E 98.390559400 3.0 44.0 57.0 10 15
H 98.394293872 0.0 13.0 72.0 10 15
E 98.448499856 4.0 50.0 49.0 10 15
H 98.451913350 0.0 17.0 62.0 10 15
E 98.497501956 4.0 55.0 43.0 10 15
H 98.500915128 1.0 25.0 56.0 10 15
E 98.546504266 6.0 59.0 39.0 10 15
H 98.549918250 2.0 33.0 50.0 10 15
E 98.595619962 9.0 61.0 35.0 10 15
H 98.599166848 3.0 39.0 46.0 10 15
E 98.654309166 14.0 66.0 32.0 10 15
H 98.657912794 4.0 49.0 42.0 10 15
E 98.703311476 18.0 71.0 30.0 10 15
H 98.706812610 5.0 58.0 39.0 10 15
E 98.752313674 23.0 73.0 28.0 10 15
H 98.755815284 10.0 65.0 35.0 10 15
E 98.801429636 29.0 75.0 26.0 10 15
H 98.804929958 17.0 69.0 31.0 10 15
E 98.860118672 36.0 76.0 25.0 10 15
E 99.095728486 65.0 89.0 22.0 10 20
H 99.099140748 78.0 83.0 23.0 10 20
E 99.154531244 73.0 93.0 21.0 10 20
H 99.158129454 89.0 81.0 23.0 10 20
E 99.203533456 79.0 95.0 21.0 10 20
H 99.207034338 98.0 76.0 23.0 10 20
E 99.252648690 85.0 99.0 21.0 10 20
H 99.256150510 99.0 69.0 23.0 10 20
E 99.311338454 92.0 100.0 21.0 10 20
H 99.315015106 98.0 60.0 24.0 10 20
E 99.360340708 97.0 100.0 21.0 10 20
H 99.364104762 98.0 54.0 25.0 10 20
E 99.409342864 102.0 100.0 21.0 10 20
H 99.413204386 98.0 48.0 25.0 10 20
E 99.458458672 107.0 100.0 20.0 10 20
H 99.462224616 97.0 43.0 26.0 10 20
E 99.517147708 112.0 100.0 20.0 10 20
H 99.520911482 97.0 37.0 27.0 10 20
E 99.566150018 116.0 100.0 21.0 10 20
H 99.569915430 97.0 32.0 26.0 10 20
E 99.615152230 120.0 100.0 23.0 10 20
H 99.619046414 97.0 29.0 26.0 10 20
E 99.664268052 123.0 100.0 24.0 10 20
H 99.668128034 96.0 25.0 26.0 10 20
E 99.722957046 124.0 98.0 27.0 10 20
H 99.726546366 96.0 22.0 25.0 10 20
E 99.771959440 124.0 96.0 28.0 10 20
H 99.775548746 96.0 20.0 25.0 10 20
E 99.820961638 124.0 91.0 27.0 10 20
H 99.824549684 96.0 19.0 25.0 10 20
E 99.870077446 124.0 85.0 25.0 10 20
H 99.873809454 96.0 17.0 24.0 10 20
E 99.928766650 124.0 74.0 22.0 10 20
H 99.932457470 96.0 15.0 23.0 10 20
E 99.977768848 124.0 65.0 22.0 10 20
H 100.001359946 96.0 14.0 23.0 10 20
E 100.046771074 124.0 56.0 27.0 10 20
H 100.050359372 96.0 13.0 24.0 10 20
E 100.095885986 124.0 49.0 36.0 10 20
H 100.099474536 96.0 12.0 30.0 10 20
E 100.154575890 122.0 42.0 46.0 10 20
H 100.158442466 95.0 13.0 39.0 10 20
E 100.203578130 119.0 37.0 49.0 10 20
H 100.207489604 92.0 13.0 46.0 10 20
E 100.252580580 117.0 33.0 48.0 10 20
H 100.256343108 87.0 14.0 51.0 10 20
E 100.301695086 116.0 29.0 49.0 10 20
H 100.305458384 82.0 14.0 55.0 10 20
E 100.360385424 112.0 26.0 52.0 10 20
H 100.364150416 76.0 14.0 62.0 10 20
E 100.409387482 108.0 23.0 52.0 10 20
H 100.413253414 69.0 14.0 64.0 10 20
E 100.458389792 103.0 21.0 49.0 10 20
H 100.462256970 62.0 14.0 65.0 10 20
E 100.508253368 99.0 19.0 47.0 10 20
H 100.511930132 54.0 14.0 67.0 10 20
E 100.566194734 93.0 17.0 48.0 10 20
H 100.569973292 44.0 14.0 69.0 10 20
E 100.615197058 89.0 16.0 52.0 10 20
H 100.618874424 35.0 14.0 73.0 10 20
E 100.664199564 84.0 15.0 56.0 10 20
H 100.667877658 26.0 14.0 75.0 10 20
E 100.713313832 78.0 14.0 56.0 10 20
H 100.717092894 17.0 14.0 77.0 10 20
E 100.772004310 71.0 12.0 50.0 10 20
H 100.775680038 6.0 14.0 81.0 10 20
E 100.821006312 65.0 11.0 46.0 10 20
H 100.824770422 0.0 15.0 84.0 10 20
E 100.870008762 60.0 10.0 43.0 10 20
H 100.873684602 0.0 14.0 86.0 10 20
E 100.919123254 56.0 10.0 40.0 10 20
H 100.922798618 0.0 14.0 88.0 10 20
E 100.977813606 51.0 10.0 39.0 10 20
H 101.001593578 0.0 13.0 90.0 10 20
E 101.046815776 47.0 9.0 39.0 10 20
H 101.050228640 0.0 13.0 90.0 10 20
E 101.095818114 43.0 9.0 41.0 10 20
H 101.099318072 0.0 13.0 89.0 10 20
E 101.144932592 40.0 9.0 45.0 10 20
H 101.148434650 0.0 13.0 88.0 10 20
E 101.203622944 35.0 8.0 48.0 10 20
H 101.207035486 0.0 12.0 91.0 10 20
E 101.252625296 30.0 8.0 50.0 10 20
H 101.256137378 0.0 12.0 93.0 10 20
E 101.301627550 25.0 8.0 53.0 10 20
H 101.305040134 0.0 12.0 94.0 10 20
E 101.350741888 21.0 8.0 55.0 10 20
H 101.354237814 0.0 12.0 93.0 10 20
E 101.409432408 15.0 9.0 59.0 10 20
H 101.412844964 0.0 12.0 89.0 10 20
E 101.458434648 10.0 9.0 62.0 10 20
H 101.461848548 0.0 11.0 91.0 10 20
E 101.507436916 5.0 9.0 65.0 10 20
H 101.510879516 0.0 11.0 95.0 10 20
E 101.556551660 3.0 10.0 71.0 10 20
H 101.560051954 0.0 11.0 100.0 10 20
E 101.615241802 3.0 11.0 77.0 10 20
H 101.618826880 0.0 11.0 100.0 10 20
E 101.664244140 3.0 11.0 78.0 10 20
H 101.667744742 0.0 11.0 100.0 10 20
E 101.713246296 3.0 12.0 75.0 10 20
H 101.716748270 0.0 11.0 100.0 10 20
E 101.762360998 3.0 16.0 71.0 10 20
H 101.765949436 0.0 11.0 100.0 10 20
E 101.821051224 3.0 23.0 64.0 10 20
H 101.824551798 0.0 10.0 99.0 10 20
E 101.870053338 3.0 25.0 58.0 10 20
H 101.873636596 0.0 10.0 86.0 10 20
