device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 174.799407098 105.0 30.0 14.0 50 50 -3.076171875 -3.056640625
E 174.897411690 105.0 29.0 13.0 50 50 -3.095703125 -3.056640625
E 175.025216828 105.0 28.0 13.0 50 50 -3.095703125 -3.056640625
E 175.172336024 105.0 27.0 12.0 50 50 -3.095703125 -3.056640625
E 175.280028238 105.0 28.0 12.0 50 50 -3.095703125 -3.046875
E 175.378145558 105.0 28.0 12.0 50 50 -3.0859375 -3.037109375
E 175.534839774 104.0 24.0 16.0 50 50 -3.095703125 -2.96875
E 175.642644716 104.0 23.0 21.0 50 50 -3.095703125 -2.94921875
E 175.740649238 103.0 21.0 31.0 50 50 -3.095703125 -2.919921875
E 175.848454292 101.0 19.0 38.0 50 50 -3.0859375 -2.880859375
E 175.946458716 100.0 18.0 41.0 50 50 -3.0859375 -2.841796875
E 176.074263588 99.0 18.0 47.0 50 50 -3.095703125 -2.79296875
E 176.172268152 99.0 17.0 56.0 50 50 -3.095703125 -2.763671875
E 176.280073052 99.0 17.0 67.0 50 50 -3.0859375 -2.83203125
E 176.378077532 94.0 18.0 72.0 50 50 -3.095703125 -2.880859375
E 176.485882418 87.0 17.0 68.0 50 50 -3.095703125 -2.880859375
E 176.583886856 81.0 18.0 78.0 50 50 -3.0859375 -2.94921875
E 176.691691868 73.0 20.0 75.0 50 50 -3.0859375 -2.939453125
E 176.789696292 67.0 21.0 74.0 50 50 -3.095703125 -2.9296875
E 176.838812520 64.0 22.0 78.0 50 50 -3.095703125 -2.939453125
E 176.946503418 56.0 27.0 90.0 50 50 -3.0859375 -2.94921875
E 177.064621732 48.0 29.0 94.0 50 50 -3.0859375 -2.958984375
E 177.123310712 43.0 30.0 96.0 50 50 -3.095703125 -2.939453125
E 177.221315010 36.0 31.0 97.0 50 50 -3.095703125 -2.939453125
E 177.270431308 33.0 30.0 95.0 50 50 -3.10546875 -2.939453125
E 177.378122318 26.0 32.0 99.0 50 50 -3.095703125 -2.939453125
E 177.476240800 21.0 32.0 100.0 50 50 -3.095703125 -2.91015625
E 177.583931670 15.0 31.0 100.0 50 50 -3.095703125 -2.890625
E 177.682050040 12.0 29.0 100.0 50 50 -3.095703125 -2.890625
E 177.789741036 8.0 28.0 100.0 50 50 -3.0859375 -2.900390625
E 177.887859490 4.0 28.0 100.0 50 50 -3.095703125 -2.900390625
E 177.946548246 5.0 28.0 97.0 50 50 -3.0859375 -2.900390625
E 178.064552684 5.0 29.0 92.0 50 50 -3.095703125 -2.900390625
E 178.172357612 4.0 29.0 83.0 50 50 -3.095703125 -2.900390625
E 178.270362078 6.0 29.0 71.0 50 50 -3.0859375 -2.939453125
E 178.378167104 8.0 27.0 62.0 50 50 -3.095703125 -2.94921875
E 178.476171864 8.0 25.0 65.0 50 50 -3.095703125 -2.94921875
E 178.583976358 8.0 25.0 66.0 50 50 -3.0859375 -2.958984375
E 178.632978836 8.0 24.0 62.0 50 50 -3.095703125 -2.958984375
E 178.731650388 8.0 22.0 61.0 50 50 -3.0859375 -2.94921875
E 178.789785696 8.0 22.0 62.0 50 50 -3.095703125 -2.94921875
E 178.936906502 8.0 23.0 58.0 50 50 -3.0859375 -2.91015625
E 179.064597554 8.0 26.0 53.0 50 50 -3.095703125 -2.890625
E 179.162715742 9.0 29.0 49.0 50 50 -3.095703125 -2.9296875
