device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4224.504405440 5.0 16.0 18.0 20 20 -3.0859375 -2.841796875
H 4224.507988446 98.0 100.0 24.0 20 20 -3.0859375 -2.841796875
E 4224.553407596 5.0 15.0 17.0 20 20 -3.0859375 -2.841796875
H 4224.557123966 98.0 100.0 24.0 20 20 -3.0859375 -2.83203125
E 4224.602409962 5.0 14.0 17.0 20 20 -3.0859375 -2.841796875
H 4224.606080496 98.0 100.0 24.0 20 20 -3.0859375 -2.841796875
E 4224.651525658 5.0 14.0 17.0 20 20 -3.0859375 -2.841796875
H 4224.655107586 98.0 100.0 24.0 20 20 -3.0859375 -2.841796875
E 4224.710214722 5.0 13.0 16.0 20 20 -3.0859375 -2.841796875
H 4224.713798820 98.0 86.0 23.0 20 20 -3.095703125 -2.83203125
E 4224.759217256 5.0 14.0 16.0 20 20 -3.095703125 -2.841796875
H 4224.762890044 98.0 75.0 23.0 20 20 -3.095703125 -2.841796875
E 4224.808219328 5.0 14.0 16.0 20 20 -3.0859375 -2.83203125
H 4224.811934144 98.0 66.0 23.0 20 20 -3.0859375 -2.841796875
E 4224.857334954 5.0 13.0 16.0 20 20 -3.0859375 -2.841796875
H 4224.860920144 98.0 59.0 22.0 20 20 -3.0859375 -2.841796875
E 4224.916024326 5.0 13.0 16.0 20 20 -3.0859375 -2.841796875
H 4224.919608256 98.0 58.0 22.0 20 20 -3.0859375 -2.841796875
E 4224.965026538 5.0 15.0 16.0 20 20 -3.0859375 -2.841796875
H 4224.968610272 98.0 100.0 22.0 20 20 -3.0859375 -2.841796875
E 4225.034028750 5.0 17.0 17.0 20 20 -3.095703125 -2.83203125
H 4225.037523122 98.0 100.0 23.0 20 20 -3.0859375 -2.841796875
E 4225.083144502 5.0 18.0 17.0 20 20 -3.0859375 -2.841796875
H 4225.086727326 98.0 100.0 23.0 20 20 -3.0859375 -2.841796875
E 4225.141833692 5.0 18.0 17.0 20 20 -3.0859375 -2.841796875
H 4225.145415116 98.0 100.0 24.0 20 20 -3.095703125 -2.83203125
E 4225.190835974 5.0 17.0 17.0 20 20 -3.095703125 -2.841796875
