device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3010.576493372 23.0 2.0 3.0 20 20 1748 1772
H 3010.580048336 5.0 3.0 2.0 20 20 1747 1772
E 3010.625495780 24.0 2.0 3.0 20 20 1745 1772
H 3010.629049554 5.0 4.0 2.0 20 20 1745 1772
E 3010.674613016 23.0 2.0 3.0 20 20 1745 1772
H 3010.678199032 5.0 4.0 2.0 20 20 1743 1772
E 3010.733300750 23.0 2.0 3.0 20 20 1743 1772
H 3010.736626492 5.0 4.0 2.0 20 20 1747 1772
E 3010.782302822 23.0 2.0 3.0 20 20 1747 1772
H 3010.785629824 5.0 4.0 2.0 20 20 1750 1772
E 3010.831305174 23.0 3.0 3.0 20 20 1755 1770
H 3010.834632050 5.0 4.0 2.0 20 20 1767 1770
E 3010.880422144 23.0 3.0 3.0 20 20 1771 1770
H 3010.884204244 5.0 4.0 2.0 20 20 1776 1772
E 3010.939110144 23.0 3.0 3.0 20 20 1789 1778
H 3010.942436810 5.0 4.0 2.0 20 20 1798 1790
E 3011.008112174 23.0 3.0 3.0 20 20 1803 1794
H 3011.011258702 5.0 4.0 2.0 20 20 1810 1802
E 3011.057114456 23.0 3.0 3.0 20 20 1806 1803
H 3011.060353076 5.0 4.0 2.0 20 20 1805 1802
E 3011.106231692 23.0 3.0 3.0 20 20 1799 1801
H 3011.109749864 5.0 3.0 2.0 20 20 1799 1798
E 3011.164919454 23.0 3.0 3.0 20 20 1799 1798
H 3011.168247198 5.0 3.0 2.0 20 20 1801 1797
E 3011.213921666 23.0 3.0 3.0 20 20 1798 1798
H 3011.217249536 5.0 3.0 2.0 20 20 1798 1798
E 3011.262923822 23.0 3.0 3.0 20 20 1801 1794
H 3011.266251370 5.0 3.0 2.0 20 20 1786 1794
E 3011.312040890 23.0 3.0 2.0 20 20 1793 1800
H 3011.315562562 5.0 3.0 2.0 20 20 1799 1797
E 3011.370728764 23.0 3.0 2.0 20 20 1792 1790
H 3011.374055864 5.0 3.0 2.0 20 20 1778 1789
E 3011.419731018 23.0 4.0 2.0 20 20 1763 1779
H 3011.423055584 5.0 3.0 2.0 20 20 1753 1775
E 3011.468733412 23.0 5.0 2.0 20 20 1747 1770
H 3011.472058230 5.0 3.0 2.0 20 20 1744 1770
E 3011.517850270 23.0 7.0 3.0 20 20 1743 1770
H 3011.521369464 5.0 3.0 2.0 20 20 1743 1769
E 3011.576538312 24.0 12.0 3.0 20 20 1741 1769
H 3011.580137166 5.0 3.0 2.0 20 20 1745 1768
E 3011.625540580 23.0 16.0 3.0 20 20 1741 1772
H 3011.629139798 5.0 3.0 2.0 20 20 1742 1771
E 3011.674542736 24.0 18.0 3.0 20 20 1743 1771
H 3011.678143158 5.0 4.0 3.0 20 20 1745 1772
E 3011.723657956 23.0 21.0 3.0 20 20 1742 1772
H 3011.727289780 5.0 4.0 3.0 20 20 1744 1774
E 3011.782347608 24.0 24.0 3.0 20 20 1751 1775
H 3011.785947498 5.0 4.0 4.0 20 20 1753 1771
E 3011.831349820 25.0 26.0 4.0 20 20 1754 1770
H 3011.834947106 5.0 4.0 4.0 20 20 1768 1771
E 3011.880352102 27.0 28.0 4.0 20 20 1787 1772
H 3011.883950858 5.0 4.0 4.0 20 20 1787 1771
E 3011.929467322 29.0 31.0 4.0 20 20 1781 1774
H 3011.932970500 5.0 4.0 4.0 20 20 1786 1775
E 3012.008157296 31.0 32.0 4.0 20 20 1793 1780
H 3012.011775778 5.0 4.0 4.0 20 20 1794 1786
E 3012.057159312 34.0 35.0 5.0 20 20 1795 1789
H 3012.060768232 5.0 4.0 4.0 20 20 1795 1792
E 3012.106161468 37.0 40.0 5.0 20 20 1795 1794
H 3012.109760378 5.0 4.0 4.0 20 20 1796 1795
E 3012.155278228 41.0 43.0 6.0 20 20 1795 1795
H 3012.158781504 5.0 4.0 4.0 20 20 1799 1796
E 3012.213966452 45.0 45.0 7.0 20 20 1801 1796
H 3012.217598416 5.0 4.0 4.0 20 20 1797 1798
E 3012.262968706 49.0 48.0 7.0 20 20 1792 1798
H 3012.266698502 5.0 4.0 4.0 20 20 1790 1795
E 3012.311971002 53.0 50.0 7.0 20 20 1790 1798
H 3012.315801794 5.0 4.0 4.0 20 20 1784 1800
E 3012.361087986 58.0 51.0 7.0 20 20 1793 1801
H 3012.364590646 5.0 4.0 4.0 20 20 1798 1799
E 3012.419775958 63.0 55.0 8.0 20 20 1785 1790
H 3012.423375708 5.0 4.0 4.0 20 20 1775 1786
E 3012.468778170 68.0 58.0 8.0 20 20 1772 1785
H 3012.472378354 5.0 4.0 4.0 20 20 1760 1777
E 3012.517780284 73.0 61.0 8.0 20 20 1749 1774
H 3012.521378018 5.0 4.0 4.0 20 20 1743 1771
E 3012.567450548 77.0 66.0 9.0 20 20 1742 1770
H 3012.571054190 5.0 4.0 4.0 20 20 1740 1771
E 3012.625585450 84.0 72.0 10.0 20 20 1743 1772
H 3012.629264174 5.0 4.0 4.0 20 20 1745 1774
E 3012.674587634 89.0 76.0 11.0 20 20 1746 1774
H 3012.678396754 5.0 4.0 4.0 20 20 1745 1772
E 3012.723589706 94.0 78.0 11.0 20 20 1746 1772
H 3012.727267254 5.0 4.0 3.0 20 20 1745 1771
E 3012.772706522 99.0 80.0 12.0 20 20 1747 1772
H 3012.776486494 5.0 4.0 3.0 20 20 1747 1771
E 3012.831394830 105.0 77.0 12.0 20 20 1748 1771
H 3012.835162062 5.0 4.0 4.0 20 20 1750 1770
E 3012.880397056 109.0 75.0 13.0 20 20 1750 1770
H 3012.884163350 5.0 4.0 4.0 20 20 1761 1769
E 3012.929399310 113.0 77.0 14.0 20 20 1774 1769
H 3012.933309370 5.0 4.0 4.0 20 20 1777 1769
E 3012.978515314 116.0 84.0 16.0 20 20 1783 1770
H 3013.002283008 5.0 4.0 8.0 20 20 1784 1771
E 3013.057204084 118.0 91.0 19.0 20 20 1791 1776
H 3013.060977924 5.0 4.0 16.0 20 20 1799 1780
E 3013.106206254 118.0 88.0 19.0 20 20 1803 1786
H 3013.109971680 5.0 4.0 18.0 20 20 1796 1796
E 3013.155208592 118.0 87.0 19.0 20 20 1799 1798
H 3013.158975250 5.0 4.0 17.0 20 20 1797 1797
