device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2531.899654868 7.0 10.0 5.0 30 30 1736 1757
H 2531.903070714 96.0 88.0 11.0 30 30 1738 1757
E 2531.958688976 9.0 12.0 6.0 30 30 1744 1757
H 2531.962104808 97.0 95.0 11.0 30 30 1747 1757
E 2532.027691468 10.0 13.0 6.0 30 30 1753 1757
H 2532.031106502 97.0 100.0 12.0 30 30 1757 1757
E 2532.076806674 11.0 15.0 7.0 30 30 1765 1757
H 2532.080418506 97.0 100.0 12.0 30 30 1772 1757
E 2532.135353036 12.0 17.0 8.0 30 30 1777 1757
H 2532.139195084 97.0 100.0 12.0 30 30 1783 1757
E 2532.184355234 13.0 18.0 9.0 30 30 1783 1757
H 2532.187858342 97.0 100.0 12.0 30 30 1788 1757
E 2532.233385768 14.0 20.0 10.0 30 30 1788 1757
H 2532.237162982 96.0 100.0 12.0 30 30 1789 1757
E 2532.292415494 15.0 24.0 11.0 30 30 1791 1757
H 2532.296095926 97.0 100.0 13.0 30 30 1795 1757
E 2532.350875378 16.0 26.0 12.0 30 30 1791 1757
H 2532.354978498 97.0 100.0 13.0 30 30 1795 1757
E 2532.399875868 17.0 30.0 13.0 30 30 1801 1757
H 2532.403749864 97.0 100.0 13.0 30 30 1802 1757
E 2532.458680628 20.0 35.0 14.0 30 30 1801 1757
H 2532.462553644 97.0 100.0 13.0 30 30 1806 1757
E 2532.507938550 22.0 38.0 15.0 30 30 1801 1757
H 2532.511617022 97.0 100.0 14.0 30 30 1801 1757
E 2532.566573826 25.0 39.0 15.0 30 30 1779 1757
H 2532.570591168 97.0 100.0 14.0 30 30 1780 1757
E 2532.625287684 27.0 40.0 16.0 30 30 1780 1757
H 2532.629250972 97.0 100.0 14.0 30 30 1778 1757
E 2532.684090596 30.0 40.0 17.0 30 30 1774 1757
H 2532.688050636 97.0 100.0 14.0 30 30 1775 1760
E 2532.733345410 31.0 40.0 17.0 30 30 1767 1758
H 2532.737024064 97.0 100.0 13.0 30 30 1763 1760
E 2532.791895006 33.0 40.0 17.0 30 30 1764 1758
H 2532.795907686 97.0 100.0 12.0 30 30 1767 1760
E 2532.840988442 34.0 41.0 17.0 30 30 1768 1761
H 2532.844863712 97.0 100.0 13.0 30 30 1768 1762
E 2532.899700060 35.0 42.0 17.0 30 30 1771 1761
H 2532.903662116 97.0 100.0 12.0 30 30 1771 1761
E 2532.948956316 36.0 43.0 17.0 30 30 1773 1761
H 2532.952635530 97.0 100.0 12.0 30 30 1772 1761
E 2533.027504904 40.0 44.0 17.0 30 30 1772 1761
H 2533.031094532 97.0 100.0 12.0 30 30 1775 1761
E 2533.086308208 43.0 45.0 18.0 30 30 1773 1761
H 2533.089897500 97.0 100.0 13.0 30 30 1774 1761
E 2533.145110532 47.0 48.0 18.0 30 30 1774 1762
H 2533.149123688 97.0 100.0 13.0 30 30 1773 1762
E 2533.194866896 50.0 51.0 19.0 30 30 1776 1761
H 2533.198546208 97.0 98.0 13.0 30 30 1774 1760
E 2533.253017226 56.0 55.0 19.0 30 30 1776 1760
H 2533.256880722 97.0 96.0 14.0 30 30 1776 1760
E 2533.301917952 61.0 56.0 19.0 30 30 1776 1760
H 2533.305976818 97.0 90.0 14.0 30 30 1777 1761
E 2533.350920136 66.0 57.0 19.0 30 30 1776 1760
H 2533.354981676 97.0 84.0 14.0 30 30 1777 1761
E 2533.400035468 71.0 60.0 19.0 30 30 1775 1761
H 2533.403898222 97.0 77.0 14.0 30 30 1775 1761
E 2533.458725190 76.0 68.0 21.0 30 30 1775 1760
H 2533.462681002 97.0 72.0 14.0 30 30 1777 1761
E 2533.507727584 81.0 70.0 22.0 30 30 1777 1760
H 2533.511687372 97.0 67.0 15.0 30 30 1776 1760
E 2533.566530300 86.0 67.0 22.0 30 30 1777 1761
H 2533.570489710 97.0 59.0 16.0 30 30 1776 1761
E 2533.625443252 91.0 63.0 21.0 30 30 1776 1760
H 2533.629338794 96.0 54.0 18.0 30 30 1777 1761
E 2533.684236252 94.0 59.0 19.0 30 30 1779 1760
H 2533.688201514 97.0 51.0 19.0 30 30 1777 1760
E 2533.733137930 97.0 57.0 19.0 30 30 1778 1761
H 2533.737237102 97.0 49.0 20.0 30 30 1775 1761
E 2533.791939988 100.0 58.0 19.0 30 30 1766 1761
H 2533.796128214 97.0 47.0 22.0 30 30 1758 1763
E 2533.850855110 103.0 61.0 19.0 30 30 1756 1764
H 2533.854718984 97.0 47.0 25.0 30 30 1759 1762
E 2533.909646696 105.0 63.0 19.0 30 30 1759 1762
H 2533.913510332 97.0 45.0 26.0 30 30 1760 1762
E 2533.958548024 107.0 66.0 19.0 30 30 1764 1762
H 2533.962613414 97.0 43.0 25.0 30 30 1767 1762
E 2534.037350250 111.0 69.0 18.0 30 30 1773 1762
