device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4271.897803354 58.0 9.0 51.0 65 65 1795 1807
H 4271.901303298 6.0 3.0 2.0 65 65 1790 1799
E 4271.956578014 58.0 9.0 49.0 65 65 1790 1798
H 4271.960080772 6.0 3.0 2.0 65 65 1790 1800
E 4272.035266476 58.0 9.0 49.0 65 65 1786 1799
H 4272.038680600 6.0 3.0 2.0 65 65 1787 1800
E 4272.084400190 58.0 8.0 49.0 65 65 1795 1815
H 4272.087810814 6.0 3.0 2.0 65 65 1819 1819
E 4272.133274722 58.0 8.0 45.0 65 65 1803 1810
H 4272.136905244 6.0 3.0 1.0 65 65 1781 1802
E 4272.182387296 58.0 7.0 44.0 65 65 1766 1796
H 4272.186216548 6.0 3.0 1.0 65 65 1761 1797
E 4272.241080616 58.0 7.0 42.0 65 65 1757 1797
H 4272.244725558 6.0 3.0 1.0 65 65 1760 1799
E 4272.290082968 58.0 6.0 38.0 65 65 1765 1799
H 4272.293714386 6.0 3.0 1.0 65 65 1764 1799
E 4272.339083402 58.0 6.0 35.0 65 65 1755 1792
H 4272.342728358 6.0 3.0 1.0 65 65 1757 1789
E 4272.388201996 58.0 6.0 34.0 65 65 1771 1783
H 4272.392031458 6.0 3.0 1.0 65 65 1798 1783
E 4272.446889688 58.0 5.0 33.0 65 65 1813 1783
H 4272.450533678 6.0 3.0 1.0 65 65 1806 1781
E 4272.495890262 59.0 5.0 29.0 65 65 1827 1783
H 4272.499520238 6.0 3.0 1.0 65 65 1841 1781
E 4272.544897416 58.0 5.0 28.0 65 65 1850 1782
H 4272.548529926 6.0 3.0 1.0 65 65 1851 1784
E 4272.594011642 59.0 5.0 27.0 65 65 1841 1790
H 4272.597838668 6.0 3.0 1.0 65 65 1830 1797
E 4272.652703030 58.0 5.0 32.0 65 65 1816 1802
H 4272.656335260 6.0 3.0 1.0 65 65 1823 1808
E 4272.701706796 58.0 5.0 37.0 65 65 1815 1811
H 4272.705352298 6.0 3.0 1.0 65 65 1804 1807
E 4272.750709736 58.0 6.0 43.0 65 65 1802 1807
H 4272.754339446 6.0 3.0 2.0 65 65 1794 1808
E 4272.799825250 58.0 7.0 53.0 65 65 1790 1805
H 4272.803667872 6.0 4.0 2.0 65 65 1798 1814
E 4272.858515840 58.0 10.0 67.0 65 65 1808 1818
H 4272.862422288 6.0 6.0 2.0 65 65 1811 1820
E 4272.907661524 57.0 12.0 72.0 65 65 1817 1820
H 4272.911467872 6.0 7.0 2.0 65 65 1824 1822
E 4272.956521286 56.0 13.0 74.0 65 65 1826 1818
H 4272.960580124 6.0 7.0 2.0 65 65 1819 1816
