device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 4224.954278556 83.0 4.0 2.0 55 55 1796 1805
H 4224.957798968 6.0 3.0 3.0 55 55 1796 1805
E 4225.023280726 82.0 3.0 2.0 55 55 1797 1806
H 4225.026712854 6.0 3.0 2.0 55 55 1798 1806
E 4225.072282966 82.0 3.0 2.0 55 55 1798 1806
H 4225.075711342 6.0 3.0 2.0 55 55 1801 1808
E 4225.121399250 82.0 3.0 2.0 55 55 1808 1815
H 4225.124724740 6.0 3.0 2.0 55 55 1809 1818
E 4225.180088020 82.0 3.0 2.0 55 55 1808 1821
H 4225.183697976 6.0 3.0 2.0 55 55 1810 1821
E 4225.229090050 83.0 3.0 2.0 55 55 1803 1815
H 4225.232889090 6.0 3.0 2.0 55 55 1799 1815
E 4225.278092360 82.0 3.0 2.0 55 55 1794 1815
H 4225.281898120 6.0 3.0 2.0 55 55 1780 1808
E 4225.327208616 82.0 3.0 2.0 55 55 1765 1801
H 4225.330532734 6.0 3.0 2.0 55 55 1758 1795
E 4225.385897260 82.0 3.0 2.0 55 55 1756 1803
H 4225.389418498 6.0 3.0 2.0 55 55 1764 1808
E 4225.434899500 82.0 5.0 2.0 55 55 1765 1805
H 4225.438422922 6.0 3.0 2.0 55 55 1767 1805
E 4225.483901684 83.0 8.0 2.0 55 55 1765 1802
H 4225.487423874 6.0 3.0 2.0 55 55 1764 1802
E 4225.533571318 82.0 11.0 2.0 55 55 1761 1798
H 4225.537075490 6.0 3.0 2.0 55 55 1761 1798
E 4225.591706766 82.0 10.0 3.0 55 55 1765 1790
H 4225.595208922 6.0 3.0 2.0 55 55 1781 1784
E 4225.640709118 82.0 9.0 5.0 55 55 1801 1785
H 4225.644320376 6.0 3.0 2.0 55 55 1797 1781
E 4225.689711190 82.0 8.0 8.0 55 55 1806 1783
H 4225.693515536 6.0 3.0 2.0 55 55 1819 1784
E 4225.738828538 82.0 7.0 12.0 55 55 1825 1787
H 4225.742330204 6.0 3.0 2.0 55 55 1820 1792
E 4225.797516118 82.0 7.0 17.0 55 55 1811 1799
H 4225.801019240 6.0 3.0 2.0 55 55 1792 1807
E 4225.846518190 82.0 7.0 23.0 55 55 1800 1812
H 4225.850016608 6.0 3.0 2.0 55 55 1801 1815
E 4225.895520654 82.0 6.0 29.0 55 55 1802 1816
H 4225.899023160 6.0 3.0 2.0 55 55 1799 1815
E 4225.944637260 82.0 7.0 35.0 55 55 1794 1816
H 4225.948421824 6.0 3.0 2.0 55 55 1793 1807
E 4226.023325484 81.0 8.0 40.0 55 55 1792 1808
