device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 5268.041652128 133.0 12.0 15.0 20 20 -3.095703125 -2.841796875
H 5268.045536456 3.0 8.0 20.0 20 20 -3.0859375 -2.841796875
E 5268.100341500 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.104099856 3.0 8.0 20.0 20 20 -3.095703125 -2.841796875
E 5268.149343656 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.153105134 3.0 8.0 20.0 20 20 -3.095703125 -2.841796875
E 5268.198346022 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.202230252 3.0 8.0 20.0 20 20 -3.0859375 -2.841796875
E 5268.247461354 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.251222566 3.0 8.0 20.0 20 20 -3.095703125 -2.841796875
E 5268.306150782 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.310000236 3.0 8.0 20.0 20 20 -3.0859375 -2.841796875
E 5268.355152980 133.0 12.0 15.0 20 20 -3.095703125 -2.841796875
H 5268.358913856 3.0 8.0 20.0 20 20 -3.0859375 -2.841796875
E 5268.404155430 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.407915116 3.0 8.0 20.0 20 20 -3.0859375 -2.841796875
E 5268.453824154 133.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.457585170 3.0 8.0 21.0 20 20 -3.095703125 -2.841796875
E 5268.511960316 133.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.515810400 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 5268.560962388 133.0 11.0 14.0 20 20 -3.095703125 -2.841796875
H 5268.564723026 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 5268.609964670 133.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.613843034 3.0 8.0 22.0 20 20 -3.0859375 -2.83203125
E 5268.659080114 133.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.662839954 3.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 5268.717769766 133.0 11.0 16.0 20 20 -3.0859375 -2.83203125
H 5268.721619864 3.0 8.0 22.0 20 20 -3.0859375 -2.841796875
E 5268.766771964 133.0 11.0 16.0 20 20 -3.0859375 -2.841796875
H 5268.770532336 3.0 8.0 21.0 20 20 -3.095703125 -2.841796875
E 5268.815774162 133.0 11.0 16.0 20 20 -3.0859375 -2.841796875
H 5268.819535360 3.0 8.0 21.0 20 20 -3.0859375 -2.841796875
E 5268.864889396 133.0 11.0 16.0 20 20 -3.0859375 -2.841796875
H 5268.868651014 3.0 8.0 21.0 20 20 -3.0859375 -2.83203125
E 5268.923579090 133.0 11.0 15.0 20 20 -3.0859375 -2.802734375
H 5268.927428656 3.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 5268.972581274 133.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 5268.976342276 3.0 9.0 22.0 20 20 -3.095703125 -2.841796875
