device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T
E 318.288255870 124.0 57.0 11.0 10 10
E 318.346944472 124.0 50.0 13.0 10 10
E 318.395946446 124.0 44.0 16.0 10 10
E 318.444948770 123.0 39.0 21.0 10 10
E 318.494065110 121.0 35.0 28.0 10 10
E 318.552753698 118.0 32.0 36.0 10 10
E 318.601756022 116.0 30.0 44.0 10 10
E 318.650758164 111.0 28.0 53.0 10 10
E 318.699874504 105.0 26.0 59.0 10 10
E 318.758563316 96.0 30.0 61.0 10 10
E 318.807565346 90.0 34.0 57.0 10 10
E 318.856567558 84.0 38.0 55.0 10 10
E 318.905684052 79.0 42.0 55.0 10 10
E 318.964372696 74.0 41.0 55.0 10 10
E 319.033374726 69.0 41.0 60.0 10 10
E 319.082377022 63.0 43.0 68.0 10 10
E 319.131493334 57.0 44.0 74.0 10 10
E 319.190182062 49.0 46.0 79.0 10 10
E 319.239184344 43.0 48.0 82.0 10 10
E 319.288186318 37.0 51.0 89.0 10 10
E 319.337302896 31.0 53.0 100.0 10 10
E 319.395991512 24.0 53.0 100.0 10 10
E 319.543111030 10.0 55.0 100.0 10 15
E 319.601800934 6.0 55.0 100.0 10 15
E 319.650802978 4.0 58.0 100.0 10 15
E 319.699805330 4.0 62.0 100.0 10 15
E 319.748922104 4.0 64.0 100.0 10 15
E 319.807610160 4.0 65.0 100.0 10 15
E 319.856612582 4.0 64.0 100.0 10 15
E 319.905614598 4.0 61.0 100.0 10 15
E 319.954731554 4.0 59.0 100.0 10 15
E 320.033419638 4.0 58.0 100.0 10 15
E 320.082421808 4.0 58.0 99.0 10 15
E 320.131424048 4.0 59.0 93.0 10 15
E 320.181291068 4.0 62.0 86.0 10 15
E 320.239228920 4.0 67.0 76.0 10 15
E 320.288231524 5.0 74.0 69.0 10 15
E 320.337233372 6.0 81.0 64.0 10 15
E 320.386350216 9.0 88.0 60.0 10 15
E 320.445038384 14.0 96.0 56.0 10 15
E 320.494040848 20.0 100.0 53.0 10 15
E 320.543042850 26.0 100.0 49.0 10 15
E 320.592160072 33.0 100.0 45.0 10 15
E 320.650847862 41.0 100.0 41.0 10 15
E 320.699850004 48.0 100.0 39.0 10 15
E 320.748852468 55.0 100.0 37.0 10 15
E 320.797966848 63.0 100.0 35.0 10 15
E 320.856657256 71.0 100.0 33.0 10 15
E 320.905659468 78.0 100.0 31.0 10 15
E 320.954661876 84.0 100.0 28.0 10 15
E 321.023776382 90.0 100.0 26.0 10 15
E 321.082466622 97.0 100.0 24.0 10 15
E 321.131468848 101.0 100.0 22.0 10 15
E 321.180471130 106.0 100.0 20.0 10 15
E 321.229585664 111.0 100.0 20.0 10 15
E 321.288275946 115.0 100.0 21.0 10 15
E 321.337278368 119.0 100.0 20.0 10 15
E 321.386280552 121.0 95.0 19.0 10 15
E 321.435395016 124.0 94.0 19.0 10 15
E 321.494085340 125.0 100.0 19.0 10 15
E 321.543087636 125.0 100.0 20.0 10 15
E 321.592089834 125.0 100.0 21.0 10 15
E 321.641204676 126.0 100.0 21.0 10 15
E 321.699894972 127.0 100.0 21.0 10 15
E 321.748897086 127.0 100.0 20.0 10 15
E 321.797899326 126.0 100.0 19.0 10 15
E 321.847014098 126.0 100.0 18.0 10 15
E 321.905704422 126.0 96.0 17.0 10 15
E 321.954706466 126.0 88.0 18.0 10 15
E 322.023708818 126.0 83.0 21.0 10 15
E 322.072824780 125.0 79.0 27.0 10 15
E 322.131513606 123.0 69.0 39.0 10 15
E 322.180515944 121.0 63.0 52.0 10 15
E 322.229518170 118.0 58.0 62.0 10 15
E 322.279381074 115.0 55.0 71.0 10 15
E 322.337323000 110.0 51.0 81.0 10 15
E 322.386325296 105.0 47.0 85.0 10 15
E 322.435327452 98.0 48.0 85.0 10 15
E 322.484443498 92.0 52.0 82.0 10 15
E 322.543132422 85.0 57.0 81.0 10 15
E 322.592134704 80.0 62.0 80.0 10 15
E 322.641136902 76.0 66.0 80.0 10 15
E 322.690252598 73.0 66.0 82.0 10 15
E 322.748941886 68.0 62.0 85.0 10 15
E 322.797944070 63.0 63.0 82.0 10 15
E 322.846946408 59.0 65.0 75.0 10 15
E 322.896061992 57.0 71.0 73.0 10 15
E 322.954751280 55.0 75.0 73.0 10 15
E 323.023753520 53.0 71.0 73.0 10 15
E 323.072755886 52.0 71.0 74.0 10 15
E 323.121871428 50.0 71.0 83.0 10 15
E 323.180560604 48.0 69.0 99.0 10 15
E 323.229563012 42.0 69.0 100.0 10 15
E 323.278565154 37.0 69.0 100.0 10 15
E 323.327681018 33.0 70.0 100.0 10 15
E 323.386370082 28.0 73.0 100.0 10 15
E 323.435372364 24.0 75.0 100.0 10 15
E 323.484374604 21.0 77.0 100.0 10 15
E 323.533490524 20.0 79.0 100.0 10 15
E 323.592179588 17.0 78.0 100.0 10 15
E 323.641181786 16.0 75.0 100.0 10 15
E 323.690184026 15.0 74.0 100.0 10 15
E 323.739299008 13.0 77.0 100.0 10 15
E 323.797988996 11.0 80.0 100.0 10 15
E 323.846991096 10.0 82.0 100.0 10 15
E 323.895993350 10.0 83.0 100.0 10 15
E 323.945108038 9.0 82.0 100.0 10 15
E 324.023798348 9.0 79.0 100.0 10 15
E 324.072800462 9.0 79.0 100.0 10 15
E 324.121802772 8.0 80.0 100.0 10 15
E 324.170917376 8.0 79.0 100.0 10 15
E 324.229607798 7.0 76.0 100.0 10 15
E 324.278609940 6.0 72.0 100.0 10 15
E 324.327612152 6.0 69.0 100.0 10 15
E 324.377280148 5.0 66.0 100.0 10 15
E 324.435417024 5.0 65.0 100.0 10 15
E 324.484419404 5.0 66.0 100.0 10 15
E 324.533421462 5.0 65.0 100.0 10 15
E 324.582536248 5.0 66.0 99.0 10 15
E 324.641226474 5.0 71.0 97.0 10 15
E 324.690228854 5.0 74.0 99.0 10 15
E 324.847035966 5.0 68.0 100.0 10 20
E 324.905838640 5.0 67.0 100.0 10 20
E 324.954840782 5.0 65.0 100.0 10 20
E 325.023955610 5.0 67.0 100.0 10 20
E 325.082645836 5.0 70.0 92.0 10 20
E 325.131648048 5.0 70.0 87.0 10 20
E 325.180650218 6.0 70.0 84.0 10 20
E 325.229765998 7.0 69.0 77.0 10 20
E 325.288455230 7.0 66.0 68.0 10 20
E 325.337457470 8.0 66.0 62.0 10 20
E 325.386459794 8.0 66.0 56.0 10 20
E 325.435575252 9.0 65.0 51.0 10 20
E 325.494264610 13.0 68.0 45.0 10 20
E 325.543266948 15.0 72.0 41.0 10 20
E 325.592269244 18.0 76.0 39.0 10 20
E 325.641384982 22.0 81.0 36.0 10 20
E 325.700074004 28.0 90.0 35.0 10 20
E 325.749076244 33.0 95.0 34.0 10 20
E 325.798078484 39.0 97.0 33.0 10 20
E 325.847193158 44.0 99.0 32.0 10 20
E 325.905883398 51.0 100.0 31.0 10 20
E 325.954885582 57.0 100.0 31.0 10 20
E 326.023887864 63.0 100.0 29.0 10 20
E 326.073002734 70.0 100.0 28.0 10 20
E 326.131692848 78.0 100.0 27.0 10 20
E 326.180695018 84.0 100.0 26.0 10 20
E 326.229697314 90.0 100.0 24.0 10 20
E 326.278812086 96.0 100.0 23.0 10 20
E 326.337502284 102.0 100.0 22.0 10 20
E 326.386504482 107.0 100.0 21.0 10 20
E 326.435506666 112.0 100.0 20.0 10 20
E 326.485174984 116.0 100.0 19.0 10 20
E 326.543311650 120.0 100.0 19.0 10 20
E 326.592313806 123.0 100.0 20.0 10 20
E 326.641316172 125.0 100.0 22.0 10 20
E 326.690430832 126.0 100.0 23.0 10 20
E 326.749121058 126.0 100.0 23.0 10 20
E 326.798123270 126.0 100.0 23.0 10 20
E 326.847125496 126.0 100.0 23.0 10 20
E 326.896240492 126.0 100.0 22.0 10 20
E 326.954930312 126.0 100.0 21.0 10 20
E 327.023932664 126.0 100.0 20.0 10 20
E 327.072934960 126.0 100.0 19.0 10 20
E 327.122049872 126.0 100.0 18.0 10 20
E 327.180739916 126.0 100.0 17.0 10 20
E 327.229742030 125.0 100.0 16.0 10 20
E 327.278744424 125.0 100.0 17.0 10 20
E 327.327859294 125.0 100.0 20.0 10 20
E 327.386549310 123.0 100.0 30.0 10 20
E 327.435551634 121.0 100.0 41.0 10 20
E 327.484553748 119.0 96.0 47.0 10 20
E 327.533668800 117.0 87.0 52.0 10 20
E 327.592358774 114.0 77.0 62.0 10 20
E 327.641360958 112.0 70.0 76.0 10 20
E 327.690363100 108.0 64.0 87.0 10 20
E 327.739478012 104.0 60.0 93.0 10 20
E 327.798168322 98.0 59.0 95.0 10 20
E 327.847170310 92.0 63.0 98.0 10 20
E 327.896172494 86.0 67.0 98.0 10 20
E 327.945287448 81.0 66.0 99.0 10 20
E 328.023977436 75.0 65.0 100.0 10 20
E 328.072979620 68.0 68.0 100.0 10 20
E 328.121981958 63.0 75.0 100.0 10 20
E 328.171096772 58.0 79.0 100.0 10 20
E 328.229786718 54.0 79.0 100.0 10 20
E 328.278789168 51.0 78.0 100.0 10 20
E 328.327791408 47.0 76.0 100.0 10 20
E 328.376906278 43.0 76.0 100.0 10 20
E 328.435596350 39.0 79.0 100.0 10 20
E 328.484598702 36.0 84.0 100.0 10 20
E 328.533600830 35.0 86.0 100.0 10 20
E 328.583269218 34.0 88.0 100.0 10 20
E 328.641405618 33.0 92.0 100.0 10 20
E 328.690407928 32.0 94.0 100.0 10 20
E 328.739410182 31.0 93.0 100.0 10 20
E 328.788524884 31.0 97.0 100.0 10 20
E 328.847215110 31.0 99.0 100.0 10 20
E 328.896217350 31.0 97.0 100.0 10 20
E 328.945219534 31.0 95.0 100.0 10 20
E 329.014334264 31.0 95.0 100.0 10 20
E 329.073024434 32.0 97.0 100.0 10 20
E 329.122026632 31.0 97.0 100.0 10 20
E 329.171028914 31.0 99.0 100.0 10 20
E 329.220143602 32.0 98.0 100.0 10 20
E 329.278833968 31.0 93.0 100.0 10 20
E 329.327836166 31.0 89.0 100.0 10 20
E 329.376838406 31.0 88.0 100.0 10 20
E 329.425953038 31.0 88.0 100.0 10 20
E 329.484643404 32.0 86.0 100.0 10 20
E 329.533645616 32.0 81.0 100.0 10 20
E 329.582647786 32.0 86.0 100.0 10 20
E 329.631762544 32.0 96.0 98.0 10 20
E 329.690452742 32.0 100.0 92.0 10 20
E 329.739454940 32.0 99.0 98.0 10 20
E 329.788457250 32.0 94.0 100.0 10 20
E 329.837571840 32.0 90.0 100.0 10 20
E 329.896262066 32.0 87.0 100.0 10 20
E 329.945264404 32.0 87.0 100.0 10 20
E 330.014266560 32.0 86.0 100.0 10 20
E 330.180874260 32.0 84.0 100.0 10 25
E 330.229876514 32.0 80.0 100.0 10 25
E 330.278990586 32.0 79.0 100.0 10 25
E 330.337681428 32.0 79.0 100.0 10 25
E 330.386683458 32.0 77.0 100.0 10 25
E 330.435685824 32.0 76.0 100.0 10 25
E 330.484799966 32.0 74.0 100.0 10 25
E 330.543490654 31.0 70.0 100.0 10 25
E 330.592493118 29.0 67.0 100.0 10 25
E 330.641495316 26.0 66.0 100.0 10 25
E 330.691162710 24.0 64.0 100.0 10 25
E 330.749300020 22.0 64.0 92.0 10 25
E 330.798302386 22.0 69.0 82.0 10 25
E 330.847304612 22.0 76.0 74.0 10 25
E 330.896418852 22.0 89.0 67.0 10 25
E 330.955109568 26.0 100.0 60.0 10 25
E 331.024111906 31.0 100.0 56.0 10 25
E 331.073113908 37.0 100.0 52.0 10 25
E 331.122228148 43.0 100.0 48.0 10 25
E 331.180919088 49.0 100.0 44.0 10 25
E 331.229921244 56.0 100.0 41.0 10 25
E 331.278923498 62.0 100.0 38.0 10 25
E 331.328037640 68.0 100.0 35.0 10 25
E 331.386728384 76.0 100.0 32.0 10 25
E 331.435730932 81.0 100.0 31.0 10 25
E 331.484732892 87.0 100.0 31.0 10 25
E 331.533846922 91.0 100.0 29.0 10 25
E 331.592537820 95.0 100.0 29.0 10 25
E 331.641540116 98.0 100.0 32.0 10 25
E 331.690542314 99.0 95.0 34.0 10 25
E 331.739656386 99.0 94.0 33.0 10 25
E 331.798347270 99.0 100.0 32.0 10 25
E 331.847349468 100.0 100.0 31.0 10 25
E 331.896351666 104.0 100.0 29.0 10 25
E 331.945465584 108.0 100.0 27.0 10 25
E 332.024156622 113.0 100.0 25.0 10 25
E 332.073158890 117.0 100.0 23.0 10 25
E 332.122161102 120.0 100.0 21.0 10 25
E 332.171276112 122.0 96.0 20.0 10 25
E 332.229966044 123.0 93.0 20.0 10 25
E 332.278968326 123.0 92.0 19.0 10 25
E 332.327970398 123.0 93.0 20.0 10 25
E 332.377085212 123.0 100.0 21.0 10 25
E 332.435775480 124.0 100.0 24.0 10 25
E 332.484777636 126.0 100.0 26.0 10 25
E 332.533779764 127.0 100.0 27.0 10 25
E 332.582895250 127.0 100.0 27.0 10 25
E 332.641584818 127.0 100.0 27.0 10 25
E 332.690587100 127.0 100.0 27.0 10 25
E 332.739589424 127.0 100.0 26.0 10 25
E 332.789257896 127.0 100.0 25.0 10 25
E 332.847394296 127.0 100.0 23.0 10 25
E 332.896396522 127.0 100.0 22.0 10 25
E 332.945398874 127.0 100.0 25.0 10 25
E 333.014514164 126.0 100.0 31.0 10 25
E 333.073203704 123.0 93.0 42.0 10 25
E 333.122205734 119.0 82.0 53.0 10 25
E 333.171208100 116.0 79.0 65.0 10 25
E 333.220323600 112.0 78.0 75.0 10 25
E 333.279012902 108.0 72.0 83.0 10 25
E 333.328015534 105.0 67.0 85.0 10 25
E 333.377017368 101.0 63.0 89.0 10 25
E 333.426132980 97.0 58.0 95.0 10 25
E 333.484822394 90.0 53.0 100.0 10 25
E 333.533824620 83.0 53.0 97.0 10 25
E 333.582826902 77.0 53.0 92.0 10 25
E 333.631942276 71.0 54.0 89.0 10 25
E 333.690631970 65.0 54.0 87.0 10 25
E 333.739634070 60.0 56.0 88.0 10 25
E 333.788636184 55.0 59.0 95.0 10 25
E 333.837751320 49.0 62.0 100.0 10 25
E 333.896441322 43.0 66.0 100.0 10 25
E 333.945443352 39.0 69.0 100.0 10 25
E 334.014445690 35.0 72.0 100.0 10 25
E 334.063560350 32.0 72.0 100.0 10 25
E 334.122250618 29.0 71.0 100.0 10 25
E 334.171252872 26.0 71.0 100.0 10 25
E 334.220255224 24.0 73.0 100.0 10 25
E 334.269369660 22.0 77.0 100.0 10 25
E 334.328060180 21.0 83.0 100.0 10 25
E 334.377062294 21.0 86.0 100.0 10 25
E 334.426064576 21.0 87.0 100.0 10 25
E 334.475178942 21.0 87.0 100.0 10 25
E 334.533869630 21.0 85.0 100.0 10 25
E 334.582871772 21.0 86.0 100.0 10 25
E 334.631873914 21.0 88.0 100.0 10 25
E 334.680990128 21.0 88.0 100.0 10 25
E 334.739678856 21.0 85.0 100.0 10 25
E 334.788681278 21.0 81.0 94.0 10 25
E 334.837683518 21.0 78.0 86.0 10 25
E 334.887352816 21.0 77.0 78.0 10 25
E 334.945488278 21.0 78.0 69.0 10 25
E 335.014490406 21.0 81.0 63.0 10 25
E 335.063492702 23.0 83.0 59.0 10 25
E 335.112609182 25.0 82.0 57.0 10 25
E 335.171297658 27.0 80.0 60.0 10 25
E 335.220299912 28.0 78.0 62.0 10 25
E 335.269302026 29.0 76.0 60.0 10 25
E 335.318418352 29.0 73.0 59.0 10 25
E 335.426109264 30.0 67.0 60.0 10 30
E 335.484912078 29.0 64.0 64.0 10 30
E 335.534028586 29.0 63.0 65.0 10 30
E 335.592717132 28.0 62.0 61.0 10 30
E 335.641719218 28.0 61.0 59.0 10 30
E 335.690721444 28.0 60.0 56.0 10 30
E 335.739836076 28.0 60.0 54.0 10 30
E 335.798526400 28.0 61.0 50.0 10 30
E 335.847528570 28.0 61.0 49.0 10 30
E 335.896531048 28.0 59.0 50.0 10 30
E 335.945645400 28.0 58.0 52.0 10 30
E 336.024335808 27.0 57.0 56.0 10 30
E 336.073337922 27.0 56.0 60.0 10 30
E 336.122340218 26.0 57.0 63.0 10 30
E 336.171454934 26.0 58.0 65.0 10 30
E 336.230145272 26.0 59.0 67.0 10 30
E 336.279147372 26.0 64.0 66.0 10 30
E 336.328149836 26.0 73.0 62.0 10 30
E 336.377264398 26.0 80.0 59.0 10 30
E 336.435954470 28.0 81.0 53.0 10 30
E 336.484956766 31.0 85.0 50.0 10 30
E 336.533958978 34.0 90.0 48.0 10 30
E 336.583073414 39.0 94.0 45.0 10 30
E 336.641764032 45.0 100.0 41.0 10 30
E 336.690766188 51.0 100.0 39.0 10 30
E 336.739768610 57.0 100.0 39.0 10 30
E 336.788884628 63.0 100.0 37.0 10 30
E 336.847573370 71.0 100.0 35.0 10 30
E 336.896575764 77.0 100.0 33.0 10 30
E 336.945577822 82.0 100.0 30.0 10 30
E 337.015247820 86.0 100.0 28.0 10 30
E 337.073382764 91.0 100.0 26.0 10 30
E 337.122385004 94.0 97.0 24.0 10 30
E 337.171387076 97.0 95.0 22.0 10 30
E 337.220503346 100.0 94.0 21.0 10 30
E 337.279192116 104.0 91.0 19.0 10 30
E 337.328194426 107.0 87.0 18.0 10 30
E 337.377196540 111.0 83.0 17.0 10 30
E 337.426314546 113.0 79.0 17.0 10 30
E 337.485001664 116.0 72.0 16.0 10 30
E 337.534003820 116.0 67.0 16.0 10 30
E 337.583006004 116.0 68.0 16.0 10 30
E 337.632123422 116.0 71.0 16.0 10 30
E 337.690811058 116.0 74.0 16.0 10 30
E 337.739813298 117.0 80.0 18.0 10 30
E 337.788815426 119.0 87.0 18.0 10 30
E 337.837931808 122.0 91.0 18.0 10 30
E 337.896620312 126.0 88.0 17.0 10 30
E 337.945622622 127.0 86.0 17.0 10 30
E 338.014625044 127.0 93.0 17.0 10 30
E 338.063741440 127.0 100.0 19.0 10 30
E 338.122429776 127.0 100.0 22.0 10 30
E 338.171432016 127.0 100.0 23.0 10 30
E 338.220434256 127.0 100.0 24.0 10 30
E 338.269550974 127.0 100.0 23.0 10 30
E 338.328239282 127.0 100.0 22.0 10 30
E 338.377241480 127.0 100.0 21.0 10 30
E 338.426243678 127.0 100.0 19.0 10 30
E 338.475360270 127.0 100.0 18.0 10 30
E 338.534048564 126.0 100.0 20.0 10 30
E 338.583050972 126.0 87.0 26.0 10 30
E 338.632052974 123.0 77.0 37.0 10 30
E 338.681169608 120.0 70.0 49.0 10 30
E 338.739857902 117.0 63.0 61.0 10 30
E 338.788860254 113.0 62.0 74.0 10 30
E 338.837862522 109.0 62.0 86.0 10 30
E 338.886979002 106.0 59.0 98.0 10 30
E 338.945667618 98.0 55.0 100.0 10 30
E 339.014669718 92.0 54.0 100.0 10 30
E 339.063671916 86.0 55.0 100.0 10 30
E 339.113341942 79.0 56.0 100.0 10 30
E 339.171476732 72.0 55.0 100.0 10 30
E 339.220479084 66.0 56.0 100.0 10 30
E 339.269481198 60.0 59.0 100.0 10 30
E 339.318597832 54.0 61.0 100.0 10 30
E 339.377286294 48.0 66.0 100.0 10 30
E 339.426288380 44.0 68.0 100.0 10 30
E 339.475290634 40.0 68.0 100.0 10 30
E 339.524407142 37.0 71.0 100.0 10 30
E 339.583095632 35.0 77.0 100.0 10 30
E 339.632097858 34.0 79.0 100.0 10 30
E 339.681100084 34.0 79.0 100.0 10 30
E 339.730216606 33.0 80.0 100.0 10 30
E 339.788905236 32.0 83.0 100.0 10 30
E 339.837907308 32.0 86.0 100.0 10 30
E 339.886909520 32.0 89.0 100.0 10 30
E 339.936025958 32.0 89.0 100.0 10 30
E 340.014714602 32.0 90.0 100.0 10 30
E 340.063716828 32.0 90.0 100.0 10 30
E 340.112719026 32.0 87.0 100.0 10 30
E 340.161835898 32.0 83.0 100.0 10 30
E 340.220523842 32.0 78.0 100.0 10 30
E 340.269526236 32.0 73.0 100.0 10 30
E 340.318528308 32.0 70.0 100.0 10 30
E 340.367645236 32.0 69.0 94.0 10 30
E 340.426333334 32.0 68.0 82.0 10 30
E 340.475335574 31.0 66.0 72.0 10 30
E 340.524337632 31.0 64.0 64.0 10 30
E 340.573454518 31.0 64.0 58.0 10 30
E 340.739947558 35.0 66.0 41.0 10 35
E 340.789064542 37.0 62.0 40.0 10 35
E 340.847752514 39.0 58.0 39.0 10 35
E 340.896754754 40.0 60.0 37.0 10 35
E 340.945756952 41.0 62.0 34.0 10 35
E 341.014873810 43.0 63.0 34.0 10 35
E 341.073561852 46.0 62.0 35.0 10 35
E 341.122564232 48.0 60.0 33.0 10 35
E 341.171566304 49.0 57.0 32.0 10 35
E 341.221236764 50.0 54.0 30.0 10 35
E 341.279371274 51.0 52.0 27.0 10 35
E 341.328373598 52.0 53.0 27.0 10 35
E 341.377375852 52.0 54.0 27.0 10 35
E 341.426492556 53.0 53.0 26.0 10 35
E 341.485180766 53.0 50.0 28.0 10 35
E 341.534182880 53.0 48.0 34.0 10 35
E 341.583185232 53.0 44.0 40.0 10 35
E 341.632301670 52.0 43.0 44.0 10 35
E 341.690990132 50.0 44.0 48.0 10 35
E 341.739992372 49.0 46.0 49.0 10 35
E 341.788994584 49.0 52.0 49.0 10 35
E 341.838109874 48.0 63.0 46.0 10 35
E 341.896799456 48.0 75.0 42.0 10 35
E 341.945801654 50.0 80.0 40.0 10 35
E 342.014804048 53.0 83.0 37.0 10 35
E 342.063919688 56.0 85.0 35.0 10 35
E 342.122609004 61.0 88.0 32.0 10 35
E 342.171611300 66.0 88.0 30.0 10 35
E 342.220613372 71.0 88.0 28.0 10 35
E 342.269728746 76.0 89.0 26.0 10 35
E 342.328418244 82.0 91.0 24.0 10 35
E 342.377420624 86.0 93.0 22.0 10 35
E 342.426422780 91.0 94.0 20.0 10 35
E 342.475538924 95.0 92.0 19.0 10 35
E 342.534227736 100.0 91.0 17.0 10 35
E 342.583229990 104.0 89.0 16.0 10 35
E 342.632232230 107.0 87.0 15.0 10 35
E 342.681348304 111.0 86.0 15.0 10 35
E 342.740037186 115.0 84.0 16.0 10 35
E 342.789039538 118.0 82.0 16.0 10 35
E 342.838041764 121.0 77.0 15.0 10 35
E 342.887158048 124.0 76.0 16.0 10 35
E 342.945846468 125.0 83.0 19.0 10 35
E 343.014848736 125.0 91.0 20.0 10 35
E 343.063850920 127.0 99.0 22.0 10 35
E 343.112967344 128.0 100.0 22.0 10 35
E 343.171656016 128.0 100.0 23.0 10 35
E 343.220658270 128.0 100.0 23.0 10 35
E 343.269660454 129.0 100.0 22.0 10 35
E 343.319330060 129.0 100.0 20.0 10 35
E 343.377465438 129.0 100.0 19.0 10 35
E 343.426467678 129.0 100.0 17.0 10 35
E 343.475469806 128.0 100.0 16.0 10 35
E 343.524586132 128.0 95.0 16.0 10 35
E 343.583274776 127.0 90.0 21.0 10 35
E 343.632277114 125.0 84.0 31.0 10 35
E 343.681279102 123.0 79.0 48.0 10 35
E 343.730395386 119.0 76.0 73.0 10 35
E 343.789084226 115.0 73.0 100.0 10 35
E 343.838086494 111.0 70.0 100.0 10 35
E 343.887088678 107.0 65.0 100.0 10 35
E 343.946005396 102.0 60.0 100.0 10 35
E 344.024693942 95.0 58.0 100.0 10 35
E 344.073696294 90.0 62.0 100.0 10 35
E 344.122698548 85.0 64.0 100.0 10 35
E 344.171814874 80.0 62.0 100.0 10 35
E 344.230503350 74.0 62.0 100.0 10 35
E 344.279505716 68.0 62.0 100.0 10 35
E 344.328507914 63.0 61.0 100.0 10 35
E 344.377624226 59.0 61.0 100.0 10 35
E 344.436312800 53.0 63.0 100.0 10 35
E 344.485315152 49.0 64.0 100.0 10 35
E 344.534317364 45.0 65.0 100.0 10 35
E 344.583433802 42.0 67.0 100.0 10 35
E 344.642122292 41.0 70.0 100.0 10 35
E 344.691124518 39.0 75.0 100.0 10 35
E 344.740126730 39.0 78.0 100.0 10 35
E 344.789242986 37.0 80.0 100.0 10 35
E 344.847931784 37.0 81.0 100.0 10 35
E 344.896933940 36.0 81.0 100.0 10 35
E 344.945936320 36.0 81.0 100.0 10 35
E 345.015052394 36.0 81.0 100.0 10 35
E 345.073741080 36.0 81.0 100.0 10 35
E 345.122743418 36.0 81.0 100.0 10 35
