device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 8081.085344364 0.0 14.0 15.0 50 50 1732 1757
H 8081.088845526 98.0 100.0 13.0 50 50 1732 1757
E 8081.143479686 0.0 14.0 14.0 50 50 1732 1757
H 8081.147070406 98.0 100.0 13.0 50 50 1732 1757
E 8081.192481716 0.0 14.0 14.0 50 50 1732 1757
H 8081.196072366 98.0 100.0 13.0 50 50 1731 1757
E 8081.241484124 0.0 14.0 14.0 50 50 1731 1757
H 8081.245279090 98.0 100.0 13.0 50 50 1732 1757
E 8081.290600492 0.0 13.0 14.0 50 50 1732 1757
H 8081.294188986 98.0 100.0 13.0 50 50 1731 1757
E 8081.349288968 0.0 13.0 14.0 50 50 1731 1757
H 8081.352879772 98.0 100.0 14.0 50 50 1731 1757
E 8081.398291152 0.0 13.0 15.0 50 50 1732 1757
H 8081.401878246 98.0 100.0 14.0 50 50 1732 1757
E 8081.447293574 0.0 13.0 15.0 50 50 1732 1757
H 8081.450884126 98.0 100.0 14.0 50 50 1731 1757
E 8081.496409760 0.0 13.0 15.0 50 50 1731 1757
H 8081.500204068 98.0 100.0 14.0 50 50 1732 1757
E 8081.555098306 0.0 13.0 15.0 50 50 1732 1757
H 8081.558687612 98.0 100.0 14.0 50 50 1731 1757
E 8081.604100658 0.0 13.0 15.0 50 50 1731 1757
H 8081.607689628 98.0 100.0 13.0 50 50 1732 1757
E 8081.653102660 0.0 13.0 15.0 50 50 1731 1758
H 8081.656692694 98.0 100.0 13.0 50 50 1732 1757
E 8081.702219336 0.0 13.0 15.0 50 50 1732 1757
H 8081.705809188 98.0 100.0 13.0 50 50 1731 1757
E 8081.760907784 0.0 13.0 15.0 50 50 1731 1757
H 8081.764701182 98.0 100.0 13.0 50 50 1731 1757
E 8081.809909912 0.0 13.0 15.0 50 50 1732 1757
H 8081.813498238 98.0 100.0 13.0 50 50 1732 1757
E 8081.858912222 0.0 13.0 15.0 50 50 1731 1757
H 8081.862502984 98.0 100.0 13.0 50 50 1731 1757
E 8081.908028618 0.0 13.0 15.0 50 50 1731 1757
H 8081.911617406 98.0 100.0 13.0 50 50 1731 1757
E 8081.966717262 0.0 13.0 14.0 50 50 1732 1757
H 8081.970308122 98.0 100.0 13.0 50 50 1732 1757
E 8082.035719418 0.0 12.0 14.0 50 50 1731 1757
H 8082.039425764 98.0 93.0 13.0 50 50 1731 1757
E 8082.084721700 0.0 12.0 14.0 50 50 1852 1757
H 8082.088222834 98.0 100.0 13.0 50 50 1848 1757
E 8082.133838068 0.0 12.0 14.0 50 50 1851 1757
H 8082.137429026 98.0 100.0 13.0 50 50 1870 1757
E 8082.192526656 0.0 12.0 14.0 50 50 1872 1757
H 8082.196117838 98.0 100.0 13.0 50 50 1865 1757
E 8082.241528812 0.0 12.0 14.0 50 50 1866 1757
H 8082.245119868 98.0 100.0 13.0 50 50 1867 1757
E 8082.290530982 0.0 12.0 14.0 50 50 1867 1757
H 8082.294237286 98.0 100.0 13.0 50 50 1867 1757
E 8082.339647504 0.0 12.0 14.0 50 50 1866 1757
H 8082.343326088 98.0 100.0 14.0 50 50 1867 1757
E 8082.398336078 0.0 12.0 15.0 50 50 1855 1757
H 8082.401926882 98.0 100.0 14.0 50 50 1849 1757
E 8082.447338206 0.0 12.0 15.0 50 50 1842 1757
H 8082.450927834 98.0 100.0 13.0 50 50 1830 1757
E 8082.496340516 0.0 12.0 14.0 50 50 1764 1757
H 8082.499930900 98.0 100.0 13.0 50 50 1732 1757
E 8082.545457010 0.0 13.0 14.0 50 50 1731 1757
H 8082.549163412 98.0 100.0 13.0 50 50 1731 1757
E 8082.604145402 0.0 13.0 14.0 50 50 1731 1757
H 8082.607823328 98.0 100.0 14.0 50 50 1732 1757
E 8082.653147502 0.0 13.0 15.0 50 50 1761 1757
H 8082.656738012 98.0 100.0 14.0 50 50 1811 1757
E 8082.702149840 0.0 13.0 15.0 50 50 1839 1757
H 8082.705739972 98.0 100.0 15.0 50 50 1855 1757
E 8082.751266418 0.0 13.0 15.0 50 50 1856 1757
H 8082.754857278 98.0 99.0 15.0 50 50 1857 1757
E 8082.809954642 0.0 13.0 15.0 50 50 1855 1757
H 8082.813661562 98.0 100.0 14.0 50 50 1849 1757
E 8082.858957050 0.0 14.0 15.0 50 50 1848 1757
H 8082.862632400 98.0 100.0 14.0 50 50 1835 1757
E 8082.907959290 0.0 14.0 15.0 50 50 1836 1757
H 8082.911549030 98.0 100.0 14.0 50 50 1836 1757
E 8082.957075784 0.0 13.0 15.0 50 50 1841 1757
H 8082.960665636 98.0 100.0 14.0 50 50 1843 1757
E 8083.035764302 0.0 13.0 14.0 50 50 1829 1757
H 8083.039263266 98.0 100.0 14.0 50 50 1742 1757
E 8083.084766402 0.0 13.0 14.0 50 50 1732 1757
H 8083.088384114 98.0 100.0 14.0 50 50 1731 1757
E 8083.133768544 0.0 13.0 14.0 50 50 1732 1757
H 8083.137359194 98.0 100.0 13.0 50 50 1732 1757
