E 70.694164170 4.0 0 0
H 70.698076456 2.0 0 0
E 70.743166508 4.0 0.0 0
H 70.746932438 2.0 0.0 0
E 70.792283030 4.0 0.0 0
H 70.796047812 2.0 0.0 0
E 70.850971338 4.0 0.0 0
H 70.854877114 2.0 0.0 0
E 70.899973466 4.0 0.0 0
H 70.903739074 2.0 0.0 0
E 70.948975874 4.0 0.0 0
H 70.952887124 2.0 0.0 0
E 71.018092550 4.0 0.0 0
H 71.021766430 2.0 0.0 0
E 71.076780704 4.0 0.0 0
H 71.080452260 2.0 0.0 0
E 71.125782944 4.0 0.0 0
H 71.129685122 2.0 0.0 0
E 71.174785128 4.0 0.0 0
H 71.178546130 2.0 0.0 0
E 71.223900488 4.0 0.0 0
H 71.227812620 2.0 0.0 0
E 71.282590154 4.0 0.0 0
H 71.286355188 2.0 0.0 0
E 71.331592338 4.0 0.0 0
H 71.335354740 2.0 0.0 0
E 71.380594536 4.0 0.0 0
H 71.384496840 2.0 0.0 0
E 71.429710050 4.0 0.0 0
H 71.433469708 2.0 0.0 0
E 71.488399604 4.0 0.0 0
H 71.492307998 2.0 0.0 0
E 71.537401802 4.0 0.0 0
H 71.541167424 2.0 0.0 0
E 71.586404140 4.0 0.0 0
H 71.590168488 2.0 0.0 0
E 71.636072878 4.0 0.0 0
H 71.640319064 2.0 0.0 0
E 71.694208956 4.0 0.0 0
H 71.697973766 2.0 0.0 0
E 71.743211210 4.0 0.0 0
H 71.746974382 2.0 0.0 0
E 71.792213492 4.0 0.0 0
H 71.795978638 2.0 0.0 0
E 71.841328838 4.0 0.0 0
H 71.845095356 2.0 0.0 0
E 71.900018336 4.0 0.0 0
H 71.904065036 2.0 0.0 0
E 71.949020450 4.0 0.0 0
H 71.952784826 2.0 0.0 0
E 72.018022802 4.0 0.0 0
H 72.021698348 2.0 0.0 0
E 72.067138064 4.0 0.0 0
H 72.070813134 2.0 0.0 0
E 72.125827674 4.0 0.0 0
H 72.129595578 2.0 0.0 0
E 72.174829872 4.0 0.0 0
H 72.178880982 2.0 0.0 0
E 72.223832336 4.0 0.0 0
H 72.227593478 2.0 0.0 0
E 72.272947640 4.0 0.0 0
H 72.276708670 2.0 0.0 0
E 72.331637180 4.0 0.0 0
H 72.335403222 2.0 0.0 0
E 72.380639280 4.0 0.0 0
H 72.384403530 2.0 0.0 0
E 72.429641590 4.0 0.0 0
H 72.433555682 2.0 0.0 0
E 72.478758308 4.0 0.0 0
H 72.482520962 2.0 0.0 0
E 72.537446672 4.0 0.0 0
H 72.541352168 2.0 0.0 0
E 72.586448744 4.0 0.0 0
H 72.590214296 2.0 0.0 0
E 72.635451054 4.0 0.0 0
H 72.639218160 2.0 0.0 0
E 72.684567688 4.0 0.0 0
H 72.688481430 2.0 0.0 0
E 72.743255912 4.0 0.0 0
H 72.747022206 2.0 0.0 0
E 72.792258194 4.0 0.0 0
H 72.796165356 2.0 0.0 0
E 72.841260434 4.0 0.0 0
H 72.845024558 2.0 0.0 0
E 72.890377264 4.0 0.0 0
H 72.894140940 2.0 0.0 0
E 72.949065320 4.0 0.0 0
H 72.952973966 2.0 0.0 0
E 73.018067714 4.0 0.0 0
H 73.021738948 2.0 0.0 0
E 73.067069954 4.0 0.0 0
H 73.070882112 2.0 0.0 0
E 73.116186518 4.0 0.0 0
H 73.119952224 2.0 0.0 0
E 73.174874714 4.0 0.0 0
H 73.178640448 2.0 0.0 0
E 73.223877038 4.0 0.0 0
H 73.227786916 2.0 0.0 0
E 73.272879152 4.0 0.0 0
H 73.276642114 2.0 0.0 0
E 73.321995856 4.0 0.0 0
H 73.325898272 2.0 0.0 0
E 73.380684192 4.0 0.0 0
H 73.384444942 2.0 0.0 0
E 73.429686362 4.0 0.0 0
H 73.433453188 2.0 0.0 0
E 73.478688770 4.0 0.0 0
H 73.482601392 2.0 0.0 0
E 73.527805194 4.0 0.0 0
H 73.531566840 2.0 0.0 0
E 73.586493488 4.0 0.0 0
H 73.590400328 2.0 0.0 0
E 73.635495728 4.0 0.0 0
H 73.639260496 2.0 0.0 0
E 73.684498136 4.0 0.0 0
H 73.688263394 2.0 0.0 0
E 73.734167910 4.0 0.0 0
H 73.738510192 2.0 0.0 0
E 73.792302980 4.0 0.0 0
H 73.796063870 2.0 0.0 0
E 73.841305178 4.0 0.0 0
H 73.845207272 2.0 0.0 0
E 73.890307502 4.0 0.0 0
H 73.894218542 2.0 0.0 0
E 73.939423884 4.0 0.0 0
H 73.943188778 2.0 0.0 0
E 74.018112500 4.0 0.0 0
H 74.021790202 2.0 0.0 0
E 74.067114516 4.0 0.0 0
H 74.070788004 2.0 0.0 0
E 74.116116980 4.0 0.0 0
H 74.120019382 2.0 0.0 0
E 74.165233460 4.0 0.0 0
H 74.169142050 2.0 0.0 0
E 74.223921824 4.0 0.0 0
H 74.227687992 2.0 0.0 0
E 74.272924064 4.0 0.0 0
H 74.276689266 2.0 0.0 0
E 74.321926346 4.0 0.0 0
H 74.325688958 2.0 0.0 0
E 74.371042742 4.0 0.0 0
H 74.374946026 2.0 0.0 0
E 74.429731274 4.0 0.0 0
H 74.433643392 2.0 0.0 0
E 74.478733472 4.0 0.0 0
H 74.482498926 2.0 0.0 0
E 74.527735586 4.0 0.0 0
H 74.531503126 2.0 0.0 0
E 74.576852290 4.0 0.0 0
H 74.580617898 2.0 0.0 0
E 74.635540682 4.0 0.0 0
H 74.639447746 2.0 0.0 0
E 74.684542922 4.0 0.0 0
H 74.688456174 2.0 0.0 0
E 74.733545036 4.0 0.0 0
H 74.737309118 2.0 0.0 0
E 74.782661796 4.0 0.0 0
H 74.786426550 2.0 0.0 0
E 74.841349908 4.0 0.0 0
H 74.845111624 2.0 0.0 0
E 74.890352274 4.0 0.0 0
H 74.894253850 2.0 0.0 0
E 74.939354528 4.0 0.0 0
H 74.943263342 2.0 0.0 0
E 75.008471148 4.0 0.0 0
H 75.012058242 2.0 0.0 0
E 75.067159484 4.0 0.0 0
H 75.070836080 2.0 0.0 0
E 75.116161640 4.0 0.0 0
H 75.119924126 2.0 0.0 0
E 75.165163838 4.0 0.0 0
H 75.169067892 2.0 0.0 0
E 75.214280514 4.0 0.0 0
H 75.218189174 2.0 0.0 0
E 75.272968822 4.0 0.0 0
H 75.276735410 2.0 0.0 0
E 75.321971034 4.0 0.0 0
H 75.325737034 2.0 0.0 0
E 75.370973162 4.0 0.0 0
H 75.374737888 2.0 0.0 0
E 75.420089600 4.0 0.0 0
H 75.423989622 2.0 0.0 0
E 75.478778174 4.0 0.0 0
H 75.482691622 2.0 0.0 0
E 75.527780540 4.0 0.0 0
H 75.531544076 2.0 0.0 0
E 75.576782570 4.0 0.0 0
H 75.580546834 2.0 0.0 0
E 75.625899316 4.0 0.0 0
H 75.629661676 2.0 0.0 0
E 75.684587568 4.0 0.0 0
H 75.688489914 2.0 0.0 0
E 75.733589864 4.0 0.0 0
