device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 1837.452400942 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1837.511091322 1.0 21.0 15.0 40 40 -3.095703125 -3.095703125
E 1837.560093870 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1837.609212590 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1837.667898574 1.0 20.0 16.0 40 40 -3.0859375 -3.095703125
E 1837.716900618 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1837.765903054 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1837.815021928 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1837.873706834 1.0 21.0 15.0 40 40 -3.0859375 -3.095703125
E 1837.922710222 1.0 21.0 15.0 40 40 -3.095703125 -3.095703125
E 1837.971709914 1.0 21.0 15.0 40 40 -3.0859375 -3.095703125
E 1838.040831238 1.0 21.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.099517166 1.0 21.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.148518230 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1838.197646442 1.0 20.0 14.0 40 40 -3.095703125 -3.095703125
E 1838.246763090 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.305451048 1.0 20.0 16.0 40 40 -3.0859375 -3.095703125
E 1838.354453484 1.0 20.0 16.0 40 40 -3.095703125 -3.095703125
E 1838.403455864 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.453127990 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1838.511169148 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.560171248 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
E 1838.609173544 1.0 20.0 15.0 40 40 -3.095703125 -3.095703125
E 1838.658292558 1.0 20.0 15.0 40 40 -3.0859375 -3.095703125
