device_type time pose Biceps_effort Triceps_effort Biceps_E_T Triceps_E_T
E 137.329160538 65.0 90.0 15.0 10 10
H 137.332751692 70.0 52.0 20.0 10 10
E 137.378162736 71.0 89.0 14.0 10 10
H 137.381850070 76.0 55.0 20.0 10 10
E 137.427279034 77.0 91.0 13.0 10 10
H 137.430868144 82.0 57.0 19.0 10 10
E 137.485967594 84.0 95.0 12.0 10 10
H 137.489659758 88.0 54.0 18.0 10 10
E 137.534969946 89.0 97.0 12.0 10 10
H 137.538560652 94.0 49.0 17.0 10 10
E 137.583972144 94.0 99.0 12.0 10 10
H 137.587563032 97.0 45.0 16.0 10 10
E 137.633087826 99.0 100.0 12.0 10 10
H 137.636951112 97.0 40.0 16.0 10 10
E 137.691776960 104.0 100.0 12.0 10 10
H 137.695628780 96.0 36.0 18.0 10 10
E 137.740779312 108.0 98.0 13.0 10 10
H 137.744576028 96.0 34.0 21.0 10 10
E 137.789781454 112.0 93.0 13.0 10 10
H 137.793460626 96.0 31.0 25.0 10 10
E 137.838897206 116.0 88.0 13.0 10 10
H 137.842576140 96.0 29.0 28.0 10 10
E 137.897586466 120.0 81.0 13.0 10 10
H 137.901363092 96.0 26.0 32.0 10 10
E 137.946588608 123.0 75.0 12.0 10 10
H 137.950266128 96.0 24.0 35.0 10 10
E 138.015590848 123.0 70.0 12.0 10 10
H 138.019278630 94.0 22.0 37.0 10 10
E 138.064706712 123.0 67.0 11.0 10 10
H 138.068296326 91.0 21.0 37.0 10 10
E 138.123395874 123.0 62.0 12.0 10 10
H 138.127074836 87.0 18.0 34.0 10 10
E 138.172398184 123.0 56.0 13.0 10 10
H 138.176177526 85.0 16.0 31.0 10 10
E 138.221400354 123.0 51.0 18.0 10 10
H 138.225078798 82.0 15.0 27.0 10 10
E 138.271365122 122.0 47.0 27.0 10 10
H 138.275141944 80.0 13.0 25.0 10 10
E 138.329205366 121.0 43.0 37.0 10 10
E 138.544815208 111.0 35.0 48.0 10 15
H 138.548736636 61.0 10.0 41.0 10 15
E 138.593817210 109.0 32.0 54.0 10 15
H 138.597495878 57.0 9.0 41.0 10 15
E 138.642819674 104.0 29.0 60.0 10 15
H 138.646499056 52.0 9.0 38.0 10 15
E 138.691935174 98.0 29.0 62.0 10 15
H 138.695525950 48.0 8.0 35.0 10 15
E 138.750624588 92.0 29.0 55.0 10 15
H 138.754302612 44.0 7.0 33.0 10 15
E 138.799626744 87.0 31.0 52.0 10 15
H 138.803508580 40.0 7.0 32.0 10 15
E 138.848629026 84.0 34.0 53.0 10 15
H 138.852307120 37.0 6.0 34.0 10 15
E 138.897744778 80.0 32.0 56.0 10 15
H 138.901423782 33.0 6.0 38.0 10 15
E 138.956433996 75.0 28.0 58.0 10 15
H 138.960113266 28.0 6.0 43.0 10 15
E 139.025436180 70.0 25.0 58.0 10 15
H 139.029024604 22.0 6.0 46.0 10 15
E 139.074438546 65.0 24.0 56.0 10 15
H 139.078230880 17.0 6.0 49.0 10 15
E 139.123555138 60.0 24.0 53.0 10 15
H 139.127231608 11.0 7.0 51.0 10 15
E 139.182243264 54.0 23.0 54.0 10 15
H 139.185921862 3.0 7.0 54.0 10 15
E 139.231245546 50.0 21.0 53.0 10 15
H 139.234923556 3.0 7.0 56.0 10 15
E 139.280247730 45.0 19.0 52.0 10 15
H 139.283923304 3.0 7.0 58.0 10 15
E 139.329364574 41.0 17.0 52.0 10 15
H 139.333237534 3.0 7.0 60.0 10 15
E 139.388052714 35.0 15.0 51.0 10 15
H 139.391729800 3.0 7.0 65.0 10 15
E 139.437055080 30.0 14.0 50.0 10 15
H 139.440730668 3.0 8.0 69.0 10 15
E 139.486057320 26.0 13.0 52.0 10 15
H 139.489735022 3.0 8.0 71.0 10 15
E 139.535173912 21.0 12.0 57.0 10 15
H 139.538851726 3.0 8.0 75.0 10 15
E 139.593862262 15.0 12.0 64.0 10 15
H 139.597734942 3.0 8.0 82.0 10 15
E 139.642864334 9.0 12.0 71.0 10 15
H 139.646454662 3.0 8.0 85.0 10 15
E 139.691866770 3.0 13.0 75.0 10 15
H 139.695456482 3.0 8.0 84.0 10 15
E 139.740982396 2.0 14.0 80.0 10 15
H 139.744571856 3.0 8.0 85.0 10 15
E 139.799671642 2.0 16.0 87.0 10 15
H 139.803172524 3.0 8.0 87.0 10 15
E 139.848673644 2.0 16.0 85.0 10 15
H 139.852353502 3.0 8.0 82.0 10 15
E 139.897676122 2.0 17.0 77.0 10 15
H 139.901178320 3.0 7.0 75.0 10 15
E 139.946791566 2.0 21.0 71.0 10 15
H 139.950292490 3.0 7.0 64.0 10 15
E 140.025480840 3.0 28.0 64.0 10 15
H 140.028892094 3.0 9.0 55.0 10 15
E 140.074483122 3.0 38.0 58.0 10 15
H 140.077896182 3.0 15.0 51.0 10 15
E 140.123485306 4.0 49.0 52.0 10 15
H 140.127232070 4.0 25.0 52.0 10 15
E 140.172600876 4.0 61.0 46.0 10 15
H 140.176102150 4.0 37.0 54.0 10 15
E 140.231290290 7.0 74.0 39.0 10 15
H 140.234791718 4.0 52.0 52.0 10 15
E 140.280292474 12.0 81.0 35.0 10 15
H 140.283881472 6.0 63.0 50.0 10 15
E 140.329294784 17.0 89.0 31.0 10 15
H 140.332885616 9.0 72.0 47.0 10 15
E 140.379359834 24.0 99.0 28.0 10 15
H 140.383044410 15.0 78.0 43.0 10 15
E 140.437099740 33.0 99.0 25.0 10 15
H 140.440787928 24.0 78.0 39.0 10 15
E 140.486101896 40.0 96.0 22.0 10 15
H 140.489692070 33.0 77.0 35.0 10 15
E 140.535104178 47.0 100.0 20.0 10 15
H 140.538968444 43.0 84.0 33.0 10 15
E 140.584219804 53.0 100.0 19.0 10 15
H 140.587986070 54.0 90.0 32.0 10 15
E 140.642909134 61.0 100.0 17.0 10 15
H 140.646672572 69.0 90.0 29.0 10 15
E 140.691911458 68.0 100.0 17.0 10 15
H 140.695775780 79.0 86.0 26.0 10 15
E 140.740913530 74.0 100.0 16.0 10 15
H 140.744675372 88.0 80.0 24.0 10 15
E 140.790029100 80.0 100.0 16.0 10 15
H 140.793890062 97.0 74.0 23.0 10 15
E 140.848718542 87.0 100.0 15.0 10 15
H 140.852485466 98.0 69.0 23.0 10 15
E 140.897720852 92.0 100.0 15.0 10 15
H 140.901487650 97.0 65.0 25.0 10 15
E 140.946723148 97.0 100.0 14.0 10 15
H 140.950578118 97.0 60.0 26.0 10 15
E 141.015837318 102.0 100.0 14.0 10 15
H 141.019601484 97.0 54.0 26.0 10 15
E 141.074528048 107.0 100.0 14.0 10 15
H 141.078388436 97.0 46.0 26.0 10 15
E 141.123530162 112.0 99.0 14.0 10 15
H 141.127209096 97.0 41.0 25.0 10 15
E 141.172532374 116.0 96.0 15.0 10 15
H 141.176210384 96.0 36.0 25.0 10 15
E 141.221646418 119.0 91.0 15.0 10 15
H 141.225449644 96.0 33.0 25.0 10 15
E 141.280337386 124.0 85.0 16.0 10 15
H 141.284014864 96.0 29.0 26.0 10 15
E 141.329339458 125.0 81.0 16.0 10 15
H 141.333114936 96.0 29.0 26.0 10 15
E 141.378341824 125.0 77.0 16.0 10 15
H 141.382020058 96.0 30.0 26.0 10 15
E 141.427456050 125.0 75.0 16.0 10 15
H 141.431133612 96.0 29.0 25.0 10 15
E 141.486146710 125.0 70.0 15.0 10 15
H 141.489948410 96.0 25.0 22.0 10 15
E 141.535149034 125.0 62.0 16.0 10 15
H 141.538827072 96.0 22.0 20.0 10 15
E 141.584151288 124.0 55.0 20.0 10 15
H 141.587930966 96.0 20.0 19.0 10 15
E 141.633265346 124.0 50.0 25.0 10 15
H 141.636944112 96.0 18.0 17.0 10 15
E 141.691956160 124.0 44.0 30.0 10 15
H 141.695633960 95.0 16.0 15.0 10 15
E 141.740958456 123.0 39.0 36.0 10 15
H 141.744761892 95.0 14.0 13.0 10 15
E 141.789960780 120.0 35.0 41.0 10 15
H 141.793637824 95.0 13.0 11.0 10 15
E 141.839074642 118.0 33.0 45.0 10 15
H 141.842896894 95.0 12.0 10.0 10 15
E 141.897765526 115.0 31.0 52.0 10 15
H 141.901532352 95.0 11.0 9.0 10 15
E 141.946767906 111.0 28.0 56.0 10 15
H 141.950533948 95.0 10.0 9.0 10 15
E 142.015770188 105.0 25.0 57.0 10 15
H 142.019578916 95.0 9.0 10.0 10 15
E 142.064883910 99.0 23.0 60.0 10 15
H 142.068470710 95.0 9.0 9.0 10 15
E 142.123574850 92.0 22.0 63.0 10 15
H 142.127352512 95.0 8.0 8.0 10 15
E 142.172577258 85.0 21.0 63.0 10 15
H 142.176253476 95.0 8.0 7.0 10 15
E 142.221579498 79.0 21.0 60.0 10 15
H 142.225255114 95.0 7.0 7.0 10 15
E 142.270693514 72.0 21.0 54.0 10 15
H 142.274500394 95.0 7.0 6.0 10 15
E 142.329384384 66.0 20.0 49.0 10 15
H 142.333063710 95.0 7.0 6.0 10 15
E 142.378386694 61.0 18.0 47.0 10 15
H 142.382166260 95.0 7.0 7.0 10 15
E 142.427388892 56.0 16.0 47.0 10 15
H 142.431065306 95.0 6.0 10.0 10 15
E 142.477253084 52.0 15.0 46.0 10 15
H 142.481126086 95.0 6.0 19.0 10 15
E 142.535193918 46.0 14.0 45.0 10 15
H 142.538873216 93.0 7.0 34.0 10 15
E 142.584195962 41.0 14.0 50.0 10 15
H 142.587977040 89.0 8.0 45.0 10 15
E 142.633198118 36.0 13.0 56.0 10 15
H 142.636877654 83.0 9.0 59.0 10 15
E 142.682312344 31.0 13.0 59.0 10 15
H 142.686093058 75.0 10.0 72.0 10 15
E 142.741003200 24.0 12.0 61.0 10 15
H 142.744677304 63.0 11.0 81.0 10 15
E 142.790005398 18.0 12.0 63.0 10 15
H 142.793680146 51.0 10.0 84.0 10 15
E 142.839007582 12.0 12.0 66.0 10 15
H 142.842783214 41.0 10.0 85.0 10 15
E 142.888121990 7.0 12.0 70.0 10 15
H 142.891712710 30.0 9.0 84.0 10 15
E 142.946812608 2.0 14.0 76.0 10 15
H 142.950315324 17.0 9.0 81.0 10 15
E 143.015814750 1.0 15.0 81.0 10 15
H 143.019136838 6.0 8.0 83.0 10 15
E 143.064817284 2.0 15.0 86.0 10 15
H 143.068142704 0.0 8.0 85.0 10 15
E 143.113931356 1.0 15.0 91.0 10 15
H 143.117345760 0.0 8.0 83.0 10 15
E 143.172621918 1.0 15.0 93.0 10 15
H 143.176119398 0.0 8.0 80.0 10 15
E 143.221624410 1.0 15.0 91.0 10 15
H 143.225035860 0.0 7.0 78.0 10 15
E 143.270626384 1.0 17.0 84.0 10 15
H 143.274128736 0.0 7.0 71.0 10 15
E 143.319741044 2.0 23.0 77.0 10 15
H 143.323238720 0.0 6.0 62.0 10 15
E 143.378431438 2.0 34.0 68.0 10 15
H 143.381844624 0.0 7.0 53.0 10 15
E 143.427433524 2.0 44.0 61.0 10 15
H 143.430847270 1.0 9.0 49.0 10 15
E 143.476435918 3.0 52.0 55.0 10 15
H 143.479848852 1.0 12.0 47.0 10 15
E 143.525550242 3.0 59.0 50.0 10 15
H 143.529097590 1.0 13.0 47.0 10 15
E 143.584240958 5.0 65.0 45.0 10 15
H 143.587655194 1.0 17.0 45.0 10 15
E 143.633243100 8.0 73.0 43.0 10 15
H 143.636745508 2.0 20.0 44.0 10 15
E 143.682245368 13.0 82.0 41.0 10 15
H 143.685747608 2.0 24.0 45.0 10 15
E 143.731359762 18.0 88.0 39.0 10 15
H 143.734861932 3.0 27.0 46.0 10 15
E 143.790050254 27.0 89.0 36.0 10 15
H 143.793651992 3.0 28.0 43.0 10 15
E 143.839052480 34.0 91.0 33.0 10 15
H 143.842552704 4.0 30.0 39.0 10 15
E 143.888054650 41.0 90.0 30.0 10 15
H 143.891688210 4.0 32.0 36.0 10 15
E 143.937169100 48.0 93.0 28.0 10 15
H 143.940670444 5.0 36.0 34.0 10 15
E 144.015859620 56.0 100.0 26.0 10 15
H 144.019536804 5.0 44.0 32.0 10 15
E 144.064861972 63.0 100.0 25.0 10 15
H 144.068636722 7.0 53.0 31.0 10 15
E 144.113864114 70.0 100.0 23.0 10 15
H 144.117629470 13.0 62.0 30.0 10 15
E 144.162978410 76.0 100.0 22.0 10 15
H 144.166846274 20.0 68.0 28.0 10 15
E 144.221669014 84.0 100.0 20.0 10 15
H 144.225435868 30.0 70.0 26.0 10 15
E 144.270671296 89.0 100.0 19.0 10 15
H 144.274437534 40.0 71.0 24.0 10 15
E 144.319673578 94.0 100.0 18.0 10 15
H 144.323537060 50.0 74.0 22.0 10 15
E 144.368787888 99.0 100.0 17.0 10 15
H 144.372555064 60.0 77.0 21.0 10 15
E 144.427478576 104.0 100.0 16.0 10 15
H 144.431435074 73.0 72.0 20.0 10 15
E 144.476480830 108.0 100.0 16.0 10 15
H 144.480335184 81.0 66.0 18.0 10 15
E 144.525482804 113.0 100.0 16.0 10 15
H 144.529337886 88.0 62.0 18.0 10 15
E 144.575444604 117.0 100.0 16.0 10 15
H 144.579420338 95.0 59.0 20.0 10 15
E 144.633288012 121.0 100.0 18.0 10 15
H 144.637143164 96.0 56.0 23.0 10 15
E 144.682290154 123.0 100.0 19.0 10 15
H 144.686144732 96.0 54.0 25.0 10 15
E 144.731292394 124.0 100.0 19.0 10 15
E 144.946902222 124.0 97.0 16.0 10 20
H 144.950668544 96.0 35.0 34.0 10 20
E 145.025817386 123.0 89.0 17.0 10 20
H 145.029493436 96.0 31.0 31.0 10 20
E 145.084507626 123.0 77.0 27.0 10 20
H 145.088184628 96.0 27.0 30.0 10 20
E 145.133509866 123.0 68.0 37.0 10 20
H 145.137380194 96.0 24.0 31.0 10 20
E 145.182511882 123.0 61.0 45.0 10 20
H 145.186278596 96.0 22.0 34.0 10 20
E 145.231626654 121.0 55.0 49.0 10 20
H 145.235524576 95.0 20.0 38.0 10 20
E 145.290316922 118.0 49.0 50.0 10 20
H 145.294082684 95.0 18.0 40.0 10 20
E 145.339319232 116.0 44.0 51.0 10 20
H 145.343086702 92.0 17.0 45.0 10 20
E 145.388321598 114.0 40.0 58.0 10 20
H 145.392233758 88.0 16.0 52.0 10 20
E 145.437437728 111.0 36.0 66.0 10 20
H 145.441204428 84.0 16.0 57.0 10 20
E 145.496126596 105.0 32.0 69.0 10 20
H 145.499992066 77.0 17.0 60.0 10 20
E 145.545128584 99.0 31.0 66.0 10 20
H 145.548807602 70.0 16.0 58.0 10 20
E 145.594130796 94.0 32.0 60.0 10 20
H 145.597809100 64.0 15.0 56.0 10 20
E 145.643245610 89.0 33.0 58.0 10 20
H 145.647022796 59.0 14.0 56.0 10 20
E 145.701935808 84.0 31.0 58.0 10 20
H 145.705610990 52.0 14.0 60.0 10 20
E 145.750938118 80.0 27.0 58.0 10 20
H 145.754717866 45.0 13.0 64.0 10 20
E 145.799940204 75.0 24.0 58.0 10 20
H 145.803612922 37.0 13.0 69.0 10 20
E 145.849054962 71.0 21.0 58.0 10 20
H 145.852731432 28.0 12.0 72.0 10 20
E 145.907745216 64.0 19.0 59.0 10 20
H 145.911433572 18.0 12.0 74.0 10 20
E 145.956747442 59.0 17.0 59.0 10 20
H 145.960338512 9.0 12.0 75.0 10 20
E 146.025749598 53.0 15.0 58.0 10 20
H 146.029339492 3.0 12.0 77.0 10 20
E 146.074864622 47.0 14.0 55.0 10 20
H 146.078366302 3.0 12.0 82.0 10 20
E 146.133554568 41.0 13.0 55.0 10 20
H 146.137145358 3.0 12.0 90.0 10 20
E 146.182556724 36.0 12.0 56.0 10 20
H 146.186245626 3.0 12.0 94.0 10 20
E 146.231559048 31.0 11.0 55.0 10 20
H 146.235149222 3.0 12.0 94.0 10 20
E 146.280673778 26.0 10.0 53.0 10 20
H 146.284353118 3.0 11.0 93.0 10 20
E 146.339363892 21.0 9.0 51.0 10 20
H 146.342776504 3.0 11.0 95.0 10 20
E 146.388366216 16.0 9.0 53.0 10 20
H 146.391781264 3.0 10.0 99.0 10 20
E 146.437368288 12.0 10.0 57.0 10 20
H 146.441057834 3.0 10.0 97.0 10 20
E 146.486483186 7.0 10.0 62.0 10 20
H 146.489983774 3.0 9.0 94.0 10 20
E 146.545173384 3.0 11.0 68.0 10 20
H 146.548762018 3.0 9.0 93.0 10 20
E 146.594175442 3.0 11.0 72.0 10 20
H 146.597675470 3.0 9.0 93.0 10 20
E 146.643177822 3.0 12.0 76.0 10 20
H 146.646680370 3.0 8.0 91.0 10 20
E 146.693127848 3.0 13.0 77.0 10 20
H 146.696719604 3.0 8.0 88.0 10 20
E 146.750982708 3.0 14.0 71.0 10 20
H 146.754572826 3.0 8.0 84.0 10 20
E 146.799985018 3.0 17.0 63.0 10 20
H 146.803486782 3.0 7.0 77.0 10 20
E 146.848987090 3.0 22.0 58.0 10 20
H 146.852577586 3.0 7.0 67.0 10 20
E 146.898101890 3.0 25.0 57.0 10 20
H 146.901603528 3.0 8.0 60.0 10 20
E 146.956792158 4.0 29.0 55.0 10 20
H 146.960294706 3.0 10.0 53.0 10 20
E 147.025794454 4.0 36.0 48.0 10 20
H 147.029334802 4.0 14.0 48.0 10 20
E 147.074796652 4.0 43.0 42.0 10 20
H 147.078210230 4.0 19.0 45.0 10 20
E 147.123912936 4.0 51.0 39.0 10 20
H 147.127548232 4.0 26.0 43.0 10 20
E 147.182601622 7.0 60.0 36.0 10 20
H 147.186103736 4.0 36.0 42.0 10 20
E 147.231603848 11.0 65.0 35.0 10 20
H 147.235194120 5.0 43.0 41.0 10 20
E 147.280606032 15.0 69.0 33.0 10 20
H 147.284296488 5.0 48.0 39.0 10 20
E 147.329722260 20.0 72.0 30.0 10 20
H 147.333312196 6.0 51.0 36.0 10 20
E 147.388410862 27.0 77.0 27.0 10 20
H 147.392102858 12.0 59.0 33.0 10 20
E 147.437413368 34.0 82.0 25.0 10 20
H 147.441003444 18.0 71.0 31.0 10 20
E 147.486415524 40.0 84.0 24.0 10 20
H 147.490006832 27.0 81.0 28.0 10 20
E 147.535531556 47.0 84.0 23.0 10 20
H 147.539220052 39.0 86.0 26.0 10 20
E 147.594220522 56.0 84.0 22.0 10 20
H 147.597810640 54.0 88.0 24.0 10 20
E 147.643222566 63.0 87.0 21.0 10 20
H 147.646910656 66.0 87.0 22.0 10 20
E 147.692224778 70.0 91.0 21.0 10 20
H 147.695815022 77.0 86.0 22.0 10 20
