device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 2267.725932200 0.0 13.0 16.0 50 50 1732 1757
H 2267.729522444 98.0 100.0 13.0 50 50 1731 1757
E 2267.775049702 0.0 13.0 16.0 50 50 1732 1757
H 2267.778839950 98.0 100.0 13.0 50 50 1732 1757
E 2267.833737198 0.0 13.0 16.0 50 50 1731 1757
H 2267.837328408 98.0 100.0 13.0 50 50 1731 1757
E 2267.882739354 0.0 13.0 16.0 50 50 1732 1757
H 2267.886330774 98.0 100.0 13.0 50 50 1732 1757
E 2267.931741692 0.0 13.0 16.0 50 50 1732 1757
H 2267.935333406 98.0 100.0 13.0 50 50 1731 1757
E 2268.000858928 0.0 13.0 16.0 50 50 1731 1757
H 2268.004179840 98.0 100.0 13.0 50 50 1731 1757
E 2268.059546508 0.0 13.0 15.0 50 50 1731 1757
H 2268.063247492 98.0 100.0 14.0 50 50 1732 1757
E 2268.108548804 0.0 14.0 15.0 50 50 1732 1757
H 2268.112136514 98.0 100.0 13.0 50 50 1732 1757
E 2268.157550960 0.0 14.0 15.0 50 50 1731 1757
H 2268.161141974 98.0 100.0 13.0 50 50 1732 1757
E 2268.206668476 0.0 14.0 15.0 50 50 1732 1757
H 2268.210259378 98.0 100.0 13.0 50 50 1731 1757
E 2268.265355972 0.0 14.0 15.0 50 50 1731 1757
H 2268.268947476 98.0 100.0 13.0 50 50 1731 1757
E 2268.314358296 0.0 13.0 15.0 50 50 1732 1757
H 2268.318147802 98.0 100.0 13.0 50 50 1732 1757
E 2268.363360452 0.0 14.0 15.0 50 50 1732 1757
H 2268.366950934 98.0 100.0 13.0 50 50 1731 1757
E 2268.412477674 0.0 14.0 15.0 50 50 1732 1757
H 2268.416069192 98.0 100.0 13.0 50 50 1732 1757
E 2268.471165422 0.0 14.0 15.0 50 50 1732 1757
H 2268.474756828 98.0 100.0 14.0 50 50 1732 1757
E 2268.520167704 0.0 14.0 15.0 50 50 1731 1757
H 2268.523757360 98.0 100.0 13.0 50 50 1731 1757
E 2268.569169720 0.0 14.0 15.0 50 50 1731 1757
H 2268.572960878 98.0 100.0 13.0 50 50 1731 1757
E 2268.618840614 0.0 14.0 15.0 50 50 1732 1757
H 2268.622431754 98.0 100.0 13.0 50 50 1731 1757
E 2268.676974816 0.0 14.0 16.0 50 50 1731 1757
H 2268.680565788 98.0 100.0 13.0 50 50 1732 1757
E 2268.725977112 0.0 14.0 17.0 50 50 1732 1757
H 2268.729568378 98.0 100.0 13.0 50 50 1732 1757
E 2268.774979352 0.0 14.0 17.0 50 50 1731 1757
H 2268.778571290 98.0 93.0 13.0 50 50 1731 1757
E 2268.824096868 0.0 14.0 16.0 50 50 1731 1757
H 2268.827887844 98.0 100.0 13.0 50 50 1732 1757
E 2268.882784322 0.0 14.0 16.0 50 50 1731 1757
H 2268.886373054 98.0 100.0 13.0 50 50 1731 1757
E 2268.931786800 0.0 14.0 16.0 50 50 1732 1757
H 2268.935377408 98.0 100.0 13.0 50 50 1732 1757
E 2269.000788662 0.0 14.0 16.0 50 50 1732 1757
H 2269.004109168 98.0 100.0 13.0 50 50 1732 1757
E 2269.049906220 0.0 13.0 16.0 50 50 1731 1757
H 2269.053407564 98.0 100.0 12.0 50 50 1731 1757
E 2269.108593674 0.0 14.0 15.0 50 50 1731 1757
H 2269.112384594 98.0 100.0 12.0 50 50 1732 1757
E 2269.157595816 0.0 14.0 15.0 50 50 1731 1757
H 2269.161187068 98.0 100.0 12.0 50 50 1732 1757
E 2269.206598014 0.0 14.0 15.0 50 50 1732 1757
H 2269.210188482 98.0 100.0 13.0 50 50 1731 1757
E 2269.255715446 0.0 14.0 15.0 50 50 1731 1757
H 2269.259303898 98.0 100.0 13.0 50 50 1731 1757
E 2269.314403082 0.0 14.0 16.0 50 50 1731 1757
H 2269.317993662 98.0 100.0 13.0 50 50 1731 1757
E 2269.363405238 0.0 14.0 16.0 50 50 1732 1757
H 2269.367195766 98.0 100.0 13.0 50 50 1731 1757
E 2269.412407520 0.0 14.0 16.0 50 50 1731 1757
H 2269.415998044 98.0 100.0 13.0 50 50 1732 1757
E 2269.461524938 0.0 15.0 16.0 50 50 1732 1757
H 2269.465116428 98.0 100.0 13.0 50 50 1732 1757
E 2269.520212448 0.0 14.0 16.0 50 50 1731 1757
H 2269.523802622 98.0 100.0 13.0 50 50 1732 1757
E 2269.569214814 0.0 14.0 16.0 50 50 1731 1757
H 2269.572806052 98.0 100.0 13.0 50 50 1731 1757
E 2269.618216886 0.0 14.0 17.0 50 50 1731 1757
H 2269.622008926 98.0 100.0 13.0 50 50 1731 1757
E 2269.667334472 0.0 15.0 17.0 50 50 1731 1757
H 2269.670925822 98.0 100.0 14.0 50 50 1732 1757
E 2269.726021842 0.0 15.0 17.0 50 50 1732 1757
H 2269.729612198 98.0 100.0 14.0 50 50 1731 1757
E 2269.775024138 0.0 14.0 17.0 50 50 1732 1757
H 2269.778614508 98.0 100.0 14.0 50 50 1732 1757
E 2269.824026294 0.0 14.0 16.0 50 50 1731 1757
H 2269.827616510 98.0 100.0 14.0 50 50 1731 1757
E 2269.873143922 0.0 14.0 16.0 50 50 1732 1757
H 2269.876935360 98.0 100.0 14.0 50 50 1731 1757
E 2269.931831348 0.0 14.0 16.0 50 50 1732 1757
H 2269.935422908 98.0 100.0 13.0 50 50 1732 1757
E 2270.000833392 0.0 14.0 16.0 50 50 1731 1757
H 2270.004156376 98.0 100.0 13.0 50 50 1731 1757
E 2270.049835842 0.0 14.0 15.0 50 50 1732 1757
H 2270.053337956 98.0 100.0 13.0 50 50 1732 1757
E 2270.098953330 0.0 14.0 15.0 50 50 1731 1757
H 2270.102455304 98.0 100.0 13.0 50 50 1732 1757
E 2270.157640784 0.0 14.0 15.0 50 50 1731 1757
H 2270.161431410 98.0 100.0 13.0 50 50 1732 1757
E 2270.206642856 0.0 14.0 15.0 50 50 1732 1757
H 2270.210232484 98.0 100.0 13.0 50 50 1732 1757
E 2270.255645054 0.0 14.0 15.0 50 50 1732 1757
H 2270.259236096 98.0 100.0 13.0 50 50 1731 1757
E 2270.304762444 0.0 14.0 15.0 50 50 1732 1757
H 2270.308352422 98.0 100.0 12.0 50 50 1732 1757
E 2270.363450150 0.0 14.0 15.0 50 50 1732 1757
H 2270.367039428 98.0 100.0 13.0 50 50 1731 1757
E 2270.412452250 0.0 14.0 15.0 50 50 1732 1757
H 2270.416242680 98.0 100.0 13.0 50 50 1732 1757
E 2270.461454504 0.0 14.0 15.0 50 50 1731 1757
H 2270.465045448 98.0 100.0 13.0 50 50 1732 1757
E 2270.510571936 0.0 14.0 15.0 50 50 1731 1757
H 2270.514161998 98.0 100.0 13.0 50 50 1731 1757
E 2270.569259390 0.0 14.0 15.0 50 50 1731 1757
H 2270.572850404 98.0 100.0 13.0 50 50 1731 1757
E 2270.618261672 0.0 14.0 15.0 50 50 1732 1757
H 2270.621850320 98.0 100.0 13.0 50 50 1732 1757
E 2270.667263996 0.0 13.0 15.0 50 50 1731 1757
H 2270.671054986 98.0 100.0 13.0 50 50 1732 1757
E 2270.716934666 0.0 13.0 16.0 50 50 1731 1757
H 2270.720525764 98.0 100.0 13.0 50 50 1732 1757
E 2270.775068952 0.0 13.0 16.0 50 50 1731 1757
H 2270.778658958 98.0 100.0 14.0 50 50 1731 1757
E 2270.824071080 0.0 13.0 16.0 50 50 1731 1757
H 2270.827659924 98.0 100.0 14.0 50 50 1732 1757
E 2270.873073320 0.0 13.0 16.0 50 50 1732 1757
H 2270.876661954 98.0 100.0 14.0 50 50 1731 1757
E 2270.922190878 0.0 13.0 15.0 50 50 1731 1757
H 2270.925981434 98.0 100.0 14.0 50 50 1731 1757
E 2271.000878276 0.0 14.0 15.0 50 50 1732 1757
H 2271.004201442 98.0 100.0 13.0 50 50 1732 1757
E 2271.049880516 0.0 14.0 15.0 50 50 1731 1757
H 2271.053381930 98.0 100.0 13.0 50 50 1731 1757
E 2271.098882644 0.0 14.0 15.0 50 50 1731 1757
H 2271.102384296 98.0 100.0 13.0 50 50 1731 1757
E 2271.148000104 0.0 14.0 15.0 50 50 1731 1757
H 2271.151589354 98.0 100.0 13.0 50 50 1732 1757
E 2271.206687796 0.0 14.0 15.0 50 50 1732 1757
H 2271.210366212 98.0 100.0 13.0 50 50 1731 1757
E 2271.255689910 0.0 14.0 15.0 50 50 1732 1757
H 2271.259278040 98.0 100.0 13.0 50 50 1731 1757
E 2271.304692080 0.0 14.0 15.0 50 50 1731 1757
H 2271.308393540 98.0 100.0 13.0 50 50 1731 1757
E 2271.353809512 0.0 14.0 15.0 50 50 1732 1757
H 2271.357400134 98.0 100.0 13.0 50 50 1732 1757
E 2271.412497176 0.0 15.0 15.0 50 50 1731 1757
H 2271.416087966 98.0 100.0 13.0 50 50 1732 1757
E 2271.461499248 0.0 14.0 14.0 50 50 1731 1757
H 2271.465178252 98.0 100.0 13.0 50 50 1731 1757
E 2271.510501530 0.0 15.0 14.0 50 50 1731 1757
H 2271.514090962 98.0 100.0 13.0 50 50 1732 1757
E 2271.559619088 0.0 15.0 14.0 50 50 1732 1757
H 2271.563322410 98.0 100.0 13.0 50 50 1732 1757
E 2271.618306584 0.0 16.0 14.0 50 50 1731 1757
H 2271.621897430 98.0 100.0 14.0 50 50 1732 1757
E 2271.667308726 0.0 16.0 14.0 50 50 1731 1757
H 2271.670900118 98.0 100.0 14.0 50 50 1731 1757
