device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 7911.547484756 0.0 14.0 15.0 50 50 1732 1757
H 7911.551279442 98.0 100.0 13.0 50 50 1732 1757
E 7911.596486870 0.0 13.0 14.0 50 50 1732 1757
H 7911.600077954 98.0 95.0 13.0 50 50 1732 1757
E 7911.645489236 0.0 13.0 14.0 50 50 1731 1757
H 7911.649080488 98.0 100.0 13.0 50 50 1732 1757
E 7911.694605618 0.0 13.0 14.0 50 50 1731 1757
H 7911.698312762 98.0 100.0 13.0 50 50 1732 1757
E 7911.753294304 0.0 13.0 14.0 50 50 1731 1757
H 7911.756884786 98.0 100.0 13.0 50 50 1732 1757
E 7911.802296446 0.0 13.0 13.0 50 50 1732 1757
H 7911.805886774 98.0 100.0 12.0 50 50 1732 1757
E 7911.851298644 0.0 13.0 13.0 50 50 1731 1757
H 7911.854887530 98.0 100.0 12.0 50 50 1732 1757
E 7911.900414998 0.0 13.0 14.0 50 50 1732 1757
