device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3817.397025916 81.0 30.0 10.0 20 20 1783 1786
H 3817.400699992 6.0 4.0 3.0 20 20 1785 1792
E 3817.446028086 82.0 29.0 10.0 20 20 1782 1795
H 3817.449706712 6.0 4.0 3.0 20 20 1786 1799
E 3817.495030368 81.0 26.0 9.0 20 20 1786 1801
H 3817.498530620 6.0 4.0 3.0 20 20 1784 1805
E 3817.544146904 81.0 23.0 8.0 20 20 1785 1808
H 3817.547773982 6.0 4.0 3.0 20 20 1792 1812
E 3817.602835338 80.0 20.0 8.0 20 20 1780 1806
H 3817.606467736 6.0 4.0 3.0 20 20 1775 1800
E 3817.651837564 79.0 19.0 8.0 20 20 1774 1798
H 3817.655339244 6.0 4.0 3.0 20 20 1772 1801
E 3817.700839874 78.0 17.0 7.0 20 20 1765 1792
H 3817.704341918 6.0 4.0 3.0 20 20 1763 1793
E 3817.749955878 78.0 16.0 7.0 20 20 1765 1796
H 3817.753460134 6.0 4.0 3.0 20 20 1770 1805
E 3817.808644760 76.0 14.0 6.0 20 20 1772 1806
H 3817.812287896 6.0 4.0 3.0 20 20 1773 1802
E 3817.857646818 76.0 12.0 6.0 20 20 1771 1802
H 3817.861279132 6.0 4.0 2.0 20 20 1775 1798
E 3817.906649282 76.0 11.0 6.0 20 20 1782 1790
H 3817.910152180 6.0 4.0 2.0 20 20 1785 1790
E 3817.955765132 75.0 10.0 5.0 20 20 1772 1789
H 3817.959266896 6.0 4.0 2.0 20 20 1773 1783
E 3818.034454224 75.0 9.0 6.0 20 20 1781 1782
H 3818.037693250 6.0 4.0 2.0 20 20 1785 1788
E 3818.083456324 75.0 8.0 7.0 20 20 1796 1797
H 3818.086691136 6.0 3.0 2.0 20 20 1797 1805
E 3818.132458564 75.0 8.0 8.0 20 20 1796 1812
H 3818.135928338 6.0 3.0 2.0 20 20 1802 1815
E 3818.181575226 75.0 7.0 10.0 20 20 1800 1814
H 3818.185076500 6.0 3.0 2.0 20 20 1799 1814
E 3818.240263576 74.0 7.0 12.0 20 20 1798 1815
H 3818.243766712 6.0 3.0 2.0 20 20 1797 1818
E 3818.289265998 74.0 6.0 14.0 20 20 1798 1819
H 3818.292767706 6.0 3.0 2.0 20 20 1806 1819
E 3818.338268014 73.0 6.0 17.0 20 20 1805 1816
H 3818.341912802 6.0 3.0 2.0 20 20 1798 1812
E 3818.387384620 72.0 6.0 21.0 20 20 1785 1808
H 3818.391030962 6.0 3.0 2.0 20 20 1772 1800
E 3818.446073026 72.0 6.0 26.0 20 20 1763 1787
H 3818.449574678 6.0 3.0 2.0 20 20 1754 1780
E 3818.495075196 71.0 6.0 31.0 20 20 1757 1781
H 3818.498575868 6.0 3.0 2.0 20 20 1758 1789
E 3818.544077394 67.0 7.0 35.0 20 20 1764 1797
H 3818.547579942 6.0 3.0 2.0 20 20 1772 1798
E 3818.593195484 63.0 6.0 33.0 20 20 1766 1797
H 3818.596829142 6.0 3.0 2.0 20 20 1764 1797
E 3818.651882462 59.0 6.0 31.0 20 20 1764 1798
H 3818.655484284 6.0 3.0 2.0 20 20 1770 1790
E 3818.700884562 55.0 6.0 30.0 20 20 1768 1787
H 3818.704384548 6.0 3.0 2.0 20 20 1766 1781
E 3818.749886830 52.0 6.0 28.0 20 20 1771 1782
H 3818.753389322 6.0 3.0 2.0 20 20 1780 1782
E 3818.799004878 50.0 6.0 26.0 20 20 1788 1792
H 3818.802507286 6.0 3.0 2.0 20 20 1801 1800
E 3818.857691758 47.0 5.0 26.0 20 20 1798 1808
H 3818.861322560 6.0 3.0 2.0 20 20 1797 1819
E 3818.906694026 45.0 5.0 29.0 20 20 1800 1816
H 3818.910295232 6.0 3.0 2.0 20 20 1802 1815
E 3818.955696210 42.0 6.0 33.0 20 20 1798 1815
H 3818.959199136 6.0 4.0 3.0 20 20 1796 1815
E 3819.024814230 39.0 6.0 37.0 20 20 1797 1816
H 3819.028223314 6.0 4.0 3.0 20 20 1797 1813
E 3819.083501250 35.0 6.0 41.0 20 20 1802 1817
H 3819.086914492 6.0 4.0 3.0 20 20 1806 1822
E 3819.132503266 31.0 6.0 43.0 20 20 1805 1817
H 3819.136006486 6.0 4.0 3.0 20 20 1802 1814
E 3819.181505464 28.0 7.0 44.0 20 20 1792 1814
H 3819.185106376 6.0 4.0 3.0 20 20 1785 1809
E 3819.230623680 24.0 7.0 44.0 20 20 1773 1798
H 3819.234126256 6.0 4.0 3.0 20 20 1761 1785
E 3819.289310588 20.0 7.0 44.0 20 20 1758 1786
H 3819.292943784 6.0 4.0 3.0 20 20 1763 1798
E 3819.338312856 17.0 6.0 41.0 20 20 1765 1797
H 3819.341816888 6.0 4.0 3.0 20 20 1767 1796
E 3819.387315040 15.0 6.0 40.0 20 20 1764 1794
H 3819.390817406 6.0 4.0 3.0 20 20 1763 1794
