device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 63.945346864 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 63.948757250 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.014372694 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 64.017783262 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.063288358 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 64.066717896 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.112403970 0.0 12.0 13.0 20 20 -3.095703125 -2.841796875
H 64.115810156 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 64.171093258 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 64.174499682 2.0 9.0 20.0 20 20 -3.095703125 -2.841796875
E 64.220095358 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 64.223500480 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 64.269162894 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.272574204 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.318307738 0.0 11.0 14.0 20 20 -3.0859375 -2.83203125
H 64.321995058 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.376993624 0.0 11.0 14.0 20 20 -3.0859375 -2.83203125
H 64.380494548 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 64.425995962 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.429496158 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 64.474999056 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.478499406 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 64.524119540 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.527807378 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.582805188 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.586305580 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 64.631803172 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 64.635303480 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 64.680808506 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.684307176 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 64.729929634 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.733615806 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 64.788617116 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 64.792117816 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 64.837619552 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 64.841119776 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 64.886622464 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 64.890122940 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 64.935742934 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 64.939431234 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.014428428 0.0 11.0 14.0 20 20 -3.095703125 -2.83203125
H 65.017838590 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 65.063333116 0.0 11.0 13.0 20 20 -3.0859375 -2.841796875
H 65.066763690 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 65.112335384 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 65.115742886 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.161450954 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 65.164857714 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.220216794 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 65.223627194 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.269242190 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 65.272742400 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 65.318244346 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 65.321744878 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 65.367363850 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 65.371052024 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.426051402 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 65.429550828 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.475054790 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 65.478553852 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 65.524057814 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 65.527557142 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.573178550 0.0 11.0 15.0 20 20 -3.0859375 -2.83203125
H 65.576866388 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 65.631863988 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 65.635362042 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.680866760 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 65.684366060 2.0 9.0 21.0 20 20 -3.0859375 -2.83203125
E 65.729870106 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 65.733368888 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.779542414 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 65.783038914 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.837564210 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 65.841087408 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.886566492 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 65.889977788 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 65.935568788 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 65.938977690 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.004776310 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 66.008004080 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.063486724 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 66.066897824 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.112377398 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 66.115901198 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.161380380 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 66.164790822 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.210500948 0.0 11.0 14.0 20 20 -3.095703125 -2.841796875
H 66.213906602 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.269275986 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 66.272687282 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.318302376 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 66.321799884 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 66.367304952 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 66.370805022 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.416425072 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 66.420112546 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.475108774 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 66.478608088 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 66.524114150 0.0 11.0 15.0 20 20 -3.0859375 -2.83203125
H 66.527612624 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 66.573116110 0.0 10.0 15.0 20 20 -3.095703125 -2.841796875
H 66.576615676 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.622237042 0.0 10.0 15.0 20 20 -3.0859375 -2.841796875
H 66.625925706 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 66.680923138 0.0 10.0 16.0 20 20 -3.0859375 -2.83203125
H 66.684422522 2.0 9.0 22.0 20 20 -3.0859375 -2.83203125
E 66.729926176 0.0 10.0 16.0 20 20 -3.0859375 -2.841796875
H 66.733426848 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 66.778925840 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 66.782425980 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 66.828048942 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 66.831735898 2.0 9.0 23.0 20 20 -3.0859375 -2.83203125
E 66.886734716 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 66.890235038 2.0 9.0 23.0 20 20 -3.0859375 -2.841796875
E 66.935735402 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 66.939233694 2.0 9.0 22.0 20 20 -3.095703125 -2.841796875
E 67.004735374 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 67.008055082 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.053747946 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 67.057177666 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.112433692 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 67.115957870 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 67.161436450 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 67.164847284 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.210439404 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 67.213849398 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.259648816 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 67.263056094 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.318334996 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 67.321746768 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.367360798 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 67.370861134 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.416363500 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 67.419862898 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.465484334 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 67.469173166 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 67.524170108 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 67.527669912 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 67.573172334 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 67.576669450 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 67.622175078 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 67.625675386 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 67.671295842 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 67.674980726 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 67.729981714 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 67.733482260 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.778984528 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 67.782485256 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 67.827984920 0.0 11.0 14.0 20 20 -3.095703125 -2.841796875
H 67.831485340 2.0 10.0 22.0 20 20 -3.0859375 -2.841796875
E 67.877660854 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 67.881157130 2.0 10.0 22.0 20 20 -3.0859375 -2.841796875
E 67.935680396 0.0 11.0 14.0 20 20 -3.0859375 -2.841796875
H 67.939202824 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 68.004683546 0.0 11.0 13.0 20 20 -3.095703125 -2.841796875
H 68.007916468 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 68.053683714 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 68.057005368 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 68.102896010 0.0 12.0 13.0 20 20 -3.0859375 -2.841796875
H 68.106298654 2.0 9.0 22.0 20 20 -3.0859375 -2.841796875
E 68.161581742 0.0 13.0 14.0 20 20 -3.095703125 -2.841796875
H 68.164992884 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 68.210605514 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 68.214101314 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 68.259610848 0.0 13.0 14.0 20 20 -3.0859375 -2.841796875
H 68.263111044 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 68.308730254 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 68.312416230 2.0 9.0 21.0 20 20 -3.095703125 -2.841796875
E 68.367416112 0.0 12.0 14.0 20 20 -3.095703125 -2.841796875
H 68.370916910 2.0 10.0 21.0 20 20 -3.095703125 -2.841796875
E 68.416419906 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 68.419917932 2.0 10.0 21.0 20 20 -3.0859375 -2.841796875
E 68.465422776 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 68.468923532 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 68.514542770 0.0 12.0 14.0 20 20 -3.0859375 -2.841796875
H 68.518230300 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 68.573228964 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 68.576729510 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 68.622231526 0.0 11.0 15.0 20 20 -3.0859375 -2.841796875
H 68.625731946 2.0 9.0 21.0 20 20 -3.0859375 -2.841796875
E 68.671234634 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 68.674732828 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 68.720354222 0.0 11.0 15.0 20 20 -3.095703125 -2.841796875
H 68.724041598 2.0 9.0 20.0 20 20 -3.0859375 -2.841796875
E 68.779037644 0.0 12.0 15.0 20 20 -3.0859375 -2.841796875
H 68.782537056 2.0 10.0 21.0 20 20 -3.095703125 -2.841796875
