device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 10882.023913932 0.0 14.0 14.0 50 50 1732 1757
H 10882.027504204 98.0 100.0 15.0 50 50 1731 1757
E 10882.072916214 0.0 14.0 14.0 50 50 1731 1757
H 10882.076623680 98.0 100.0 15.0 50 50 1731 1757
E 10882.122032442 0.0 14.0 15.0 50 50 1732 1757
H 10882.125711740 98.0 100.0 15.0 50 50 1731 1757
E 10882.180721226 0.0 14.0 15.0 50 50 1732 1758
H 10882.184399950 98.0 100.0 15.0 50 50 1731 1757
E 10882.229723396 0.0 14.0 16.0 50 50 1731 1757
H 10882.233490712 98.0 100.0 15.0 50 50 1731 1757
E 10882.278725552 0.0 14.0 16.0 50 50 1732 1757
H 10882.282405452 98.0 100.0 15.0 50 50 1731 1757
E 10882.327842018 0.0 14.0 17.0 50 50 1732 1757
H 10882.331637796 98.0 100.0 15.0 50 50 1732 1757
E 10882.386530564 0.0 14.0 17.0 50 50 1732 1757
H 10882.390209624 98.0 100.0 15.0 50 50 1731 1757
E 10882.435532804 0.0 15.0 17.0 50 50 1731 1757
H 10882.439210002 98.0 100.0 15.0 50 50 1732 1757
E 10882.484535044 0.0 15.0 17.0 50 50 1731 1757
H 10882.488301688 98.0 100.0 15.0 50 50 1732 1757
E 10882.533651762 0.0 15.0 17.0 50 50 1731 1757
H 10882.537331396 98.0 100.0 15.0 50 50 1732 1757
E 10882.592339846 0.0 15.0 17.0 50 50 1731 1757
H 10882.596136324 98.0 100.0 14.0 50 50 1732 1757
E 10882.641342128 0.0 15.0 17.0 50 50 1731 1757
H 10882.645022056 98.0 100.0 15.0 50 50 1732 1757
E 10882.690344410 0.0 15.0 17.0 50 50 1731 1757
H 10882.694022616 98.0 100.0 15.0 50 50 1731 1757
E 10882.739460806 0.0 14.0 17.0 50 50 1731 1757
H 10882.743227562 98.0 91.0 15.0 50 50 1732 1757
E 10882.798149380 0.0 14.0 16.0 50 50 1732 1757
H 10882.801828916 98.0 100.0 15.0 50 50 1731 1757
E 10882.847151452 0.0 14.0 16.0 50 50 1731 1757
H 10882.850948672 98.0 100.0 15.0 50 50 1731 1757
E 10882.896153776 0.0 14.0 15.0 50 50 1732 1757
H 10882.899833522 98.0 100.0 16.0 50 50 1731 1757
E 10882.945823536 0.0 15.0 15.0 50 50 1731 1757
H 10882.949503226 98.0 100.0 15.0 50 50 1731 1757
E 10883.023958774 0.0 15.0 15.0 50 50 1732 1757
H 10883.027636126 98.0 100.0 15.0 50 50 1731 1757
E 10883.072960888 0.0 14.0 15.0 50 50 1731 1757
H 10883.076550152 98.0 100.0 15.0 50 50 1758 1757
E 10883.121963128 0.0 14.0 15.0 50 50 1820 1757
H 10883.125759760 98.0 100.0 15.0 50 50 1846 1757
E 10883.171079762 0.0 14.0 15.0 50 50 1870 1757
H 10883.174758570 98.0 100.0 15.0 50 50 1872 1757
E 10883.229768210 0.0 14.0 15.0 50 50 1871 1757
H 10883.233447130 98.0 100.0 15.0 50 50 1861 1757
E 10883.278770492 0.0 14.0 15.0 50 50 1844 1757
H 10883.282537528 98.0 100.0 15.0 50 50 1837 1757
E 10883.327772536 0.0 14.0 15.0 50 50 1782 1757
H 10883.331453094 98.0 100.0 15.0 50 50 1732 1757
E 10883.376889184 0.0 14.0 15.0 50 50 1732 1757
H 10883.380685312 98.0 100.0 15.0 50 50 1732 1757
E 10883.435577534 0.0 14.0 15.0 50 50 1732 1757
H 10883.439257770 98.0 100.0 15.0 50 50 1732 1757
E 10883.484579830 0.0 14.0 15.0 50 50 1732 1757
H 10883.488259254 98.0 98.0 15.0 50 50 1743 1757
E 10883.533582028 0.0 14.0 15.0 50 50 1817 1757
H 10883.537348294 98.0 100.0 15.0 50 50 1862 1757
E 10883.582698410 0.0 14.0 15.0 50 50 1875 1757
H 10883.586377764 98.0 100.0 14.0 50 50 1878 1757
E 10883.641387152 0.0 15.0 15.0 50 50 1874 1757
H 10883.645183574 98.0 100.0 14.0 50 50 1865 1757
E 10883.690389154 0.0 15.0 15.0 50 50 1848 1757
H 10883.694068018 98.0 100.0 14.0 50 50 1840 1757
E 10883.739391562 0.0 15.0 15.0 50 50 1852 1757
H 10883.743069054 98.0 100.0 14.0 50 50 1770 1757
E 10883.788507860 0.0 15.0 16.0 50 50 1731 1757
H 10883.792275022 98.0 100.0 14.0 50 50 1732 1757
E 10883.847196224 0.0 15.0 16.0 50 50 1731 1757
H 10883.850875718 98.0 100.0 15.0 50 50 1732 1757
