device_type time pose Bi_cl_effort Tr_op_effort Bi_cl_E_T Tr_op_E_T daq_value_0 daq_value_1
E 3030.510188798 56.0 46.0 13.0 20 20 1800 1757
H 3030.513964766 96.0 87.0 15.0 20 20 1803 1757
E 3030.559304410 61.0 48.0 14.0 20 20 1804 1757
H 3030.562981846 96.0 86.0 15.0 20 20 1810 1757
E 3030.618013424 66.0 52.0 15.0 20 20 1807 1757
H 3030.621788496 96.0 84.0 18.0 20 20 1804 1757
E 3030.667116674 71.0 55.0 16.0 20 20 1790 1757
H 3030.670795944 96.0 92.0 20.0 20 20 1785 1757
E 3030.715998122 75.0 56.0 16.0 20 20 1776 1757
H 3030.719896506 96.0 99.0 22.0 20 20 1771 1761
E 3030.765667280 80.0 60.0 17.0 20 20 1765 1762
H 3030.769345808 96.0 97.0 23.0 20 20 1771 1764
E 3030.823802994 86.0 64.0 18.0 20 20 1774 1766
H 3030.827578444 96.0 91.0 24.0 20 20 1778 1765
E 3030.882610190 92.0 67.0 18.0 20 20 1776 1765
H 3030.886385416 97.0 89.0 28.0 20 20 1776 1765
E 3030.931607852 97.0 68.0 18.0 20 20 1779 1766
H 3030.935482338 97.0 92.0 30.0 20 20 1776 1766
E 3031.000723674 101.0 66.0 18.0 20 20 1777 1768
H 3031.004521860 97.0 98.0 31.0 20 20 1778 1767
E 3031.059412780 105.0 67.0 18.0 20 20 1778 1767
H 3031.063181972 97.0 100.0 33.0 20 20 1777 1767
E 3031.108415118 108.0 71.0 18.0 20 20 1774 1767
H 3031.112276136 97.0 100.0 34.0 20 20 1774 1766
E 3031.157420032 112.0 76.0 18.0 20 20 1777 1768
H 3031.161384636 97.0 100.0 37.0 20 20 1775 1767
E 3031.206533138 115.0 82.0 20.0 20 20 1774 1767
H 3031.210386358 97.0 100.0 41.0 20 20 1772 1766
E 3031.265226962 118.0 91.0 21.0 20 20 1773 1766
H 3031.269091186 97.0 98.0 45.0 20 20 1770 1764
E 3031.314224568 120.0 98.0 21.0 20 20 1768 1766
H 3031.318089226 97.0 100.0 47.0 20 20 1761 1765
E 3031.363226668 120.0 100.0 21.0 20 20 1759 1767
H 3031.367169250 97.0 100.0 48.0 20 20 1765 1766
E 3031.412342518 120.0 100.0 21.0 20 20 1771 1770
H 3031.416470642 97.0 100.0 48.0 20 20 1774 1770
E 3031.471031708 120.0 100.0 20.0 20 20 1778 1772
H 3031.474973786 97.0 96.0 49.0 20 20 1783 1774
E 3031.520041466 120.0 98.0 19.0 20 20 1781 1774
H 3031.523903632 97.0 92.0 51.0 20 20 1776 1773
E 3031.569036146 120.0 98.0 19.0 20 20 1776 1772
H 3031.572997110 97.0 90.0 53.0 20 20 1776 1772
E 3031.618151786 120.0 99.0 18.0 20 20 1778 1772
H 3031.621918962 97.0 93.0 56.0 20 20 1778 1773
E 3031.676843930 120.0 100.0 18.0 20 20 1779 1773
H 3031.680786596 97.0 94.0 55.0 20 20 1780 1774
E 3031.725843300 120.0 100.0 18.0 20 20 1780 1773
H 3031.729970514 97.0 95.0 55.0 20 20 1781 1773
E 3031.774845456 120.0 100.0 17.0 20 20 1780 1774
H 3031.778787996 97.0 96.0 57.0 20 20 1782 1774
E 3031.823974452 120.0 96.0 17.0 20 20 1780 1774
H 3031.827742062 97.0 93.0 60.0 20 20 1778 1773
E 3031.882653380 120.0 88.0 15.0 20 20 1778 1773
H 3031.886614708 97.0 91.0 61.0 20 20 1776 1773
E 3031.931656600 120.0 83.0 15.0 20 20 1778 1773
H 3031.935520222 97.0 91.0 59.0 20 20 1779 1773
E 3032.000659722 120.0 77.0 14.0 20 20 1783 1772
H 3032.004159624 97.0 85.0 58.0 20 20 1780 1771
E 3032.049812462 120.0 72.0 13.0 20 20 1780 1772
H 3032.053490906 97.0 77.0 60.0 20 20 1782 1773
E 3032.108476424 120.0 66.0 12.0 20 20 1781 1772
H 3032.112366940 97.0 68.0 60.0 20 20 1778 1772
E 3032.157462200 120.0 63.0 12.0 20 20 1778 1772
H 3032.161549010 97.0 61.0 60.0 20 20 1780 1772
E 3032.206464398 120.0 60.0 12.0 20 20 1779 1772
H 3032.210326480 97.0 55.0 60.0 20 20 1780 1772
E 3032.255601052 120.0 59.0 12.0 20 20 1779 1772
H 3032.259368200 97.0 50.0 60.0 20 20 1779 1772
E 3032.314269186 120.0 58.0 12.0 20 20 1776 1772
H 3032.318234014 97.0 45.0 61.0 20 20 1779 1772
E 3032.363271622 120.0 55.0 11.0 20 20 1776 1773
H 3032.367135076 97.0 41.0 67.0 20 20 1775 1773
E 3032.412273764 120.0 52.0 11.0 20 20 1776 1770
H 3032.416138898 94.0 38.0 86.0 20 20 1777 1770
E 3032.471213638 120.0 50.0 10.0 20 20 1776 1770
H 3032.474980772 85.0 37.0 100.0 20 20 1776 1770
E 3032.529879098 120.0 48.0 10.0 20 20 1776 1770
H 3032.533745114 76.0 44.0 100.0 20 20 1776 1772
E 3032.578881338 120.0 47.0 10.0 20 20 1777 1772
