device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,3541.001724184,47,69,105,-2.880859375,-3.232421875
E,3541.060413178,43,70,105,-2.841796875,-3.2421875
E,3541.109415544,40,71,105,-2.8515625,-3.251953125
E,3541.158417644,40,75,105,-2.79296875,-3.251953125
E,3541.217333914,41,80,105,-2.98828125,-3.251953125
E,3541.276023076,47,84,105,-3.046875,-3.26171875
E,3541.325025442,52,87,105,-3.115234375,-3.26171875
E,3541.383827990,57,84,105,-3.10546875,-3.26171875
E,3541.432943686,63,77,105,-3.115234375,-3.26171875
E,3541.491633058,70,75,105,-3.10546875,-3.26171875
E,3541.540635242,78,73,105,-3.076171875,-3.251953125
E,3541.599438112,89,65,105,-3.017578125,-3.251953125
E,3541.658354130,100,65,104,-2.900390625,-3.2421875
E,3541.717043138,100,64,104,-2.880859375,-3.212890625
E,3541.775845994,100,57,104,-2.861328125,-3.203125
E,3541.824848402,100,53,104,-2.919921875,-3.232421875
E,3541.883764280,100,49,104,-3.0078125,-3.2421875
E,3541.942453512,100,47,102,-3.154296875,-3.2421875
E,3542.011455780,100,45,100,-3.193359375,-3.251953125
E,3542.070258370,100,41,98,-3.154296875,-3.2421875
E,3542.119927416,100,39,95,-3.056640625,-3.251953125
E,3542.178063452,100,37,92,-3.115234375,-3.232421875
E,3542.236866056,100,35,88,-3.0859375,-3.232421875
E,3542.295668870,95,37,85,-3.06640625,-3.22265625
E,3542.344786442,82,43,82,-3.056640625,-3.232421875
E,3542.403473728,73,47,82,-3.1640625,-3.2421875
E,3542.452475912,69,47,82,-3.193359375,-3.251953125
E,3542.501478110,66,49,82,-3.193359375,-3.2421875
E,3542.560396004,60,54,82,-3.203125,-3.251953125
E,3542.619083500,51,55,82,-3.203125,-3.251953125
E,3542.668086076,45,53,83,-3.18359375,-3.2421875
E,3542.717087994,41,51,83,-3.1640625,-3.2421875
E,3542.766205496,37,51,83,-3.1640625,-3.232421875
E,3542.824892964,33,56,84,-3.18359375,-3.22265625
E,3542.873895148,30,64,84,-3.1640625,-3.232421875
E,3542.922897388,27,71,84,-3.1640625,-3.251953125
E,3542.972014988,26,79,84,-3.18359375,-3.2421875
E,3543.050702414,26,89,86,-3.154296875,-3.251953125
E,3543.099704542,25,94,89,-3.1640625,-3.251953125
E,3543.148706754,25,96,92,-3.115234375,-3.26171875
E,3543.197824312,24,99,96,-3.10546875,-3.26171875
E,3543.256511612,24,100,101,-3.0859375,-3.251953125
E,3543.305513978,24,100,105,-3.076171875,-3.26171875
E,3543.364316596,24,100,109,-3.056640625,-3.26171875
E,3543.423234672,24,100,114,-3.037109375,-3.26171875
E,3543.481922042,24,100,118,-3.076171875,-3.26171875
E,3543.540724772,23,100,122,-3.134765625,-3.26171875
E,3543.589727012,22,100,125,-3.14453125,-3.26171875
E,3543.648645074,23,100,129,-3.1640625,-3.26171875
E,3543.707332346,23,100,132,-3.154296875,-3.251953125
E,3543.756334670,24,100,132,-3.154296875,-3.251953125
E,3543.815137204,24,100,132,-3.14453125,-3.251953125
E,3543.874055616,23,100,132,-3.154296875,-3.22265625
E,3543.932742678,23,100,132,-3.0859375,-3.2421875
E,3544.011545450,27,100,132,-3.125,-3.22265625
E,3544.060547564,31,100,132,-3.0859375,-3.22265625
E,3544.109665262,32,100,132,-3.02734375,-3.193359375
E,3544.168352534,30,99,133,-3.0859375,-3.203125
E,3544.217354592,30,93,133,-3.154296875,-3.212890625
E,3544.266357056,32,89,133,-3.1640625,-3.232421875
E,3544.316025458,33,90,132,-3.18359375,-3.232421875
E,3544.374161998,35,93,133,-3.193359375,-3.2421875
E,3544.423164070,36,95,132,-3.154296875,-3.2421875
E,3544.472166436,38,96,133,-3.154296875,-3.232421875
E,3544.521283938,39,94,132,-3.134765625,-3.22265625
E,3544.579971238,42,90,132,-3.14453125,-3.22265625
E,3544.638773842,43,86,132,-3.115234375,-3.22265625
E,3544.687776376,47,80,132,-3.18359375,-3.22265625
E,3544.746694382,52,72,132,-3.125,-3.232421875
E,3544.805381668,54,68,132,-3.115234375,-3.232421875
E,3544.854383866,55,66,132,-3.125,-3.232421875
E,3544.913186568,62,61,131,-3.193359375,-3.2421875
E,3544.972104742,65,56,131,-3.232421875,-3.2421875
E,3545.050792000,63,52,131,-3.232421875,-3.2421875
E,3545.109594590,64,51,131,-3.2421875,-3.2421875
