10.0 10.0
3, 100.00, 100.00, 65, 65, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,256.021407554,4,8,4,8,124,180,0,-3.26171875,-3.26171875
H,256.024633112,45,112,60,100,8,180,0,-3.26171875,-3.26171875
E,256.080218894,4,7,4,7,124,180,0,-3.26171875,-3.26171875
H,256.083442702,46,110,62,100,8,180,0,-3.26171875,-3.26171875
E,256.129131464,4,7,4,7,124,180,0,-3.26171875,-3.26171875
H,256.132569500,46,103,61,100,8,180,0,-3.26171875,-3.26171875
E,256.178100986,4,7,4,7,124,180,0,-3.26171875,-3.26171875
H,256.181448022,45,95,60,100,8,180,0,-3.26171875,-3.26171875
E,256.227215170,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.230530538,44,88,59,100,8,180,0,-3.26171875,-3.26171875
E,256.285905956,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.289220960,50,83,67,100,8,180,0,-3.26171875,-3.26171875
E,256.335028148,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.338342368,56,82,75,100,8,180,0,-3.26171875,-3.26171875
E,256.383941124,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.387379398,60,88,80,100,8,180,0,-3.26171875,-3.28125
E,256.433578054,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.436926210,63,94,84,100,8,180,0,-3.26171875,-3.26171875
E,256.491714832,3,7,3,7,124,180,0,-3.26171875,-3.26171875
H,256.495030130,63,97,84,100,8,180,0,-3.26171875,-3.26171875
E,256.540839894,3,6,3,6,124,180,0,-3.26171875,-3.26171875
H,256.544154310,62,96,83,100,8,180,0,-3.26171875,-3.26171875
E,256.589719564,3,6,3,6,124,180,0,-3.26171875,-3.26171875
H,256.593157670,64,89,85,100,8,180,0,-3.271484375,-3.26171875
E,256.638868468,3,6,3,6,124,180,0,-3.26171875,-3.26171875
H,256.642183626,64,81,86,100,8,180,0,-3.26171875,-3.26171875
E,256.697521930,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,256.700870422,62,73,82,98,8,146,0,-3.26171875,-3.26171875
E,256.746526088,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,256.749841036,63,69,84,92,8,146,0,-3.26171875,-3.26171875
E,256.795649414,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,256.798965678,63,64,85,85,8,146,0,-3.26171875,-3.26171875
E,256.844640916,3,5,3,5,124,146,0,-3.26171875,-3.26171875
H,256.848075718,62,60,83,80,8,146,0,-3.26171875,-3.26171875
E,256.903366520,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,256.906680558,60,56,80,75,8,146,0,-3.26171875,-3.26171875
E,256.952336182,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,256.955684702,58,53,78,71,8,146,0,-3.26171875,-3.26171875
E,257.021334796,3,6,3,6,124,146,0,-3.26171875,-3.26171875
H,257.024558450,60,52,80,69,8,146,0,-3.26171875,-3.251953125
E,257.070575820,4,6,4,6,124,146,0,-3.26171875,-3.26171875
H,257.073797416,64,53,85,70,8,146,0,-3.26171875,-3.26171875
E,257.129141250,5,7,5,7,124,146,0,-3.251953125,-3.26171875
H,257.132578152,69,55,93,74,8,146,0,-3.251953125,-3.26171875
E,257.178178616,6,7,6,7,124,146,0,-3.251953125,-3.26171875
H,257.181494138,75,57,100,76,8,146,0,-3.251953125,-3.26171875
E,257.227147494,9,8,9,8,124,146,0,-3.26171875,-3.26171875
H,257.230495706,82,71,100,95,8,146,0,-3.26171875,-3.26171875
E,257.276263414,13,9,13,9,123,146,0,-3.26171875,-3.26171875
H,257.279754524,87,84,100,100,8,146,0,-3.251953125,-3.26171875
E,257.334952506,21,11,21,11,123,146,0,-3.26171875,-3.26171875
H,257.338619232,89,89,100,100,8,146,0,-3.251953125,-3.26171875
E,257.393756146,30,13,30,13,122,146,0,-3.26171875,-3.26171875
H,257.397423642,90,95,100,100,8,146,0,-3.26171875,-3.26171875
E,257.442757532,38,14,38,14,122,146,0,-3.26171875,-3.26171875
H,257.446424594,89,100,100,100,8,146,0,-3.26171875,-3.26171875
E,257.501673718,48,16,48,16,121,146,0,-3.26171875,-3.26171875
H,257.505470434,89,100,100,100,8,146,0,-3.26171875,-3.26171875
E,257.560504476,60,18,60,18,120,146,0,-3.26171875,-3.26171875
H,257.564300534,94,101,100,100,8,146,0,-3.26171875,-3.26171875
E,257.609364854,67,20,67,20,120,146,0,-3.26171875,-3.26171875
H,257.613303894,100,98,100,100,8,146,0,-3.26171875,-3.26171875
E,257.668168018,75,23,74,23,120,146,0,-3.26171875,-3.26171875
H,257.671834996,106,99,100,100,8,146,0,-3.26171875,-3.26171875
E,257.727083770,87,26,87,26,119,146,0,-3.251953125,-3.26171875
H,257.730980222,110,100,100,100,8,146,0,-3.1640625,-3.26171875
E,257.785773856,97,27,97,27,119,152,0,-3.076171875,-3.26171875
H,257.789441408,116,100,100,100,8,152,0,-3.037109375,-3.26171875
E,257.844670764,103,28,100,28,115,152,0,-2.98828125,-3.26171875
H,257.848513666,123,102,100,100,8,152,0,-2.978515625,-3.26171875
E,257.903378756,103,29,100,29,112,152,0,-2.96875,-3.26171875
H,257.907318440,129,110,100,100,8,152,0,-3.02734375,-3.26171875
