device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,258.041017242,97,31,105,-3.203125,-3.26171875
E,258.090019412,95,33,103,-3.26171875,-3.26171875
E,258.148822380,92,34,102,-3.26171875,-3.26171875
E,258.197937978,90,33,101,-3.26171875,-3.26171875
E,258.256768974,92,32,101,-3.26171875,-3.26171875
E,258.315429744,96,32,100,-3.26171875,-3.26171875
E,258.374199196,100,35,99,-3.26171875,-3.26171875
E,258.433115662,100,37,97,-3.26171875,-3.26171875
E,258.491803452,100,36,97,-3.26171875,-3.26171875
E,258.540807134,100,37,95,-3.26171875,-3.26171875
E,258.599609066,100,38,95,-3.26171875,-3.26171875
E,258.659218686,100,39,94,-3.26171875,-3.26171875
E,258.717215128,100,40,93,-3.26171875,-3.26171875
E,258.776017732,100,43,93,-3.26171875,-3.26171875
E,258.834816052,100,44,92,-3.26171875,-3.26171875
E,258.884078650,100,43,92,-3.26171875,-3.26171875
E,258.942625572,100,44,91,-3.26171875,-3.26171875
E,259.021423738,100,45,91,-3.26171875,-3.26171875
E,259.080227588,100,46,91,-3.26171875,-3.26171875
E,259.139146896,100,46,91,-3.26171875,-3.26171875
E,259.197832712,100,48,91,-3.26171875,-3.26171875
E,259.256635946,100,49,90,-3.26171875,-3.26171875
E,259.315438494,100,49,90,-3.26171875,-3.26171875
E,259.374499342,100,51,89,-3.26171875,-3.26171875
E,259.433044598,100,53,89,-3.26171875,-3.26171875
E,259.491846348,100,55,88,-3.26171875,-3.26171875
E,259.550647132,100,54,88,-3.26171875,-3.26171875
E,259.599909226,100,54,88,-3.26171875,-3.26171875
E,259.658454076,100,54,88,-3.26171875,-3.26171875
E,259.717257128,100,50,88,-3.26171875,-3.26171875
E,259.776059802,100,46,89,-3.26171875,-3.26171875
E,259.835120706,100,42,89,-3.26171875,-3.26171875
E,259.893698470,93,40,89,-3.26171875,-3.26171875
E,259.952500920,79,37,90,-3.26171875,-3.26171875
E,260.031303706,68,33,90,-3.26171875,-3.26171875
E,260.080530408,59,30,91,-3.26171875,-3.26171875
E,260.139217148,50,26,93,-3.26171875,-3.26171875
E,260.197878086,42,23,95,-3.26171875,-3.26171875
E,260.256680872,35,21,96,-3.26171875,-3.26171875
E,260.305799200,30,18,97,-3.26171875,-3.26171875
E,260.364485450,26,18,98,-3.26171875,-3.26171875
E,260.413488404,23,21,99,-3.26171875,-3.26171875
E,260.472290532,21,32,100,-3.26171875,-3.26171875
E,260.521408342,20,43,100,-3.26171875,-3.26171875
E,260.580221152,20,55,101,-3.26171875,-3.26171875
E,260.629098064,20,66,103,-3.26171875,-3.26171875
E,260.687900332,22,84,103,-3.26171875,-3.26171875
E,260.746818828,24,100,106,-3.26171875,-3.26171875
E,260.805506016,25,100,110,-3.26171875,-3.26171875
E,260.864408832,27,100,114,-3.26171875,-3.251953125
E,260.923108326,28,100,117,-3.26171875,-3.26171875
E,260.972780634,28,100,120,-3.26171875,-3.26171875
E,261.050949304,28,100,123,-3.26171875,-3.26171875
E,261.099951600,26,100,125,-3.26171875,-3.26171875
E,261.158754582,23,100,127,-3.26171875,-3.26171875
E,261.207971078,20,100,129,-3.26171875,-3.26171875
E,261.266525756,18,94,130,-3.26171875,-3.26171875
E,261.315528192,15,80,131,-3.26171875,-3.26171875
E,261.364530236,14,68,131,-3.26171875,-3.26171875
E,261.413649712,12,58,131,-3.26171875,-3.26171875
E,261.472335570,10,48,131,-3.26171875,-3.26171875
E,261.521337586,9,41,131,-3.26171875,-3.26171875
E,261.570340470,8,36,131,-3.26171875,-3.26171875
E,261.619459120,7,31,131,-3.26171875,-3.26171875
E,261.678141940,7,26,131,-3.26171875,-3.26171875
E,261.727269676,6,23,131,-3.26171875,-3.26171875
E,261.776271916,6,20,131,-3.26171875,-3.26171875
E,261.825391728,5,17,131,-3.26171875,-3.26171875
E,261.884074226,5,15,131,-3.26171875,-3.26171875
E,261.933079056,5,13,131,-3.26171875,-3.26171875
E,262.002080428,5,12,130,-3.26171875,-3.26171875
E,262.051109548,4,11,130,-3.26171875,-3.26171875
E,262.109568886,4,10,130,-3.26171875,-3.26171875
E,262.158571112,4,9,130,-3.26171875,-3.26171875
E,262.207573646,4,8,130,-3.26171875,-3.26171875
