10.0 10.0
3, 100.00, 100.00, 30, 30, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,208.156152682,14,84,14,84,123,248,0,-3.26171875,-3.26171875
H,208.159819394,43,44,57,59,8,248,0,-3.26171875,-3.26171875
E,208.205154922,14,83,14,83,128,248,0,-3.26171875,-3.26171875
H,208.208820304,41,51,55,69,8,248,0,-3.26171875,-3.26171875
E,208.254157204,13,80,13,80,132,248,0,-3.26171875,-3.26171875
H,208.257822992,40,59,54,79,8,248,0,-3.26171875,-3.26171875
E,208.303272886,13,77,13,77,132,248,0,-3.26171875,-3.26171875
H,208.306971672,40,63,54,84,8,248,0,-3.26171875,-3.26171875
E,208.361962132,12,71,12,71,132,249,0,-3.271484375,-3.26171875
H,208.365748376,40,69,54,92,8,249,0,-3.26171875,-3.26171875
E,208.410964232,11,65,11,65,132,249,0,-3.26171875,-3.26171875
H,208.414630006,40,78,53,100,8,249,0,-3.26171875,-3.26171875
E,208.459966654,11,60,11,60,132,249,0,-3.26171875,-3.26171875
H,208.463633100,40,86,53,100,8,249,0,-3.26171875,-3.26171875
E,208.509082336,10,55,10,55,132,249,0,-3.26171875,-3.26171875
H,208.512747438,40,91,53,100,8,249,0,-3.26171875,-3.26171875
E,208.567771386,9,50,9,50,132,249,0,-3.26171875,-3.26171875
H,208.571392794,39,95,52,100,8,249,0,-3.26171875,-3.26171875
E,208.616773724,8,46,8,46,132,249,0,-3.26171875,-3.26171875
H,208.620394642,40,96,53,100,8,249,0,-3.26171875,-3.26171875
E,208.665775936,7,42,7,42,132,249,0,-3.26171875,-3.26171875
H,208.669397764,42,93,56,100,8,249,0,-3.26171875,-3.26171875
E,208.714891520,7,40,7,40,132,249,0,-3.26171875,-3.26171875
H,208.718414844,43,90,57,100,8,249,0,-3.26171875,-3.26171875
E,208.773580892,6,36,6,36,132,249,0,-3.26171875,-3.26171875
H,208.777376698,41,84,55,100,8,249,0,-3.26171875,-3.26171875
E,208.822583146,6,34,6,34,132,249,0,-3.26171875,-3.26171875
H,208.826205114,39,80,52,100,8,249,0,-3.26171875,-3.26171875
E,208.871585512,6,32,6,32,132,249,0,-3.26171875,-3.26171875
H,208.875207676,39,73,53,98,8,249,0,-3.26171875,-3.26171875
E,208.920701138,5,31,5,31,132,249,0,-3.26171875,-3.26171875
H,208.924190470,40,71,53,94,8,249,0,-3.26171875,-3.26171875
E,208.979390356,5,29,5,29,132,249,0,-3.26171875,-3.26171875
H,209.003100328,40,67,53,90,8,249,0,-3.26171875,-3.26171875
E,209.048392540,4,26,4,26,132,249,0,-3.26171875,-3.26171875
H,209.052114958,41,62,55,82,8,249,0,-3.26171875,-3.26171875
E,209.097394780,4,24,4,24,132,249,0,-3.26171875,-3.26171875
H,209.101110436,43,64,57,85,8,249,0,-3.26171875,-3.26171875
E,209.146510294,4,22,4,22,132,249,0,-3.26171875,-3.26171875
H,209.150000858,42,67,56,90,8,249,0,-3.26171875,-3.26171875
E,209.205199624,4,19,4,19,132,249,0,-3.26171875,-3.26171875
H,209.208786480,44,81,59,100,8,249,0,-3.251953125,-3.26171875
E,209.254201920,4,18,4,18,132,249,0,-3.2421875,-3.26171875
H,209.257788594,46,97,61,100,8,249,0,-3.2421875,-3.26171875
E,209.303204146,4,18,4,18,132,249,0,-3.232421875,-3.26171875
H,209.306788930,44,98,59,100,8,249,0,-3.22265625,-3.26171875
E,209.352871708,4,17,4,17,132,249,0,-3.2421875,-3.26171875
H,209.356483470,46,88,61,100,8,249,0,-3.2421875,-3.26171875
E,209.411009242,4,16,4,16,132,223,0,-3.2421875,-3.26171875
H,209.414627178,48,81,64,100,8,223,0,-3.2421875,-3.26171875
E,209.460011426,4,14,4,14,132,223,0,-3.2421875,-3.26171875
H,209.463629180,47,83,63,100,8,223,0,-3.2421875,-3.26171875
E,209.509013554,4,13,4,13,132,223,0,-3.251953125,-3.26171875
H,209.512633002,45,93,61,100,8,223,0,-3.251953125,-3.26171875
E,209.558129180,4,12,4,12,132,223,0,-3.251953125,-3.26171875
H,209.561775858,43,104,57,100,8,223,0,-3.251953125,-3.26171875
E,209.616818482,4,11,4,11,132,223,0,-3.251953125,-3.26171875
H,209.620440282,42,104,56,100,8,223,0,-3.26171875,-3.26171875
E,209.665820722,4,10,4,10,132,223,0,-3.26171875,-3.26171875
H,209.669439946,41,101,54,100,8,223,0,-3.26171875,-3.26171875
E,209.714822934,4,9,4,9,132,223,0,-3.26171875,-3.26171875
H,209.718137812,38,99,51,100,8,223,0,-3.251953125,-3.26171875
E,209.763938630,4,8,4,8,132,223,0,-3.251953125,-3.26171875
H,209.767484158,35,93,47,100,8,223,0,-3.251953125,-3.26171875
E,209.822627974,3,7,3,7,131,223,0,-3.2421875,-3.26171875
H,209.825942306,34,85,45,100,8,223,0,-3.22265625,-3.26171875
E,209.871630060,3,7,3,7,132,223,0,-3.232421875,-3.26171875
H,209.874944126,33,81,44,100,8,223,0,-3.22265625,-3.26171875
E,209.920632748,3,6,3,6,132,223,0,-3.212890625,-3.26171875
H,209.923946982,35,74,47,99,8,223,0,-3.203125,-3.26171875
E,209.969748052,3,6,3,6,132,223,0,-3.1640625,-3.26171875
H,209.973293664,40,69,54,92,8,223,0,-3.1640625,-3.26171875
