device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,176.527136596,4,7,131,-3.26171875,-3.26171875
E,176.576138794,4,7,131,-3.26171875,-3.26171875
E,176.625140950,4,7,131,-3.26171875,-3.26171875
E,176.674256268,4,7,131,-3.26171875,-3.26171875
E,176.732945864,4,7,131,-3.26171875,-3.26171875
E,176.781948062,4,7,131,-3.26171875,-3.26171875
E,176.830950484,4,7,131,-3.26171875,-3.26171875
E,176.880065844,3,6,131,-3.26171875,-3.26171875
E,176.938755160,3,6,131,-3.26171875,-3.26171875
E,177.007757596,3,6,131,-3.26171875,-3.26171875
E,177.056759878,3,6,131,-3.26171875,-3.26171875
E,177.105875000,3,6,131,-3.26171875,-3.26171875
E,177.164564708,3,5,131,-3.26171875,-3.26171875
E,177.213567032,3,5,131,-3.26171875,-3.26171875
E,177.262569146,3,6,131,-3.271484375,-3.26171875
E,177.311684310,3,6,131,-3.271484375,-3.26171875
E,177.370374130,3,6,131,-3.26171875,-3.26171875
E,177.419376496,3,5,131,-3.26171875,-3.26171875
E,177.468378652,3,5,131,-3.26171875,-3.251953125
E,177.517494082,3,5,131,-3.26171875,-3.26171875
E,177.576183552,3,5,131,-3.26171875,-3.26171875
E,177.625185694,3,5,131,-3.26171875,-3.26171875
E,177.674188018,3,5,131,-3.26171875,-3.26171875
E,177.723854992,3,5,131,-3.251953125,-3.26171875
E,177.781992904,3,5,131,-3.26171875,-3.26171875
E,177.830995270,3,5,131,-3.26171875,-3.26171875
E,177.879997384,3,5,131,-3.26171875,-3.26171875
E,177.929112772,3,6,131,-3.26171875,-3.26171875
E,178.007802382,3,7,131,-3.251953125,-3.26171875
E,178.056804622,4,8,131,-3.251953125,-3.26171875
E,178.105806862,4,8,131,-3.251953125,-3.26171875
E,178.154922012,5,8,131,-3.212890625,-3.26171875
E,178.213611790,6,8,131,-3.203125,-3.26171875
E,178.262614142,6,7,131,-3.203125,-3.26171875
E,178.311616242,6,7,131,-3.203125,-3.26171875
E,178.360731952,6,8,130,-3.1640625,-3.28125
E,178.419421100,9,9,130,-3.193359375,-3.28125
E,178.468423424,13,10,130,-3.251953125,-3.26171875
E,178.517425762,18,10,130,-3.251953125,-3.26171875
E,178.566541276,20,11,130,-3.251953125,-3.26171875
E,178.625230760,25,12,130,-3.26171875,-3.26171875
E,178.674232776,31,13,130,-3.26171875,-3.26171875
E,178.723235044,37,15,128,-3.26171875,-3.26171875
E,178.772350852,45,17,125,-3.26171875,-3.26171875
E,178.831040098,55,19,121,-3.26171875,-3.26171875
E,178.880042254,59,20,117,-3.26171875,-3.26171875
E,178.929044536,59,21,113,-3.26171875,-3.26171875
E,178.978160288,58,21,108,-3.26171875,-3.26171875
E,179.056849534,55,21,103,-3.26171875,-3.26171875
E,179.105851578,52,21,99,-3.26171875,-3.26171875
E,179.154853930,51,22,95,-3.26171875,-3.26171875
E,179.203969640,53,23,92,-3.251953125,-3.26171875
E,179.262658788,54,23,88,-3.2421875,-3.26171875
E,179.311660972,54,24,84,-3.2421875,-3.26171875
E,179.360663338,54,25,81,-3.203125,-3.26171875
E,179.409779048,52,26,77,-3.154296875,-3.26171875
E,179.468468182,51,28,73,-3.1640625,-3.26171875
E,179.517470534,51,30,70,-3.203125,-3.26171875
E,179.566472732,51,32,67,-3.212890625,-3.26171875
E,179.615588400,50,34,65,-3.22265625,-3.26171875
E,179.674277674,51,36,62,-3.2421875,-3.26171875
E,179.723279956,51,38,62,-3.251953125,-3.26171875
E,179.772282252,50,40,61,-3.2421875,-3.26171875
E,179.821949492,49,42,60,-3.2421875,-3.28125
E,179.880087040,48,42,60,-3.232421875,-3.26171875
E,179.929089238,47,43,59,-3.22265625,-3.26171875
E,179.978091436,47,44,59,-3.212890625,-3.26171875
E,180.047207300,46,46,59,-3.212890625,-3.28125
E,180.105896420,45,47,59,-3.203125,-3.28125
E,180.154898674,43,46,59,-3.22265625,-3.26171875
E,180.203900858,40,44,59,-3.26171875,-3.26171875
E,180.253016624,37,42,59,-3.251953125,-3.26171875
E,180.311705954,34,40,59,-3.251953125,-3.26171875
E,180.360707998,32,38,59,-3.26171875,-3.26171875
E,180.409710280,30,35,59,-3.271484375,-3.26171875
E,180.458826116,27,32,60,-3.26171875,-3.26171875
E,180.517515236,24,29,60,-3.26171875,-3.26171875
E,180.566517490,22,27,62,-3.26171875,-3.26171875
E,180.615519772,21,26,62,-3.26171875,-3.26171875
E,180.664635454,20,24,62,-3.271484375,-3.26171875
E,180.723324784,19,23,63,-3.26171875,-3.26171875
E,180.772326800,18,22,64,-3.26171875,-3.26171875
E,180.821329124,17,22,65,-3.26171875,-3.26171875
E,180.870444848,15,24,66,-3.251953125,-3.26171875
E,180.929134178,15,28,66,-3.2421875,-3.251953125
