device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,208.156152682,14,84,123,-3.26171875,-3.26171875
E,208.205154922,14,83,128,-3.26171875,-3.26171875
E,208.254157204,13,80,132,-3.26171875,-3.26171875
E,208.303272886,13,77,132,-3.26171875,-3.26171875
E,208.361962132,12,71,132,-3.271484375,-3.26171875
E,208.410964232,11,65,132,-3.26171875,-3.26171875
E,208.459966654,11,60,132,-3.26171875,-3.26171875
E,208.509082336,10,55,132,-3.26171875,-3.26171875
E,208.567771386,9,50,132,-3.26171875,-3.26171875
E,208.616773724,8,46,132,-3.26171875,-3.26171875
E,208.665775936,7,42,132,-3.26171875,-3.26171875
E,208.714891520,7,40,132,-3.26171875,-3.26171875
E,208.773580892,6,36,132,-3.26171875,-3.26171875
E,208.822583146,6,34,132,-3.26171875,-3.26171875
E,208.871585512,6,32,132,-3.26171875,-3.26171875
E,208.920701138,5,31,132,-3.26171875,-3.26171875
E,208.979390356,5,29,132,-3.26171875,-3.26171875
E,209.048392540,4,26,132,-3.26171875,-3.26171875
E,209.097394780,4,24,132,-3.26171875,-3.26171875
E,209.146510294,4,22,132,-3.26171875,-3.26171875
E,209.205199624,4,19,132,-3.26171875,-3.26171875
E,209.254201920,4,18,132,-3.2421875,-3.26171875
E,209.303204146,4,18,132,-3.232421875,-3.26171875
E,209.352871708,4,17,132,-3.2421875,-3.26171875
E,209.411009242,4,16,132,-3.2421875,-3.26171875
E,209.460011426,4,14,132,-3.2421875,-3.26171875
E,209.509013554,4,13,132,-3.251953125,-3.26171875
E,209.558129180,4,12,132,-3.251953125,-3.26171875
E,209.616818482,4,11,132,-3.251953125,-3.26171875
E,209.665820722,4,10,132,-3.26171875,-3.26171875
E,209.714822934,4,9,132,-3.26171875,-3.26171875
E,209.763938630,4,8,132,-3.251953125,-3.26171875
E,209.822627974,3,7,131,-3.2421875,-3.26171875
E,209.871630060,3,7,132,-3.232421875,-3.26171875
E,209.920632748,3,6,132,-3.212890625,-3.26171875
E,209.969748052,3,6,132,-3.1640625,-3.26171875
E,210.048437158,5,6,132,-3.14453125,-3.26171875
E,210.097439468,9,7,131,-3.203125,-3.26171875
E,210.146441778,12,8,131,-3.22265625,-3.26171875
E,210.195557432,18,9,131,-3.22265625,-3.26171875
E,210.254246790,27,12,130,-3.26171875,-3.26171875
E,210.303248890,33,15,130,-3.271484375,-3.26171875
E,210.352251200,37,17,130,-3.26171875,-3.26171875
E,210.401366882,48,20,129,-3.26171875,-3.26171875
E,210.460056002,66,23,128,-3.26171875,-3.26171875
E,210.509058480,80,25,125,-3.26171875,-3.26171875
E,210.558060832,92,26,120,-3.26171875,-3.26171875
E,210.607176304,99,26,113,-3.26171875,-3.26171875
E,210.665865522,99,27,105,-3.26171875,-3.26171875
E,210.714867734,96,27,99,-3.26171875,-3.26171875
E,210.763870072,97,27,92,-3.26171875,-3.26171875
E,210.812985670,97,27,86,-3.26171875,-3.26171875
E,210.871674860,93,27,79,-3.26171875,-3.26171875
E,210.920677100,91,25,74,-3.26171875,-3.26171875
E,210.969679368,88,25,68,-3.26171875,-3.26171875
