10.0 10.0
3, 100.00, 100.00, 20, 20, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,192.184837436,5,15,5,15,132,218,0,-3.26171875,-3.26171875
H,192.188327720,22,81,29,100,8,218,0,-3.26171875,-3.26171875
E,192.233952698,5,13,5,13,132,218,0,-3.26171875,-3.26171875
H,192.237564922,23,84,31,100,8,218,0,-3.26171875,-3.26171875
E,192.292642378,5,12,5,12,132,218,0,-3.26171875,-3.26171875
H,192.296134174,25,89,33,100,8,218,0,-3.26171875,-3.26171875
E,192.341644702,4,11,4,11,132,218,0,-3.26171875,-3.251953125
H,192.345135952,28,93,37,100,8,218,0,-3.26171875,-3.26171875
E,192.390646746,4,10,4,10,132,218,0,-3.26171875,-3.28125
H,192.394137506,31,92,41,100,8,218,0,-3.26171875,-3.26171875
E,192.440313832,4,9,4,9,132,218,0,-3.26171875,-3.28125
H,192.443751630,33,92,44,100,8,218,0,-3.26171875,-3.26171875
E,192.498451786,4,8,4,8,132,218,0,-3.26171875,-3.26171875
H,192.501897046,36,95,49,100,8,218,0,-3.26171875,-3.26171875
E,192.547454152,4,8,4,8,132,218,0,-3.26171875,-3.26171875
H,192.550900630,40,103,54,100,8,218,0,-3.26171875,-3.26171875
E,192.596456336,4,7,4,7,132,218,0,-3.26171875,-3.26171875
H,192.599900028,45,112,60,100,8,218,0,-3.26171875,-3.26171875
E,192.645571472,4,7,4,7,132,218,0,-3.26171875,-3.26171875
H,192.649009872,48,117,64,100,8,218,0,-3.26171875,-3.26171875
E,192.704261236,4,6,4,6,132,218,0,-3.26171875,-3.26171875
H,192.707673302,49,121,65,100,8,218,0,-3.26171875,-3.26171875
E,192.753263308,4,6,4,6,132,218,0,-3.26171875,-3.26171875
H,192.756673498,48,120,65,100,8,218,0,-3.26171875,-3.26171875
E,192.802265688,4,6,4,6,131,218,0,-3.26171875,-3.251953125
H,192.805675402,47,115,63,100,8,218,0,-3.26171875,-3.26171875
E,192.851381006,4,5,4,5,131,218,0,-3.26171875,-3.251953125
H,192.854822038,47,102,63,100,8,218,0,-3.26171875,-3.26171875
E,192.910070560,4,5,4,5,131,153,0,-3.26171875,-3.26171875
H,192.913480512,48,87,64,100,8,153,0,-3.26171875,-3.26171875
E,192.959072772,3,5,3,5,131,153,0,-3.26171875,-3.26171875
H,192.962481716,48,76,64,100,8,153,0,-3.26171875,-3.26171875
E,193.028075068,3,5,3,5,131,153,0,-3.26171875,-3.26171875
H,193.031496472,52,67,69,89,8,153,0,-3.26171875,-3.26171875
E,193.077190148,3,5,3,5,131,153,0,-3.26171875,-3.26171875
H,193.080512138,54,60,72,80,8,153,0,-3.26171875,-3.26171875
E,193.135880024,3,4,3,4,131,153,0,-3.26171875,-3.26171875
H,193.139419112,56,53,74,71,8,153,0,-3.26171875,-3.26171875
E,193.184882390,3,4,3,4,131,153,0,-3.2421875,-3.26171875
H,193.188295618,57,51,77,68,8,153,0,-3.2421875,-3.26171875
E,193.233884504,3,4,3,4,131,153,0,-3.232421875,-3.26171875
H,193.237295674,59,48,79,64,8,153,0,-3.212890625,-3.26171875
E,193.282999500,3,4,3,4,131,153,0,-3.193359375,-3.26171875
H,193.286314252,58,44,77,59,8,153,0,-3.18359375,-3.28125
E,193.341689488,3,4,3,4,131,153,0,-3.212890625,-3.26171875
H,193.345101764,55,47,73,63,8,153,0,-3.193359375,-3.26171875
E,193.390691602,3,4,3,4,131,153,0,-3.18359375,-3.26171875
H,193.394230592,52,54,70,72,8,153,0,-3.193359375,-3.26171875
E,193.439694080,3,4,3,4,131,153,0,-3.18359375,-3.26171875
