device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,240.255620344,18,100,119,-3.26171875,-3.26171875
E,240.314423550,17,99,124,-3.26171875,-3.26171875
E,240.363425706,16,91,127,-3.26171875,-3.251953125
E,240.422343698,14,81,131,-3.26171875,-3.26171875
E,240.481033784,13,72,132,-3.26171875,-3.26171875
E,240.530036570,12,64,132,-3.26171875,-3.26171875
E,240.579038726,11,56,132,-3.26171875,-3.26171875
E,240.628157222,10,48,132,-3.26171875,-3.26171875
E,240.686971684,9,41,131,-3.26171875,-3.26171875
E,240.735974372,8,36,131,-3.26171875,-3.26171875
E,240.784977242,7,31,131,-3.26171875,-3.26171875
E,240.834095710,6,27,131,-3.26171875,-3.26171875
E,240.892781232,6,23,131,-3.26171875,-3.251953125
E,240.941785992,5,21,131,-3.26171875,-3.26171875
E,241.010788148,5,19,131,-3.26171875,-3.26171875
E,241.059781274,5,18,131,-3.26171875,-3.26171875
E,241.118467020,4,16,131,-3.26171875,-3.26171875
E,241.167471192,4,15,131,-3.26171875,-3.26171875
E,241.216471108,4,14,131,-3.26171875,-3.26171875
E,241.266141610,4,13,131,-3.26171875,-3.26171875
E,241.324312940,3,12,131,-3.26171875,-3.26171875
E,241.373283372,3,12,131,-3.26171875,-3.26171875
E,241.422409036,4,11,131,-3.26171875,-3.26171875
E,241.471530654,4,11,131,-3.271484375,-3.26171875
E,241.530217338,4,10,131,-3.26171875,-3.26171875
E,241.579220208,4,10,131,-3.26171875,-3.26171875
E,241.628224170,4,10,131,-3.26171875,-3.26171875
E,241.677343352,4,10,131,-3.26171875,-3.26171875
E,241.736029616,4,9,131,-3.26171875,-3.26171875
E,241.784905352,4,9,131,-3.26171875,-3.26171875
E,241.833908950,4,9,131,-3.26171875,-3.26171875
E,241.883060444,4,9,131,-3.26171875,-3.251953125
E,241.941715628,4,10,131,-3.26171875,-3.26171875
E,242.010845478,4,10,131,-3.26171875,-3.26171875
E,242.059718750,4,10,131,-3.26171875,-3.28125
E,242.108837218,4,10,131,-3.26171875,-3.26171875
E,242.167527416,4,10,131,-3.26171875,-3.26171875
E,242.216563298,4,10,131,-3.26171875,-3.26171875
E,242.265532988,4,10,131,-3.26171875,-3.26171875
E,242.314778380,4,10,131,-3.26171875,-3.26171875
E,242.373465512,4,10,131,-3.2421875,-3.26171875
E,242.422468074,4,10,131,-3.22265625,-3.26171875
E,242.471468550,4,11,131,-3.193359375,-3.26171875
E,242.520589860,4,12,131,-3.1640625,-3.26171875
E,242.579277146,5,15,131,-3.125,-3.26171875
E,242.628279764,7,19,131,-3.0859375,-3.26171875
E,242.677282928,8,24,131,-3.076171875,-3.26171875
E,242.726401396,9,26,131,-3.14453125,-3.26171875
E,242.785086666,9,26,131,-3.26171875,-3.26171875
E,242.834091818,8,25,131,-3.26171875,-3.26171875
E,242.883092966,7,24,131,-3.26171875,-3.26171875
E,242.932212596,7,23,131,-3.26171875,-3.26171875
E,243.010900330,7,21,131,-3.271484375,-3.26171875
E,243.059777018,7,20,130,-3.26171875,-3.26171875
E,243.108780098,9,19,131,-3.26171875,-3.26171875
