10.0 10.0
3, 100.00, 100.00, 20, 20, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,2161.233822106,49,55,49,55,66,1096,0,-3.203125,-3.037109375
H,2161.237707526,52,169,70,100,14,1096,0,-3.203125,-3.056640625
E,2161.292624752,44,51,44,51,66,1096,0,-3.193359375,-3.037109375
H,2161.296477902,49,163,65,100,14,1096,0,-3.1640625,-3.037109375
E,2161.351540672,40,46,40,46,66,1096,0,-3.1640625,-3.037109375
H,2161.355439532,45,162,60,100,14,1096,0,-3.18359375,-3.017578125
E,2161.410230086,37,44,37,44,66,1096,0,-3.1640625,-2.998046875
H,2161.414114218,41,159,54,100,14,1096,0,-3.154296875,-2.978515625
E,2161.459359628,35,43,35,43,66,1096,0,-3.154296875,-2.978515625
H,2161.463114778,37,158,50,100,14,1096,0,-3.134765625,-3.056640625
E,2161.508234678,32,42,32,42,66,1096,0,-3.14453125,-3.0859375
H,2161.512086820,34,156,46,100,14,1096,0,-3.1640625,-3.125
E,2161.567167468,29,42,29,42,66,1096,0,-3.18359375,-3.115234375
H,2161.570923388,31,149,42,100,14,1096,0,-3.193359375,-3.095703125
E,2161.625840110,28,45,28,45,66,344,0,-3.22265625,-3.037109375
H,2161.629777428,30,140,40,100,14,344,0,-3.232421875,-3.0078125
E,2161.674842350,27,50,27,50,67,344,0,-3.2421875,-2.998046875
H,2161.678703648,29,137,39,100,14,344,0,-3.232421875,-2.98828125
E,2161.733645024,27,53,27,53,70,344,0,-3.22265625,-2.98828125
H,2161.737506154,31,136,41,100,14,344,0,-3.212890625,-3.0078125
E,2161.782847940,28,55,28,55,73,344,0,-3.212890625,-2.998046875
H,2161.786514624,33,128,44,100,14,344,0,-3.2421875,-2.98828125
E,2161.841449714,29,59,29,59,77,344,0,-3.251953125,-2.978515625
H,2161.845411868,33,118,45,100,14,344,0,-3.2421875,-2.96875
E,2161.890472646,27,63,27,63,80,344,0,-3.251953125,-2.978515625
H,2161.894334070,35,114,47,100,14,344,0,-3.2421875,-2.98828125
E,2161.949275824,25,65,25,65,85,344,0,-3.251953125,-2.998046875
H,2161.953139782,39,113,52,100,14,344,0,-3.26171875,-2.998046875
E,2162.028293510,24,62,24,62,90,344,0,-3.271484375,-3.0078125
H,2162.031969168,37,114,49,100,14,344,0,-3.26171875,-3.0078125
E,2162.086882754,26,56,26,56,94,344,0,-3.26171875,-3.017578125
H,2162.090461000,34,113,46,100,13,344,0,-3.26171875,-2.998046875
E,2162.145685400,31,54,31,54,98,344,0,-3.26171875,-2.998046875
H,2162.149651208,32,116,43,100,13,344,0,-3.26171875,-2.98828125
E,2162.204465716,36,53,36,53,100,344,0,-3.26171875,-2.96875
H,2162.208350478,32,119,43,100,13,344,0,-3.26171875,-2.939453125
E,2162.263495792,40,50,40,50,100,344,0,-3.26171875,-2.958984375
H,2162.267284514,33,122,45,100,13,344,0,-3.251953125,-2.9296875
E,2162.322071008,41,51,41,51,100,344,0,-3.26171875,-3.056640625
H,2162.325922002,34,129,45,100,13,344,0,-3.26171875,-3.076171875
E,2162.380873780,42,55,42,55,100,344,0,-3.251953125,-3.0859375
H,2162.384725936,34,135,45,100,13,344,0,-3.251953125,-3.076171875
E,2162.439676188,45,56,45,56,101,344,0,-3.2421875,-3.037109375
H,2162.443655856,35,138,47,100,13,344,0,-3.2421875,-3.02734375
E,2162.498592234,50,55,50,55,101,344,0,-3.2421875,-3.0078125
H,2162.502347482,35,138,47,100,13,344,0,-3.232421875,-3.0078125
E,2162.557434164,56,49,56,49,101,149,0,-3.232421875,-2.978515625
H,2162.561190154,35,136,46,100,13,149,0,-3.22265625,-2.98828125
E,2162.606283916,57,45,57,45,101,149,0,-3.212890625,-2.978515625
H,2162.610164772,33,129,44,100,13,149,0,-3.18359375,-2.98828125
E,2162.665086674,56,42,56,42,101,149,0,-3.1640625,-2.96875
H,2162.668970722,31,119,41,100,13,149,0,-3.14453125,-2.98828125
E,2162.714202104,55,40,55,40,101,149,0,-3.14453125,-2.98828125
H,2162.718117106,29,114,39,100,13,149,0,-3.14453125,-2.96875
E,2162.772891602,52,37,52,37,101,149,0,-3.154296875,-2.96875
H,2162.776744486,27,111,36,100,13,149,0,-3.154296875,-2.978515625
E,2162.831818316,50,34,50,34,102,149,0,-3.14453125,-2.978515625
H,2162.835571100,26,110,34,100,13,149,0,-3.154296875,-2.96875
E,2162.880696502,47,34,47,34,101,149,0,-3.14453125,-2.96875
H,2162.884547874,27,107,36,100,13,149,0,-3.154296875,-2.958984375
E,2162.939612380,41,34,41,34,101,149,0,-3.22265625,-2.94921875
H,2162.943366802,27,100,36,100,13,149,0,-3.22265625,-2.94921875
E,2163.018335534,38,33,38,33,102,149,0,-3.232421875,-2.98828125
H,2163.022226848,25,93,34,100,13,149,0,-3.2421875,-3.02734375
E,2163.067333462,35,32,35,32,101,149,0,-3.251953125,-3.037109375
H,2163.071324008,24,88,33,100,13,149,0,-3.26171875,-3.076171875
E,2163.116339804,31,33,31,33,102,149,0,-3.251953125,-3.076171875
H,2163.120192702,24,84,32,100,13,149,0,-3.2421875,-3.076171875
E,2163.175256844,28,34,28,34,101,149,0,-3.251953125,-3.06640625
H,2163.179012652,24,81,32,100,13,149,0,-3.251953125,-3.056640625
E,2163.234040996,25,32,25,32,101,149,0,-3.2421875,-3.056640625
H,2163.237828052,23,80,31,100,13,149,0,-3.2421875,-3.046875
E,2163.282916802,22,31,22,31,101,149,0,-3.203125,-3.095703125
H,2163.286929608,22,76,30,100,13,149,0,-3.134765625,-3.076171875
E,2163.341719882,20,28,20,28,101,149,0,-3.125,-3.0859375
H,2163.345606702,22,75,30,100,13,149,0,-3.125,-3.06640625
E,2163.401188844,21,25,21,25,101,149,0,-3.212890625,-3.046875
H,2163.404943840,24,74,32,99,13,149,0,-3.212890625,-3.046875
E,2163.459327176,28,23,28,23,101,149,0,-3.2421875,-3.0078125
H,2163.463307404,25,78,33,100,13,149,0,-3.2421875,-2.96875
E,2163.518130046,39,23,39,23,101,149,0,-3.232421875,-2.978515625
H,2163.521982538,27,81,36,100,13,149,0,-3.232421875,-2.94921875
E,2163.576933504,49,23,49,23,101,149,0,-3.2421875,-2.978515625
H,2163.580786150,29,78,39,100,13,149,0,-3.251953125,-2.96875
E,2163.626147536,60,22,60,22,100,149,0,-3.2421875,-2.958984375
H,2163.629903218,30,78,41,100,13,149,0,-3.251953125,-2.939453125
E,2163.684772564,68,21,68,21,98,146,0,-3.251953125,-2.96875
H,2163.688736244,31,77,42,100,13,146,0,-3.251953125,-2.96875
E,2163.743576078,74,20,74,20,94,146,0,-3.251953125,-2.96875
H,2163.747440568,34,74,45,98,13,146,0,-3.26171875,-2.998046875
E,2163.792578976,78,19,78,19,91,146,0,-3.26171875,-2.978515625
H,2163.796443984,38,73,50,97,13,146,0,-3.26171875,-2.98828125
E,2163.851495470,77,18,77,18,86,146,0,-3.251953125,-2.978515625
H,2163.855259944,43,71,57,95,13,146,0,-3.251953125,-2.94921875
E,2163.910185066,80,19,80,19,81,146,0,-3.251953125,-2.939453125
H,2163.914048730,48,67,64,89,13,146,0,-3.251953125,-2.94921875
E,2163.959188398,84,19,84,19,77,146,0,-3.251953125,-3.06640625
H,2163.963052636,51,65,68,87,13,146,0,-3.26171875,-3.115234375
E,2164.037992402,86,18,86,18,73,146,0,-3.26171875,-3.095703125
H,2164.041570144,51,63,69,84,13,146,0,-3.26171875,-3.076171875
E,2164.087108154,88,18,88,18,69,146,0,-3.251953125,-3.046875
H,2164.090882428,56,61,75,82,13,146,0,-3.2421875,-3.02734375
E,2164.145798016,91,21,91,21,68,146,0,-3.154296875,-2.998046875
H,2164.149662618,64,63,85,84,13,146,0,-3.14453125,-2.998046875
E,2164.204601558,94,26,94,26,68,146,0,-3.134765625,-2.96875
H,2164.208465194,62,63,83,84,13,146,0,-3.134765625,-2.96875
E,2164.253604120,95,30,95,30,68,146,0,-3.134765625,-2.958984375
H,2164.257468526,58,63,77,84,13,146,0,-3.134765625,-2.939453125
E,2164.312520530,98,34,98,34,68,146,0,-3.115234375,-2.96875
H,2164.316281896,53,68,71,91,13,146,0,-3.125,-3.0078125
E,2164.371308812,101,36,100,36,68,146,0,-3.125,-2.98828125
H,2164.375152274,49,79,65,100,13,146,0,-3.125,-2.958984375
E,2164.420180474,101,38,100,38,68,146,0,-3.125,-2.94921875
H,2164.424053728,47,87,62,100,13,146,0,-3.125,-2.958984375
E,2164.478981398,100,40,100,40,68,146,0,-3.125,-2.96875
H,2164.482956586,49,103,65,100,13,146,0,-3.134765625,-2.958984375
E,2164.528098802,95,40,95,40,68,146,0,-3.125,-2.939453125
H,2164.531961108,52,126,69,100,13,146,0,-3.125,-2.94921875
E,2164.586790484,87,41,87,41,68,1025,0,-3.115234375,-2.958984375
H,2164.590643438,55,160,73,100,14,1025,0,-3.125,-2.958984375
E,2164.635923428,80,42,80,42,68,1025,0,-3.134765625,-2.98828125
H,2164.639679096,55,186,73,100,14,1025,0,-3.232421875,-2.998046875
E,2164.694596098,71,43,71,43,68,1025,0,-3.232421875,-3.037109375
H,2164.698477724,54,214,72,100,14,1025,0,-3.2421875,-3.056640625
E,2164.753513110,64,43,64,43,68,1025,0,-3.193359375,-3.056640625
H,2164.757268022,51,232,68,100,14,1025,0,-3.193359375,-3.06640625
E,2164.812235368,61,45,61,45,69,1025,0,-3.193359375,-3.076171875
H,2164.816215750,49,242,65,100,14,1025,0,-3.193359375,-3.076171875
E,2164.871006178,56,46,56,46,70,1025,0,-3.203125,-3.06640625
H,2164.874891570,46,249,62,100,14,1025,0,-3.193359375,-3.06640625
E,2164.929951470,50,44,50,44,71,1025,0,-3.1640625,-3.06640625
H,2164.933706536,44,256,58,100,14,1025,0,-3.154296875,-3.076171875
E,2165.008726102,45,43,45,43,71,1025,0,-3.154296875,-3.0859375
H,2165.012638248,41,254,55,100,13,1025,0,-3.134765625,-3.095703125
E,2165.067449886,39,42,39,42,71,1025,0,-3.154296875,-3.0859375
H,2165.071313550,39,246,52,100,13,1025,0,-3.22265625,-3.037109375
E,2165.126253862,35,41,35,41,72,1025,0,-3.212890625,-2.998046875
H,2165.130107908,37,231,49,100,13,1025,0,-3.18359375,-2.998046875
E,2165.185020906,31,41,31,41,72,1025,0,-3.18359375,-2.998046875
H,2165.189050036,34,211,46,100,13,1025,0,-3.134765625,-3.017578125
E,2165.243939752,27,43,27,43,72,1025,0,-3.18359375,-3.017578125
H,2165.247695098,33,198,44,100,13,1025,0,-3.2421875,-2.98828125
E,2165.302729406,24,45,24,45,72,1025,0,-3.212890625,-2.96875
H,2165.306480230,31,188,42,100,13,1025,0,-3.212890625,-2.958984375
E,2165.351632596,22,45,22,45,73,1025,0,-3.212890625,-2.939453125
H,2165.355519220,30,178,40,100,14,1025,0,-3.212890625,-2.94921875
E,2165.410432638,20,44,20,44,75,1025,0,-3.18359375,-2.939453125
H,2165.414417416,29,169,39,100,14,1025,0,-3.14453125,-2.94921875
E,2165.469457114,20,41,20,41,77,1025,0,-3.134765625,-2.939453125
H,2165.473212446,29,166,39,100,14,1025,0,-3.134765625,-2.939453125
E,2165.528076108,20,37,20,37,79,1025,0,-3.154296875,-2.9296875
H,2165.531928376,28,166,38,100,13,1025,0,-3.1640625,-2.919921875
E,2165.586845896,18,33,18,33,80,1025,0,-3.203125,-2.919921875
H,2165.590732450,26,164,35,100,13,1025,0,-3.232421875,-2.9296875
E,2165.645650110,18,32,18,32,80,1025,0,-3.251953125,-2.939453125
H,2165.649680038,24,157,32,100,13,1025,0,-3.2421875,-2.919921875
E,2165.705117588,17,31,17,31,79,1025,0,-3.22265625,-2.919921875
