10.0 10.0
3, 100.00, 100.00, 40, 40, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,2183.087995404,70,35,70,35,107,209,0,-3.26171875,-3.0078125
H,2183.092011822,29,78,38,100,11,209,0,-3.26171875,-3.0078125
E,2183.146910344,67,31,67,31,107,209,0,-3.26171875,-2.998046875
H,2183.150697540,28,77,37,100,11,209,0,-3.26171875,-3.0078125
E,2183.205600290,62,29,62,29,107,149,0,-3.26171875,-2.998046875
H,2183.209584270,26,75,35,100,11,149,0,-3.26171875,-3.017578125
E,2183.264526710,55,27,55,27,107,149,0,-3.26171875,-2.998046875
H,2183.268411612,26,73,35,97,13,149,0,-3.26171875,-2.98828125
E,2183.323206534,48,25,48,25,107,149,0,-3.26171875,-2.98828125
H,2183.327215420,28,73,38,98,13,149,0,-3.26171875,-2.998046875
E,2183.372320060,43,23,43,23,107,149,0,-3.26171875,-3.017578125
H,2183.376204626,27,74,36,98,13,149,0,-3.26171875,-3.046875
E,2183.431010356,39,21,40,21,107,149,0,-3.26171875,-3.056640625
H,2183.434994518,26,76,34,100,13,149,0,-3.26171875,-3.0859375
E,2183.480136314,38,19,38,19,107,149,0,-3.26171875,-3.0859375
H,2183.484021384,25,77,33,100,13,149,0,-3.251953125,-3.0859375
E,2183.538814668,37,18,37,18,107,149,0,-3.2421875,-3.10546875
H,2183.542923276,23,75,31,100,13,149,0,-3.193359375,-3.095703125
E,2183.587930434,39,17,39,17,107,149,0,-3.1640625,-3.095703125
H,2183.591782744,23,73,31,97,13,149,0,-3.193359375,-3.037109375
E,2183.646620590,45,17,44,17,107,149,0,-3.154296875,-2.998046875
H,2183.650572594,23,74,31,98,13,149,0,-3.14453125,-3.017578125
E,2183.705423964,53,18,52,18,107,149,0,-3.14453125,-2.998046875
H,2183.709375310,23,77,31,100,13,149,0,-3.154296875,-3.02734375
E,2183.754523938,60,18,60,18,107,149,0,-3.14453125,-3.017578125
H,2183.758377424,23,77,31,100,13,149,0,-3.134765625,-2.998046875
E,2183.813892212,70,18,70,18,106,149,0,-3.125,-3.0078125
H,2183.817645024,23,72,31,96,13,149,0,-3.134765625,-2.998046875
E,2183.872063122,77,18,77,18,103,149,0,-3.134765625,-2.998046875
H,2183.876013922,24,69,32,92,13,149,0,-3.14453125,-2.998046875
E,2183.930866846,78,18,78,18,99,149,0,-3.154296875,-2.98828125
H,2183.934728116,24,69,32,93,13,149,0,-3.14453125,-2.958984375
E,2184.009669478,82,16,82,16,95,149,0,-3.14453125,-2.900390625
H,2184.013158278,27,73,36,97,13,149,0,-3.14453125,-2.919921875
E,2184.058848678,85,16,85,16,92,149,0,-3.14453125,-2.919921875
H,2184.062558258,30,80,40,100,13,149,0,-3.154296875,-2.958984375
E,2184.117441590,86,15,86,15,88,149,0,-3.193359375,-2.998046875
H,2184.121337524,32,93,43,100,13,149,0,-3.193359375,-2.998046875
E,2184.176244250,87,14,87,14,85,149,0,-3.1640625,-3.017578125
H,2184.180236826,36,104,48,100,13,149,0,-3.18359375,-3.02734375
E,2184.235046882,91,14,91,14,80,149,0,-3.193359375,-3.017578125
H,2184.238712250,40,114,53,100,12,149,0,-3.203125,-3.037109375
E,2184.293962102,99,16,99,16,76,149,0,-3.22265625,-3.017578125
H,2184.297859100,47,132,62,100,11,149,0,-3.18359375,-2.998046875
E,2184.352747262,101,19,100,19,70,258,0,-3.134765625,-2.998046875
H,2184.356593846,52,141,69,100,11,258,0,-3.14453125,-2.98828125
E,2184.411451992,91,23,91,23,64,258,0,-3.095703125,-2.958984375
H,2184.415122162,55,148,74,100,11,258,0,-3.10546875,-3.037109375
E,2184.470254960,82,24,83,24,61,258,0,-3.0859375,-3.076171875
H,2184.473923940,55,145,74,100,11,258,0,-3.06640625,-3.076171875
E,2184.529173834,74,23,74,23,61,258,0,-3.10546875,-3.046875
