device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,2087.377511834,100,54,127,-3.26171875,-3.154296875
E,2087.426514074,100,56,126,-3.26171875,-3.1640625
E,2087.475628538,100,58,126,-3.26171875,-3.173828125
E,2087.534319170,100,59,126,-3.26171875,-3.173828125
E,2087.583321326,100,58,126,-3.26171875,-3.18359375
E,2087.632323370,100,58,126,-3.26171875,-3.193359375
E,2087.681438016,100,60,125,-3.26171875,-3.193359375
E,2087.740128382,100,66,125,-3.26171875,-3.18359375
E,2087.789130664,100,70,125,-3.26171875,-3.1640625
E,2087.838132876,100,71,125,-3.26171875,-3.203125
E,2087.887247368,100,70,124,-3.26171875,-3.193359375
E,2087.945937734,100,68,124,-3.26171875,-3.125
E,2088.014940282,100,67,124,-3.26171875,-3.115234375
E,2088.063942270,100,68,124,-3.26171875,-3.14453125
E,2088.113056860,100,68,124,-3.26171875,-3.10546875
E,2088.171747212,100,69,124,-3.26171875,-3.076171875
E,2088.220749368,100,69,124,-3.26171875,-3.017578125
E,2088.269751594,100,71,124,-3.26171875,-2.978515625
E,2088.318866282,100,72,123,-3.26171875,-3.037109375
E,2088.377556536,100,72,123,-3.26171875,-3.046875
E,2088.426559042,100,74,123,-3.26171875,-3.076171875
E,2088.485361562,100,78,123,-3.26171875,-3.095703125
E,2088.534476222,100,82,122,-3.26171875,-3.056640625
E,2088.593166574,100,84,122,-3.26171875,-3.037109375
E,2088.642168688,100,84,122,-3.26171875,-3.0078125
E,2088.700971502,100,82,121,-3.26171875,-3.037109375
E,2088.759887142,100,82,121,-3.26171875,-3.134765625
E,2088.818576836,100,79,121,-3.26171875,-3.0859375
E,2088.877379496,100,74,122,-3.26171875,-3.125
E,2088.936182156,100,67,122,-3.271484375,-3.125
E,2089.005849172,100,60,123,-3.26171875,-3.125
E,2089.063987070,100,52,124,-3.26171875,-3.125
E,2089.112989366,100,46,125,-3.26171875,-3.115234375
E,2089.161991452,100,40,126,-3.26171875,-3.154296875
E,2089.211107092,100,35,126,-3.26171875,-3.154296875
E,2089.269796520,84,29,127,-3.26171875,-3.1640625
E,2089.318798732,72,25,127,-3.26171875,-3.14453125
E,2089.367800874,62,22,127,-3.26171875,-3.134765625
E,2089.416916206,53,20,127,-3.26171875,-3.115234375
E,2089.475605774,45,17,128,-3.26171875,-3.10546875
E,2089.524608266,40,16,128,-3.26171875,-3.095703125
E,2089.573610380,35,14,128,-3.26171875,-3.06640625
E,2089.622725390,31,13,128,-3.26171875,-3.056640625
E,2089.681415336,26,12,128,-3.26171875,-2.998046875
E,2089.730417464,23,11,128,-3.26171875,-2.998046875
E,2089.779419746,20,10,128,-3.26171875,-3.017578125
E,2089.828534658,18,9,129,-3.26171875,-2.96875
E,2089.887224576,16,8,129,-3.26171875,-2.958984375
E,2089.936227040,14,8,129,-3.26171875,-3.017578125
E,2090.005229224,13,7,129,-3.26171875,-3.037109375
E,2090.054344164,12,7,129,-3.26171875,-3.046875
E,2090.113034110,11,7,129,-3.26171875,-3.056640625
E,2090.162036350,12,7,129,-3.26171875,-3.076171875
E,2090.211038660,13,7,129,-3.26171875,-3.0859375
E,2090.260153236,12,6,129,-3.26171875,-3.076171875
E,2090.318843518,10,6,129,-3.271484375,-3.14453125
E,2090.367845688,9,6,129,-3.26171875,-3.134765625
E,2090.416848250,8,6,129,-3.26171875,-3.125
E,2090.465962476,8,6,129,-3.26171875,-3.125
E,2090.524652884,7,5,129,-3.26171875,-3.134765625
E,2090.573655278,7,5,129,-3.26171875,-3.115234375
E,2090.622657602,6,5,129,-3.26171875,-3.134765625
E,2090.671771842,7,5,129,-3.26171875,-3.18359375
E,2090.730462320,10,5,129,-3.26171875,-3.193359375
E,2090.779464574,15,6,129,-3.26171875,-3.18359375
E,2090.828466730,22,8,129,-3.26171875,-3.14453125
E,2090.877581292,29,9,129,-3.26171875,-3.1640625
E,2090.936271686,38,10,129,-3.26171875,-3.14453125
E,2091.005274024,46,12,129,-3.26171875,-3.154296875
E,2091.054276236,57,14,129,-3.26171875,-3.154296875
E,2091.103942202,68,16,129,-3.26171875,-3.154296875
E,2091.162081122,78,19,128,-3.26171875,-3.154296875
E,2091.211083418,84,21,128,-3.26171875,-3.154296875
E,2091.260085574,88,23,128,-3.26171875,-3.134765625
E,2091.309200192,96,24,127,-3.26171875,-3.125
E,2091.367890600,100,26,123,-3.26171875,-3.125
