10.0 10.0
3, 100.00, 100.00, 15, 15, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,2033.757310848,3,3,3,3,132,144,0,-3.26171875,-3.017578125
H,2033.760714458,47,46,62,62,7,144,0,-3.26171875,-3.037109375
E,2033.806313200,3,3,3,3,132,144,0,-3.26171875,-3.02734375
H,2033.809838036,48,43,65,58,7,144,0,-3.26171875,-3.02734375
E,2033.855427958,3,3,3,3,132,144,0,-3.26171875,-3.037109375
H,2033.858829538,51,41,68,55,7,144,0,-3.26171875,-3.046875
E,2033.914118044,3,3,3,3,132,144,0,-3.26171875,-3.046875
H,2033.917554736,55,39,73,52,7,144,0,-3.26171875,-3.06640625
E,2033.963120368,3,3,3,3,132,144,0,-3.26171875,-3.076171875
H,2033.966523684,56,37,74,50,7,144,0,-3.26171875,-3.0859375
E,2034.032122398,3,3,3,3,132,144,0,-3.26171875,-3.0859375
H,2034.035434826,53,34,71,46,7,144,0,-3.26171875,-3.10546875
E,2034.082109916,3,3,3,3,132,144,0,-3.26171875,-3.095703125
H,2034.085554826,49,30,65,40,7,144,0,-3.26171875,-3.095703125
E,2034.139927424,3,3,3,3,132,145,0,-3.26171875,-3.10546875
H,2034.143331510,45,27,60,36,7,145,0,-3.271484375,-3.115234375
E,2034.188929538,3,3,3,3,132,145,0,-3.26171875,-3.134765625
H,2034.192333526,43,25,57,33,7,145,0,-3.26171875,-3.154296875
E,2034.237931960,3,3,3,3,132,145,0,-3.26171875,-3.154296875
H,2034.241490074,39,22,53,30,7,145,0,-3.26171875,-3.173828125
E,2034.287046816,4,3,4,3,132,145,0,-3.26171875,-3.173828125
H,2034.290448746,37,20,49,27,7,145,0,-3.26171875,-3.1640625
E,2034.345736804,7,3,7,3,132,145,0,-3.26171875,-3.154296875
H,2034.349140834,36,19,48,26,7,145,0,-3.26171875,-3.154296875
E,2034.394739086,9,4,9,4,132,145,0,-3.22265625,-3.14453125
H,2034.398141506,35,18,47,24,7,145,0,-3.134765625,-3.10546875
E,2034.443741284,11,4,11,4,132,145,0,-3.02734375,-3.0859375
H,2034.447320496,34,17,46,23,7,145,0,-3.0078125,-3.076171875
E,2034.492856154,13,4,13,4,132,145,0,-3.134765625,-3.076171875
H,2034.496587378,33,16,44,22,7,145,0,-3.212890625,-3.06640625
E,2034.551546170,15,4,15,4,132,145,0,-3.26171875,-3.056640625
