10.0 10.0
3, 100.00, 100.00, 30, 30, 60, 1.67, 20, 1, 0, 0, 1, 10, 1000, 50
E,2055.503597920,68,95,68,95,50,611,0,-3.095703125,-2.91015625
H,2055.507435320,142,40,100,53,8,611,0,-3.10546875,-2.98828125
E,2055.562287292,69,100,69,100,51,621,0,-3.115234375,-2.96875
H,2055.566129900,146,41,100,55,8,621,0,-3.095703125,-2.94921875
E,2055.611289476,70,102,70,100,54,621,0,-3.10546875,-2.94921875
H,2055.615131776,149,42,100,56,8,621,0,-3.0859375,-2.958984375
E,2055.660291702,73,102,73,100,56,621,0,-3.06640625,-2.958984375
H,2055.664132686,148,42,100,56,8,621,0,-3.06640625,-2.958984375
E,2055.709407230,74,104,74,100,57,621,0,-3.154296875,-2.998046875
H,2055.713248382,146,43,100,57,8,621,0,-3.203125,-3.056640625
E,2055.768096560,72,108,72,100,58,621,0,-3.232421875,-3.056640625
H,2055.772111382,151,44,100,58,8,621,0,-3.2421875,-3.0859375
E,2055.817099038,72,113,72,100,59,621,0,-3.2421875,-3.076171875
H,2055.820941128,161,45,100,61,8,621,0,-3.232421875,-3.056640625
E,2055.866101040,71,120,71,100,60,621,0,-3.22265625,-3.046875
H,2055.869942738,168,48,100,64,8,621,0,-3.203125,-3.037109375
E,2055.915216750,72,126,72,100,61,621,0,-3.203125,-2.978515625
H,2055.919058742,170,49,100,66,8,621,0,-3.212890625,-2.939453125
E,2055.973906066,74,128,74,100,61,621,0,-3.203125,-2.919921875
H,2055.977747764,170,50,100,67,8,621,0,-3.203125,-2.91015625
E,2056.042908208,72,120,72,100,61,621,0,-3.193359375,-2.890625
H,2056.046831470,160,50,100,67,8,621,0,-3.18359375,-2.900390625
E,2056.091910644,72,104,72,100,61,621,0,-3.18359375,-2.880859375
H,2056.095663554,144,46,100,61,8,621,0,-3.18359375,-2.880859375
E,2056.141026046,78,90,78,90,61,621,0,-3.18359375,-2.87109375
H,2056.144688222,126,41,100,55,8,621,0,-3.154296875,-2.87109375
E,2056.199715362,85,75,85,75,60,621,0,-3.134765625,-2.8515625
H,2056.203380968,107,37,100,49,8,621,0,-3.125,-2.861328125
E,2056.248717574,97,65,97,65,60,621,0,-3.10546875,-2.841796875
H,2056.252384510,98,34,100,45,8,621,0,-3.10546875,-2.919921875
E,2056.297719926,120,56,100,56,60,621,0,-3.095703125,-2.94921875
H,2056.301693896,91,31,100,42,8,621,0,-3.115234375,-2.978515625
E,2056.346835356,139,49,100,49,59,621,0,-3.125,-2.94921875
H,2056.350678454,88,31,100,42,8,621,0,-3.095703125,-2.98828125
E,2056.405524784,150,42,100,42,57,621,0,-3.06640625,-2.98828125
H,2056.409366608,91,33,100,45,8,621,0,-3.056640625,-2.958984375
E,2056.454527024,155,37,100,37,54,621,0,-3.046875,-2.958984375
H,2056.458370122,92,36,100,48,8,621,0,-3.017578125,-2.939453125
E,2056.503529418,160,33,100,33,51,621,0,-3.017578125,-2.98828125
H,2056.507371802,93,37,100,49,8,621,0,-2.998046875,-2.98828125
E,2056.552644232,164,29,100,29,48,621,0,-2.98828125,-2.998046875
H,2056.556618566,92,37,100,49,8,621,0,-3.046875,-3.02734375
E,2056.611334192,161,25,100,25,45,623,0,-3.14453125,-3.037109375
H,2056.615176282,89,35,100,47,8,623,0,-3.203125,-3.017578125
E,2056.660336460,153,23,100,23,41,623,0,-3.203125,-3.017578125
H,2056.664178242,89,34,100,45,8,623,0,-3.232421875,-3.017578125
E,2056.709338700,145,21,100,21,40,623,0,-3.2421875,-3.02734375
H,2056.713180860,88,32,100,43,8,623,0,-3.2421875,-3.02734375
E,2056.758453724,139,19,100,19,40,623,0,-3.2421875,-3.017578125
H,2056.762297032,81,30,100,40,8,623,0,-3.232421875,-3.017578125
E,2056.817143726,137,17,100,17,40,623,0,-3.232421875,-3.017578125
H,2056.821114504,75,28,100,37,8,623,0,-3.232421875,-3.02734375
E,2056.866145840,135,16,100,16,40,623,0,-3.232421875,-3.037109375
H,2056.869988462,74,28,98,37,8,623,0,-3.232421875,-3.02734375
E,2056.915148248,134,15,100,15,40,623,0,-3.22265625,-3.017578125
H,2056.918991878,74,29,99,38,8,623,0,-3.212890625,-3.017578125
E,2056.964263132,135,15,100,15,40,623,0,-3.22265625,-3.017578125
H,2056.968106202,76,29,100,39,8,623,0,-3.22265625,-3.017578125
E,2057.042952938,135,18,100,18,40,623,0,-3.22265625,-3.02734375
H,2057.046707080,83,32,100,43,8,623,0,-3.22265625,-3.037109375
