,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
0,0.0027544520353876252,0.352569860529674,2.0,27.0,50,50,,,0.0035559029457267817,0.455155577053086,100.0,18.0,50,50,,
1,0.0028849329465858824,0.1837171229666818,2.0,27.0,50,50,0.00013048091119825713,-0.16885273756299218,0.00530709914940244,0.3390225635894008,100.0,18.0,50,50,0.0017511962036756584,-0.11613301346368521
2,0.0031251976696697764,0.13183766806779285,2.0,26.0,50,50,0.000240264723083894,-0.051879454898888955,0.007682598667230301,0.3271658949950188,93.0,17.0,50,50,0.002375499517827861,-0.011856668594382003
3,0.006143218865097923,0.19774009839085496,2.0,25.0,50,50,0.0030180211954281464,0.06590243032306212,0.010987094081447985,0.3519786579274794,80.0,17.0,50,50,0.0033044954142176838,0.024812762932460597
4,0.016173864144998728,0.4281376482220401,2.0,24.0,50,50,0.010030645279900805,0.23039754983118513,0.012119454549934938,0.3080627353486831,71.0,17.0,50,50,0.001132360468486953,-0.043915922578796285
5,0.021309209675076757,0.46982119446661036,2.0,24.0,50,50,0.00513534553007803,0.04168354624457027,0.011837981150588383,0.24548076868610497,63.0,17.0,50,50,-0.0002814733993465549,-0.06258196666257815
6,0.01909640113527968,0.3485053412662735,2.0,26.0,50,50,-0.0022128085397970787,-0.12131585320033683,0.014846418822747356,0.2679697962054603,57.0,17.0,50,50,0.0030084376721589735,0.02248902751935533
7,0.01703707545984466,0.2590190328406808,2.0,26.0,50,50,-0.0020593256754350177,-0.08948630842559274,0.01982214904062521,0.32190488836299136,49.0,16.0,50,50,0.004975730217877852,0.05393509215753106
8,0.014314656958375693,0.17689952170238268,2.0,25.0,50,50,-0.002722418501468968,-0.0821195111382981,0.0212362656499874,0.3028584868828812,44.0,16.0,50,50,0.0014141166093621926,-0.019046401480110164
9,0.012055172001363659,0.11777396259616942,2.0,23.0,50,50,-0.0022594849570120347,-0.05912555910621327,0.021110184091443294,0.2623943773204833,40.0,16.0,50,50,-0.0001260815585441069,-0.040464109562397876
10,0.01026310383133286,0.07596196801642756,2.0,22.0,50,50,-0.0017920681700307993,-0.04181199457974186,0.0237478011826836,0.2714539914336882,36.0,15.0,50,50,0.0026376170912403053,0.009059614113204884
11,0.009140589918790137,0.05060462835629827,2.0,20.0,50,50,-0.0011225139125427223,-0.02535733966012929,0.0250102996526868,0.2587715911618116,33.0,15.0,50,50,0.0012624984700032003,-0.012682400271876615
12,0.008943804377706517,0.04215241891868476,2.0,20.0,50,50,-0.00019678554108362029,-0.00845220943761351,0.025022094243807677,0.23008257998602571,31.0,15.0,50,50,1.179459112087694e-05,-0.028689011175785872
13,0.008193432683996141,0.027171950479320285,2.0,19.0,50,50,-0.0007503716937103753,-0.014980468439364472,0.023903686957977715,0.18962461379604859,29.0,15.0,50,50,-0.0011184072858299622,-0.04045796618997713
14,0.008194421138073603,0.024307705121409996,2.0,19.0,50,50,9.884540774617728e-07,-0.0028642453579102896,0.021531077562163718,0.137379719076849,28.0,15.0,50,50,-0.0023726093958139974,-0.052244894719199575
15,0.007995936904987561,0.01914225850489234,2.0,18.0,50,50,-0.0001984842330860423,-0.005165446616517657,0.01983197870752961,0.10050792210657462,26.0,15.0,50,50,-0.0016990988546341061,-0.03687179697027439
16,0.007043827057110659,0.004718068582447434,2.0,18.0,50,50,-0.000952109847876902,-0.014424189922444906,0.017979093096437804,0.06596681777384722,25.0,15.0,50,50,-0.0018528856110918077,-0.034541104332727404
17,0.006290235648111481,-0.0054993211441672595,2.0,18.0,50,50,-0.0007535914089991779,-0.010217389726614692,0.015573371659392172,0.028208785609817457,24.0,15.0,50,50,-0.002405721437045632,-0.03775803216402976
18,0.006290105215057734,-0.004951470485863817,2.0,18.0,50,50,-1.30433053747471e-07,0.000547850658303442,0.01434491039070886,0.009677535918793308,24.0,14.0,50,50,-0.0012284612686833118,-0.018531249691024147
19,0.0062899993779632225,-0.004462305800567198,2.0,18.0,50,50,-1.0583709451113948e-07,0.0004891646852966192,0.014094169153084493,0.005539442126209251,23.0,14.0,50,50,-0.00025074123762436687,-0.004138093792584057
20,0.006289913355268448,-0.004024475828416497,2.0,17.0,50,50,-8.602269477471503e-08,0.0004378299721507009,0.014320111933769973,0.007839223467128604,23.0,14.0,50,50,0.0002259427806854796,0.0022997813409193534
