device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,2650.169631784,39.0,4.0,4.0,50,50,5605.0,8.060992445997012,5.163731575012207,2.4903101921081543,-0.015313400361921563,0.016381547470132145,-0.024806953065337672,-27.042023147489253,-28.086610351656255,-28.846094131469727,H,2650.173051536,81.0,15.0,6.0,50,50,3486.0,6.56666904439942,1.342814326286316,7.316967352456142,0.006822994212850854,0.0147941140473484,-0.021777063341634643,-17.029327392578125,0.9636333360648195,-48.4267692565918
E,2650.218634038,38.0,4.0,4.0,50,50,5605.0,8.094877382803555,5.163731575012207,2.4875727871018793,-0.01827827390961842,0.019825468923618573,-0.027062979785366204,-26.994896864442474,-28.152898549942023,-28.85567498216247,H,2650.222051480,81.0,15.0,6.0,50,50,3486.0,6.596728054731244,1.348460165510041,7.319711955339555,0.0075571595751229795,0.021042457571433436,-0.024487275344830365,-16.989806793679715,1.1467317871661658,-48.27997644437134
E,2650.267636404,38.0,4.0,4.0,50,50,5605.0,8.104348476642349,5.163731575012207,2.465895414352417,-0.019585581489681772,0.02516560034833074,-0.02978849894030013,-27.241651875143837,-28.05925305855317,-28.962993650880765,H,2650.271054350,81.0,15.0,6.0,50,50,3486.0,6.622057811346949,1.3719571200983176,7.2887370269948235,0.0069028352896598165,0.028599236908626362,-0.024647651324624383,-16.90435984387038,1.2451550960540771,-48.26179397516606
E,2650.316752884,38.0,4.0,4.0,50,50,5605.0,8.090774413582063,5.163731575012207,2.4604268541229866,-0.022431103512644768,0.030745513461607452,-0.02943811510614102,-27.393413543701175,-27.918331146240234,-29.2232535267157,H,2650.320224352,81.0,15.0,6.0,50,50,3486.0,6.628620147705078,1.3747111161549885,7.28690101767099,0.008464784421507388,0.03352605875942015,-0.023993126647446746,-16.943087547056134,1.2000008283122892,-48.58572847099714
E,2650.375441038,38.0,4.0,4.0,50,50,5605.0,8.066362172716163,5.169194584679006,2.4184316245946773,-0.022550607099175394,0.03846070458716725,-0.03418073058128357,-27.364732729613443,-27.926525634066362,-29.278562431511244,H,2650.378892234,81.0,15.0,6.0,50,50,3486.0,6.634263536528194,1.3719524327457204,7.288740151916899,0.009613330475986004,0.03969318237507083,-0.02506121119602792,-17.08103990914894,1.2321492883958602,-48.756370544433594
E,2650.424443446,38.0,4.0,4.0,50,50,5605.0,8.04058196854991,5.208464411024276,2.432004522151256,-0.02361874035731841,0.04795441004421057,-0.03418073058128357,-27.11794009148258,-28.00113443105852,-28.99916264148157,H,2650.427988456,81.0,15.0,6.0,50,50,3486.0,6.635184630331966,1.3972867149392338,7.2699695852433965,0.01109454469124396,0.047330897814545095,-0.02514180943371773,-17.047989131607157,1.3757487039686898,-48.756370544433594
E,2650.473445560,38.0,4.0,4.0,50,50,5605.0,8.003964555167395,5.175939083099365,2.450960114352242,-0.024686750750733632,0.0555436871945858,-0.034300082158042214,-26.985250390752338,-28.057931982294537,-28.771555020136915,H,2650.476989436,81.0,15.0,6.0,50,50,3486.0,6.62297737866991,1.4038513898849487,7.263404846191406,0.011830297824476034,0.05612780397096949,-0.02456739917397499,-16.83194370142814,1.3436253484523548,-48.8071534820416
E,2650.522562208,38.0,4.0,4.0,50,50,5605.0,7.970071529157945,5.174576442667721,2.4306359807467133,-0.025635547935962677,0.05566291731753168,-0.035248879343271255,-27.165673440990847,-27.897948378852494,-28.888278932859514,H,2650.525886018,81.0,15.0,6.0,50,50,3486.0,6.588206236155588,1.4151339292343175,7.257763521427812,0.010187866607581277,0.06252710894846705,-0.02456739917397499,-16.681878995004443,1.1605359958449013,-48.81546388601201
E,2650.581250614,38.0,4.0,4.0,50,50,5605.0,7.953776576613012,5.165094215443851,2.4428432770283237,-0.02587400797394014,0.05685029578663664,-0.03536810905038852,-27.393413543701172,-27.842418343484923,-29.136402015861826,H,2650.584820530,81.0,15.0,5.0,50,50,3486.0,6.572296452879403,1.428266167640686,7.239916826970232,0.010600386043997882,0.06392668345195508,-0.023580343605963117,-16.759916867173263,1.0169215758850139,-48.65484440200019
E,2650.630252924,39.0,4.0,4.0,50,50,5605.0,7.913122408432461,5.173214151049703,2.4523256786590073,-0.027652628734826077,0.05850970044610031,-0.03631702437996864,-27.364802023275978,-27.926505835950717,-29.202779197668455,H,2650.633669624,81.0,15.0,5.0,50,50,3486.0,6.580716875074586,1.4226257383754735,7.221142314421174,0.011749626137316227,0.06277039692685071,-0.023911718432416643,-16.813300239556153,0.9643848538398743,-48.4351080749582
