,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
0,0.007439046016441476,0.952197890104567,5.0,4.0,50,50,,,0.009390717350553924,1.2020118208709603,38.0,24.0,50,50,,
1,0.01630311072330368,1.0438979491249019,5.0,4.0,50,50,0.008864064706862204,0.09170005902033485,0.018945133820769466,1.2125458714314914,34.0,21.0,50,50,0.009554416470215541,0.010534050560531139
2,0.02772553882124714,1.185726663020353,5.0,3.0,50,50,0.01142242809794346,0.14182871389545104,0.030442083148304093,1.3004106466297285,31.0,19.0,50,50,0.011496949327534627,0.0878647751982371
3,0.03972161300644481,1.2763103642122726,4.0,3.0,50,50,0.011996074185197672,0.09058370119191972,0.04378560225942669,1.4059605428884887,28.0,17.0,50,50,0.013343519111122595,0.10554989625876021
4,0.05289751232659187,1.3633216806972692,5.0,4.0,50,50,0.01317589932014706,0.0870113164849966,0.05796729841798796,1.4927792184303739,26.0,15.0,50,50,0.014181696158561269,0.08681867554188516
5,0.06881171217843327,1.4858508194544606,6.0,4.0,50,50,0.015914199851841393,0.1225291387571914,0.07543207571455847,1.6278607818174633,24.0,13.0,50,50,0.017464777296570512,0.13508156338708943
6,0.0868005842092603,1.6174227732666293,7.0,5.0,50,50,0.01798887203082704,0.13157195381216868,0.0962615336495726,1.7951294302308134,22.0,12.0,50,50,0.02082945793501413,0.1672686484133501
7,0.10779878532263731,1.7739030071412267,8.0,5.0,50,50,0.02099820111337701,0.15648023387459742,0.12061693952601239,1.9884532800176447,21.0,11.0,50,50,0.024355405876439792,0.19332384978683126
8,0.12907878273682272,1.9023141973321045,10.0,5.0,50,50,0.021279997414185403,0.12841119019087777,0.14794395956770767,2.1924927038522455,19.0,10.0,50,50,0.02732702004169528,0.20403942383460083
9,0.14917027305341884,1.9872257862347993,12.0,5.0,50,50,0.020091490316596128,0.08491158890269479,0.1765007707882207,2.378043253665754,18.0,10.0,50,50,0.02855681122051304,0.1855505498135086
10,0.16958442870845528,2.062595833049408,12.0,5.0,50,50,0.02041415565503643,0.0753700468146088,0.20558809958227456,2.540052076112896,18.0,9.0,50,50,0.029087328794053846,0.1620088224471421
11,0.18905656047443714,2.112219479079148,12.0,5.0,50,50,0.019472131765981865,0.0496236460297399,0.23513386984945817,2.6834156356960026,17.0,9.0,50,50,0.029545770267183608,0.14336355958310643
12,0.20747465708036875,2.139574192579307,13.0,5.0,50,50,0.018418096605931605,0.027354713500158834,0.2652024963396483,2.813373758698997,17.0,8.0,50,50,0.030068626490190153,0.12995812300299425
13,0.22404667029454925,2.1375844024571653,14.0,4.0,50,50,0.016572013214180503,-0.0019897901221415104,0.2943990642296362,2.913509514104435,17.0,8.0,50,50,0.029196567889987868,0.10013575540543806
14,0.23919098980523656,2.116497503901825,13.0,4.0,50,50,0.015144319510687315,-0.021086898555340294,0.32258323931910254,2.9870144382654598,17.0,8.0,50,50,0.028184175089466357,0.07350492416102483
15,0.2529054935081747,2.0789839280511955,12.0,4.0,50,50,0.013714503702938141,-0.03751357585062953,0.3501095206013678,3.0427432570252146,17.0,8.0,50,50,0.027526281282265253,0.05572881875975488
16,0.2651347655087646,2.0264438428646563,11.0,4.0,50,50,0.012229272000589875,-0.05254008518653919,0.37621040177727083,3.0732431027807268,16.0,7.0,50,50,0.026100881175903035,0.030499845755512123
