device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,2352.019455086,4.0,2.0,75.0,15,15,5605.0,9.02888386897001,2.1795245159425973,2.8809471130371094,-0.015042101784978973,0.02096093118349045,-0.008055125059841697,-28.30896759033203,-25.440227508544922,-29.214898672560338,H,2352.022779092,78.0,100.0,100.0,15,15,3486.0,7.412037644239207,3.672284787372241,5.420086860656738,-0.01564707292076241,0.0029230857247473123,-0.015235427314787244,-22.24188804626465,-28.988711921411642,-35.338052925647915
E,2352.078231776,4.0,2.0,70.0,15,15,5605.0,9.032475031649096,2.1785198733004556,2.9073684569877414,-0.017178146093482935,0.023009068798989105,-0.008545182645320892,-28.302362480104975,-25.532702147869102,-29.221931347649218,H,2352.081555544,78.0,100.0,100.0,15,15,3486.0,7.421029077208598,3.6744284629821777,5.442357905876679,-0.014073517572428484,0.0071018431035261,-0.015928418682654485,-22.475731846252224,-28.837759558017964,-34.986242191765896
E,2352.127234198,4.0,2.0,63.0,15,15,5605.0,9.034479797565417,2.1729178428649902,2.956194740212652,-0.01815851218998432,0.025810815505259065,-0.008545182645320892,-28.29676055908203,-25.703594471418675,-29.353608316821628,H,2352.130646544,78.0,100.0,100.0,15,15,3486.0,7.422101020812988,3.6855623428821263,5.477903733985244,-0.01583437133736839,0.01039971039688524,-0.016996442572161617,-22.665253487497505,-28.665803575827006,-34.74938188672722
E,2352.176025444,4.0,2.0,57.0,15,15,5605.0,9.045685768127441,2.1729178428649902,2.9984201575772373,-0.018736414720794715,0.028927647651163277,-0.007389378591450514,-28.303364952125495,-25.735804044396055,-29.48488600582796,H,2352.179647496,78.0,100.0,100.0,15,15,3486.0,7.410967495767385,3.664368030204568,5.469990399209768,-0.0160222165286541,0.01750096965569734,-0.01806457761243077,-22.52548169284006,-28.728712324356337,-34.930470986666585
E,2352.225695526,4.0,2.0,52.0,15,15,5605.0,9.05228918777087,2.153106939069505,3.0284358650819705,-0.0174932098926727,0.031063771954686833,-0.00698670383582346,-28.35519359140467,-25.60413373117713,-29.529708862304688,H,2352.229108264,78.0,100.0,100.0,15,15,3486.0,7.409893989562988,3.639956102532338,5.480048993050968,-0.01115177497844659,0.01523624759958455,-0.016210335230176585,-22.265537372551517,-28.73622703552246,-34.94979476928711
E,2352.283831576,4.0,2.0,48.0,15,15,5605.0,9.0512908143504,2.116488957215869,3.0330412831601885,-0.014866834394209359,0.03377750852558699,-0.008632417452792007,-28.434033565501707,-25.479464583682578,-29.430675992218582,H,2352.287243936,78.0,100.0,100.0,15,15,3486.0,7.409893989562988,3.6489385744271616,5.50338871883113,-0.0077592489880419545,0.016902222508384336,-0.015048140938419045,-22.152830607330745,-28.647169596588554,-34.66035678822507
E,2352.333045552,4.0,2.0,44.0,15,15,5605.0,9.045685768127441,2.093071157207137,3.0538447317683994,-0.011575156522374,0.03409349569775206,-0.009613330475986004,-28.46766471862793,-25.48644346685453,-29.247564801422683,H,2352.336456792,78.0,100.0,100.0,15,15,3486.0,7.421024527208579,3.6277517403620054,5.4832769955652525,-0.006503083048924531,0.017090365290641785,-0.012032214332117812,-22.155360426561607,-28.56065163636168,-34.732582644495906
E,2352.382048534,4.0,2.0,42.0,15,15,5605.0,9.025881832332262,2.0940672704661747,3.063062906661962,-0.009035713096674588,0.03311258181929588,-0.009035713096674588,-28.335637792374648,-25.47947049894666,-29.11727746909549,H,2352.385459718,78.0,100.0,100.0,15,15,3486.0,7.38870895171373,3.625598669052124,5.514516428135874,-0.00251312815253773,0.018064304149322905,-0.009801746721589757,-22.312267735379205,-28.631032121895643,-34.93149169896483
E,2352.431166134,4.0,2.0,40.0,15,15,5605.0,9.002464143076093,2.0930735646541665,3.065050337693915,-0.0062352599847656995,0.03253510065064927,-0.00912266331045969,-28.2235164642334,-25.440227508544922,-29.078035354614258,H,2352.434776160,78.0,100.0,100.0,15,15,3486.0,7.385478973388672,3.625598669052124,5.495490477156511,-0.00018891480701038968,0.016211131335664486,-0.007665949621666171,-22.327341079711914,-28.72759102493532,-34.84964333283556
E,2352.489643952,4.0,2.0,37.0,15,15,5605.0,8.983656764564618,2.100665797498647,3.0828655359458415,-0.0025401159844583854,0.03031195822262364,-0.009035838696585318,-28.26971542794029,-25.440227508544922,-29.130834022964443,H,2352.493267544,78.0,100.0,100.0,15,15,3486.0,7.407737241238794,3.625598669052124,5.526718399402901,0.0019475817954592905,0.014074635582247176,-0.004555662121466845,-22.24943670752167,-28.64719570298122,-34.94008944395058
E,2352.538645744,4.0,2.0,36.0,15,15,5605.0,8.965841580059774,2.1250803212144227,3.1016726235368104,-0.0010681478306651115,0.02768502916635784,-0.007390221315043296,-28.34856711846223,-25.486426614302154,-29.26809069229335,H,2352.542269210,78.0,100.0,100.0,15,15,3486.0,7.398766142052846,3.636726516562266,5.529953479766846,0.0031099739987162367,0.01096488678648841,-0.0003778779731163917,-22.163994417687345,-28.56067351093827,-35.15009515514054
E,2352.587649328,4.0,2.0,37.0,15,15,5605.0,8.947037657900442,2.1494919740786003,3.1128878593444824,-0.0004908038796989314,0.024394319031440494,-0.005254199082058309,-28.428400730058353,-25.571867679521244,-29.445570992733806,H,2352.591273620,78.0,100.0,100.0,15,15,3486.0,7.386558772171087,3.6489338864440253,5.541081189071589,0.007099108470063056,0.010681478306651115,0.0,-22.06741524572807,-28.72003018032021,-35.16952896118164
E,2352.636766158,4.0,2.0,38.0,15,15,5605.0,8.929223501929426,2.173901938525557,3.086504651849032,0.001154266736899949,0.02127683677574482,-0.002541191217310523,-28.513835009693764,-25.61113166809082,-29.529708862304688,H,2352.640586758,78.0,100.0,100.0,15,15,3486.0,7.385478973388672,3.683392105770221,5.5310347028049,0.00552995156822899,0.0067873118137975336,0.0029206248696401864,-22.05877685546875,-28.90312000744843,-34.86912056866642
E,2352.695456118,4.0,2.0,37.0,15,15,5605.0,8.923611640930176,2.1917203863945103,3.077248722745978,0.002136295661330223,0.017986481723849805,-0.0004910662987989265,-28.460783556380324,-25.61113166809082,-29.331852192183398,H,2352.698869304,78.0,100.0,97.0,15,15,3486.0,7.396603695976738,3.686635732650757,5.518829191721281,0.005340739153325558,0.004462077165909114,0.0061246582191176666,-22.13665034812772,-28.83034218378383,-34.94004974208995
