,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
14,-0.21343951135432512,-1.8093631571268582,4.0,4.0,50,50,-0.011717115719866306,0.0366686423933702,-0.13767059582631297,-1.1831113576890921,12.0,9.0,50,50,-0.009114901644789064,0.0019430368436978984
15,-0.2244495538146041,-1.7677935161875034,4.0,4.0,50,50,-0.01101004246027898,0.04156964093935489,-0.14675568643798692,-1.1810104455630759,12.0,9.0,50,50,-0.009085090611673952,0.0021009121260162633
16,-0.23545704343674329,-1.7310881986370938,4.0,4.0,50,50,-0.011007489622139183,0.03670531755040951,-0.15450090975879743,-1.1616139719213732,12.0,9.0,50,50,-0.007745223320810513,0.019396473641702716
17,-0.24612709522032789,-1.6941963705309286,4.0,5.0,50,50,-0.0106700517835846,0.0368918281061652,-0.16260245125664285,-1.1490296167108867,12.0,9.0,50,50,-0.008101541497845421,0.012584355210486509
18,-0.2559831611653993,-1.6509668805742816,5.0,5.0,50,50,-0.009856065945071435,0.043229489956646994,-0.1707332003320508,-1.1382083793795141,12.0,9.0,50,50,-0.00813074907540795,0.010821237331372524
19,-0.2655548440320786,-1.6087867700382057,5.0,5.0,50,50,-0.009571682866679254,0.042180110536075954,-0.17886346358398084,-1.1285463171488028,12.0,10.0,50,50,-0.008130263251930031,0.00966206223071131
20,-0.27512481832564933,-1.5710331930188197,5.0,5.0,50,50,-0.00956997429357076,0.037753577019385975,-0.18475815700696804,-1.0917571122277065,13.0,11.0,50,50,-0.005894693422987207,0.036789204921096275
21,-0.284693412101638,-1.537174369447398,6.0,6.0,50,50,-0.009568593775988676,0.03385882357142167,-0.19229023817390134,-1.0792746183973327,13.0,11.0,50,50,-0.0075320811669332965,0.012482493830373809
22,-0.2942608877187206,-1.5067591528230295,7.0,6.0,50,50,-0.0095674756170826,0.030415216624368524,-0.1977062631330312,-1.0417079698827933,13.0,12.0,50,50,-0.00541602495912985,0.03756664851453939
23,-0.30382745588139687,-1.4794010243670919,9.0,7.0,50,50,-0.009566568162676259,0.027358128455937658,-0.20520661989931308,-1.0337922235644441,14.0,14.0,50,50,-0.007500356766281885,0.007915746318349237
24,-0.31305707462981786,-1.4506080464499151,11.0,7.0,50,50,-0.009229618748420987,0.02879297791717672,-0.2124100882024277,-1.0229953789133595,16.0,17.0,50,50,-0.007203468303114635,0.010796844651084658
25,-0.3221448373548871,-1.4229169771935237,15.0,8.0,50,50,-0.009087762725069226,0.02769106925639142,-0.21913598558199074,-1.00737748646411,19.0,24.0,50,50,-0.006725897379563028,0.015617892449249382
26,-0.33123198991637504,-1.3979418828641186,18.0,8.0,50,50,-0.009087152561487954,0.024975094329405145,-0.22583135219845965,-0.9929199181102619,22.0,29.0,50,50,-0.006695366616468912,0.01445756835384815
27,-0.3406548787740164,-1.3795334064366096,21.0,10.0,50,50,-0.009422888857641365,0.01840847642750898,-0.23118455238365132,-0.9633885307122464,24.0,41.0,50,50,-0.00535320018519167,0.02953138739801553
28,-0.349882555322359,-1.360522129732917,23.0,12.0,50,50,-0.009227676548342612,0.019011276703692515,-0.23644644332883688,-0.9356113766595757,25.0,49.0,50,50,-0.00526189094518556,0.02777715405267067
