device_type,time,tricep_effort,bicep_effort,joint_position,daq_0,daq_1
E,3383.974579130,99,30,131,-3.2421875,-3.232421875
E,3384.053381748,100,28,130,-3.232421875,-3.232421875
E,3384.102498018,100,27,127,-3.232421875,-3.232421875
E,3384.161241752,100,27,124,-3.2421875,-3.232421875
E,3384.219992192,100,27,122,-3.2421875,-3.2421875
E,3384.278792234,100,26,119,-3.232421875,-3.2421875
E,3384.337708742,100,26,116,-3.212890625,-3.2421875
E,3384.396397456,100,26,113,-3.212890625,-3.2421875
E,3384.455258440,100,25,110,-3.193359375,-3.2421875
E,3384.504205366,100,26,107,-3.18359375,-3.2421875
E,3384.563119130,100,27,104,-3.203125,-3.26171875
E,3384.621807872,100,28,101,-3.193359375,-3.251953125
E,3384.680610574,100,30,99,-3.212890625,-3.26171875
E,3384.739474330,100,29,96,-3.203125,-3.26171875
E,3384.798332514,100,29,94,-3.203125,-3.26171875
E,3384.857018596,100,28,91,-3.203125,-3.251953125
E,3384.915821116,100,28,88,-3.203125,-3.26171875
E,3384.964823902,100,28,86,-3.0859375,-3.2421875
E,3385.043805496,100,28,83,-2.9296875,-3.212890625
E,3385.102430706,100,27,80,-2.880859375,-3.154296875
E,3385.161233674,100,28,77,-2.646484375,-3.095703125
E,3385.210333844,100,30,75,-2.55859375,-3.076171875
E,3385.259352744,100,31,73,-2.4609375,-3.037109375
E,3385.318041542,100,33,70,-2.421875,-3.037109375
E,3385.376911178,100,34,68,-2.392578125,-2.998046875
E,3385.435649396,100,35,66,-2.36328125,-2.998046875
E,3385.485314466,100,36,66,-2.353515625,-2.998046875
E,3385.543451692,100,36,65,-2.333984375,-2.958984375
E,3385.602254674,100,36,65,-2.32421875,-2.94921875
E,3385.661062080,100,36,65,-2.32421875,-2.939453125
E,3385.720087228,100,37,64,-2.34375,-2.998046875
E,3385.778662528,100,38,64,-2.353515625,-3.017578125
E,3385.837465384,100,38,64,-2.333984375,-2.96875
E,3385.896419328,100,38,63,-2.40234375,-3.037109375
E,3385.945384118,100,41,63,-2.490234375,-3.0859375
E,3386.024072944,100,45,63,-2.55859375,-3.154296875
E,3386.082995878,100,46,63,-2.6953125,-3.203125
E,3386.131877718,100,46,63,-2.939453125,-3.232421875
E,3386.190794422,100,46,63,-3.037109375,-3.232421875
E,3386.249637934,100,45,63,-3.125,-3.2421875
E,3386.298485362,100,43,63,-3.1640625,-3.251953125
E,3386.357288050,100,39,63,-3.2421875,-3.251953125
E,3386.416280242,100,34,63,-3.2421875,-3.251953125
E,3386.474893594,100,31,62,-3.2421875,-3.2421875
E,3386.523895652,100,29,61,-3.22265625,-3.251953125
E,3386.572978406,100,31,60,-3.203125,-3.251953125
E,3386.631814162,100,35,59,-3.212890625,-3.251953125
E,3386.690520180,100,36,59,-3.232421875,-3.251953125
E,3386.739614162,100,37,59,-3.232421875,-3.26171875
E,3386.798308252,100,38,60,-3.22265625,-3.26171875
E,3386.847423920,100,41,60,-3.212890625,-3.26171875
E,3386.906113334,100,52,60,-3.203125,-3.26171875
E,3386.964935874,100,63,61,-3.1640625,-3.251953125
E,3387.033918136,96,65,61,-3.14453125,-3.2421875
E,3387.083033748,89,69,62,-3.10546875,-3.251953125
E,3387.141722896,80,74,62,-3.0859375,-3.26171875
E,3387.200525794,72,76,62,-3.125,-3.26171875
E,3387.249527950,65,79,62,-3.10546875,-3.26171875
E,3387.308444402,61,83,62,-3.095703125,-3.251953125
E,3387.367264198,57,87,62,-3.046875,-3.2421875
E,3387.416135566,53,87,62,-2.919921875,-3.203125
E,3387.474938296,53,87,63,-2.6953125,-3.1640625
E,3387.524054160,54,90,63,-2.63671875,-3.115234375
E,3387.582743322,50,94,63,-2.568359375,-3.10546875
E,3387.631745492,47,95,63,-2.51953125,-3.076171875
E,3387.690548082,43,96,63,-2.509765625,-3.0859375
E,3387.750015518,41,98,63,-2.48046875,-3.056640625
E,3387.808153682,37,100,63,-2.451171875,-3.037109375
E,3387.857155852,35,100,63,-2.44140625,-3.046875
E,3387.915958400,36,100,63,-2.431640625,-3.056640625
E,3387.965212934,38,100,64,-2.421875,-3.056640625
E,3388.043795430,38,100,63,-2.40234375,-3.056640625
